Experiment,piControl,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,ssp126,ssp126,ssp126,ssp245,ssp245,ssp245,ssp370,ssp370,ssp370,ssp585,ssp585,ssp585
8538,297.09134199458015,,,,,,,,,,,,,,,,,,,,,,,
8539,296.13998621234055,,,,,,,,,,,,,,,,,,,,,,,
8540,295.58056744201514,,,,,,,,,,,,,,,,,,,,,,,
8541,295.6034716847568,,,,,,,,,,,,,,,,,,,,,,,
8542,296.0540245171428,,,,,,,,,,,,,,,,,,,,,,,
8543,296.5407970039435,,,,,,,,,,,,,,,,,,,,,,,
8544,297.1236833984961,,,,,,,,,,,,,,,,,,,,,,,
8545,297.8995159321907,,,,,,,,,,,,,,,,,,,,,,,
8546,298.72469426141356,,,,,,,,,,,,,,,,,,,,,,,
8547,299.3153895513979,,,,,,,,,,,,,,,,,,,,,,,
8548,299.52101471640896,,,,,,,,,,,,,,,,,,,,,,,
8549,299.3413949371835,,,,,,,,,,,,,,,,,,,,,,,
8550,298.9204170070851,,,,,,,,,,,,,,,,,,,,,,,
8551,298.5394089987079,,,,,,,,,,,,,,,,,,,,,,,
8552,298.415953748038,,,,,,,,,,,,,,,,,,,,,,,
8553,298.51118326408465,,,,,,,,,,,,,,,,,,,,,,,
8554,298.87118223327286,,,,,,,,,,,,,,,,,,,,,,,
8555,299.31353338546734,,,,,,,,,,,,,,,,,,,,,,,
8556,299.81045360232935,,,,,,,,,,,,,,,,,,,,,,,
8557,300.3684491511371,,,,,,,,,,,,,,,,,,,,,,,
8558,300.58568758722413,,,,,,,,,,,,,,,,,,,,,,,
8559,300.4978643297922,,,,,,,,,,,,,,,,,,,,,,,
8560,299.99544831812693,,,,,,,,,,,,,,,,,,,,,,,
8561,299.37496028251104,,,,,,,,,,,,,,,,,,,,,,,
8562,298.53816971087684,,,,,,,,,,,,,,,,,,,,,,,
8563,297.76732993671175,,,,,,,,,,,,,,,,,,,,,,,
8564,297.23999266199615,,,,,,,,,,,,,,,,,,,,,,,
8565,297.1319746627635,,,,,,,,,,,,,,,,,,,,,,,
8566,297.342189194495,,,,,,,,,,,,,,,,,,,,,,,
8567,297.75679111942185,,,,,,,,,,,,,,,,,,,,,,,
8568,298.39848207094957,,,,,,,,,,,,,,,,,,,,,,,
8569,299.191534732605,,,,,,,,,,,,,,,,,,,,,,,
8570,299.9512679480579,,,,,,,,,,,,,,,,,,,,,,,
8571,300.2422447684116,,,,,,,,,,,,,,,,,,,,,,,
8572,300.10791386560663,,,,,,,,,,,,,,,,,,,,,,,
8573,299.5362310096562,,,,,,,,,,,,,,,,,,,,,,,
8574,298.7032240259971,,,,,,,,,,,,,,,,,,,,,,,
8575,297.8804689042494,,,,,,,,,,,,,,,,,,,,,,,
8576,297.1774321112696,,,,,,,,,,,,,,,,,,,,,,,
8577,296.8211197208811,,,,,,,,,,,,,,,,,,,,,,,
8578,296.866387482712,,,,,,,,,,,,,,,,,,,,,,,
8579,297.18997256852117,,,,,,,,,,,,,,,,,,,,,,,
8580,297.71481842603254,,,,,,,,,,,,,,,,,,,,,,,
8581,298.3755694213481,,,,,,,,,,,,,,,,,,,,,,,
8582,298.96942636335956,,,,,,,,,,,,,,,,,,,,,,,
8583,299.26157153337664,,,,,,,,,,,,,,,,,,,,,,,
8584,299.24017946140776,,,,,,,,,,,,,,,,,,,,,,,
8585,298.9482647186804,,,,,,,,,,,,,,,,,,,,,,,
8586,298.4066978396417,,,,,,,,,,,,,,,,,,,,,,,
8587,297.81239136052375,,,,,,,,,,,,,,,,,,,,,,,
8588,297.36011681914107,,,,,,,,,,,,,,,,,,,,,,,
8589,297.234203341669,,,,,,,,,,,,,,,,,,,,,,,
8590,297.4533592428945,,,,,,,,,,,,,,,,,,,,,,,
8591,297.91793744232433,,,,,,,,,,,,,,,,,,,,,,,
8592,298.4866712926928,,,,,,,,,,,,,,,,,,,,,,,
8593,299.2345210425913,,,,,,,,,,,,,,,,,,,,,,,
8594,299.8454377657965,,,,,,,,,,,,,,,,,,,,,,,
8595,300.1600685185285,,,,,,,,,,,,,,,,,,,,,,,
8596,300.0665703798713,,,,,,,,,,,,,,,,,,,,,,,
8597,299.74312420471097,,,,,,,,,,,,,,,,,,,,,,,
8598,299.3683227472063,,,,,,,,,,,,,,,,,,,,,,,
8599,299.057881661323,,,,,,,,,,,,,,,,,,,,,,,
8600,298.8430696359155,,,,,,,,,,,,,,,,,,,,,,,
8601,298.91393054234624,,,,,,,,,,,,,,,,,,,,,,,
8602,299.2321792218646,,,,,,,,,,,,,,,,,,,,,,,
8603,299.69210368961825,,,,,,,,,,,,,,,,,,,,,,,
8604,300.10846333811907,,,,,,,,,,,,,,,,,,,,,,,
8605,300.506325553429,,,,,,,,,,,,,,,,,,,,,,,
8606,300.78827099122327,,,,,,,,,,,,,,,,,,,,,,,
8607,300.85722966187683,,,,,,,,,,,,,,,,,,,,,,,
8608,300.7686823031677,,,,,,,,,,,,,,,,,,,,,,,
8609,300.4486145667294,,,,,,,,,,,,,,,,,,,,,,,
8610,299.94690125659326,,,,,,,,,,,,,,,,,,,,,,,
8611,299.4318476921729,,,,,,,,,,,,,,,,,,,,,,,
8612,299.15533941640706,,,,,,,,,,,,,,,,,,,,,,,
8613,299.1882377697613,,,,,,,,,,,,,,,,,,,,,,,
8614,299.4053040520077,,,,,,,,,,,,,,,,,,,,,,,
8615,299.7227407130986,,,,,,,,,,,,,,,,,,,,,,,
8616,299.9715913987711,,,,,,,,,,,,,,,,,,,,,,,
8617,300.1708610365221,,,,,,,,,,,,,,,,,,,,,,,
8618,300.10299443984746,,,,,,,,,,,,,,,,,,,,,,,
8619,299.8188856944202,,,,,,,,,,,,,,,,,,,,,,,
8620,299.15857318543107,,,,,,,,,,,,,,,,,,,,,,,
8621,298.27164197411383,,,,,,,,,,,,,,,,,,,,,,,
8622,297.19660841644037,,,,,,,,,,,,,,,,,,,,,,,
8623,296.3210639334867,,,,,,,,,,,,,,,,,,,,,,,
8624,295.72019380191597,,,,,,,,,,,,,,,,,,,,,,,
8625,295.6407883880987,,,,,,,,,,,,,,,,,,,,,,,
8626,295.8853396245957,,,,,,,,,,,,,,,,,,,,,,,
8627,296.5020634338345,,,,,,,,,,,,,,,,,,,,,,,
8628,297.21987528162805,,,,,,,,,,,,,,,,,,,,,,,
8629,298.1364218318972,,,,,,,,,,,,,,,,,,,,,,,
8630,298.91930055296086,,,,,,,,,,,,,,,,,,,,,,,
8631,299.25588220098024,,,,,,,,,,,,,,,,,,,,,,,
8632,299.3277048711857,,,,,,,,,,,,,,,,,,,,,,,
8633,299.0489390511748,,,,,,,,,,,,,,,,,,,,,,,
8634,298.6997953058217,,,,,,,,,,,,,,,,,,,,,,,
8635,298.25692905518537,,,,,,,,,,,,,,,,,,,,,,,
8636,298.03048112861916,,,,,,,,,,,,,,,,,,,,,,,
8637,298.09067920427043,,,,,,,,,,,,,,,,,,,,,,,
8638,298.40130600403046,,,,,,,,,,,,,,,,,,,,,,,
8639,298.85206749891387,,,,,,,,,,,,,,,,,,,,,,,
8640,299.4681810488245,,,,,,,,,,,,,,,,,,,,,,,
8641,300.22887978939616,,,,,,,,,,,,,,,,,,,,,,,
8642,300.82088563651513,,,,,,,,,,,,,,,,,,,,,,,
8643,301.1426376802594,,,,,,,,,,,,,,,,,,,,,,,
8644,301.25128247258226,,,,,,,,,,,,,,,,,,,,,,,
8645,301.1397057154523,,,,,,,,,,,,,,,,,,,,,,,
8646,300.6571593667173,,,,,,,,,,,,,,,,,,,,,,,
8647,300.08077517212786,,,,,,,,,,,,,,,,,,,,,,,
8648,299.6759704791241,,,,,,,,,,,,,,,,,,,,,,,
8649,299.7369505967368,,,,,,,,,,,,,,,,,,,,,,,
8650,300.09515465607035,,,,,,,,,,,,,,,,,,,,,,,
8651,300.53583030005285,,,,,,,,,,,,,,,,,,,,,,,
8652,300.89270656884565,,,,,,,,,,,,,,,,,,,,,,,
8653,301.2331847053779,,,,,,,,,,,,,,,,,,,,,,,
8654,301.5532813153994,,,,,,,,,,,,,,,,,,,,,,,
8655,301.6401096176251,,,,,,,,,,,,,,,,,,,,,,,
8656,301.38582164506397,,,,,,,,,,,,,,,,,,,,,,,
8657,300.76514781643505,,,,,,,,,,,,,,,,,,,,,,,
8658,299.971918551296,,,,,,,,,,,,,,,,,,,,,,,
8659,299.2829881148478,,,,,,,,,,,,,,,,,,,,,,,
8660,298.8147220074238,,,,,,,,,,,,,,,,,,,,,,,
8661,298.8557302525777,,,,,,,,,,,,,,,,,,,,,,,
8662,299.26838701895167,,,,,,,,,,,,,,,,,,,,,,,
8663,299.8073045201125,,,,,,,,,,,,,,,,,,,,,,,
8664,300.30198152869826,,,,,,,,,,,,,,,,,,,,,,,
8665,300.7741043582592,,,,,,,,,,,,,,,,,,,,,,,
8666,301.02587678062054,,,,,,,,,,,,,,,,,,,,,,,
8667,300.8535437579781,,,,,,,,,,,,,,,,,,,,,,,
8668,300.3017955045093,,,,,,,,,,,,,,,,,,,,,,,
8669,299.5315849004881,,,,,,,,,,,,,,,,,,,,,,,
8670,298.56265973214806,,,,,,,,,,,,,,,,,,,,,,,
8671,297.57953995548013,,,,,,,,,,,,,,,,,,,,,,,
8672,296.99368901056715,,,,,,,,,,,,,,,,,,,,,,,
8673,296.9859929178369,,,,,,,,,,,,,,,,,,,,,,,
8674,297.50338315174315,,,,,,,,,,,,,,,,,,,,,,,
8675,298.1653129293578,,,,,,,,,,,,,,,,,,,,,,,
8676,298.74205464288485,,,,,,,,,,,,,,,,,,,,,,,
8677,299.239119005245,,,,,,,,,,,,,,,,,,,,,,,
8678,299.5017442213061,,,,,,,,,,,,,,,,,,,,,,,
8679,299.49375130582047,,,,,,,,,,,,,,,,,,,,,,,
8680,299.3989793720684,,,,,,,,,,,,,,,,,,,,,,,
8681,299.17811510087,,,,,,,,,,,,,,,,,,,,,,,
8682,298.84333025167126,,,,,,,,,,,,,,,,,,,,,,,
8683,298.29083194940307,,,,,,,,,,,,,,,,,,,,,,,
8684,297.9132591506422,,,,,,,,,,,,,,,,,,,,,,,
8685,297.96283889650107,,,,,,,,,,,,,,,,,,,,,,,
8686,298.4687565915291,,,,,,,,,,,,,,,,,,,,,,,
8687,299.0823460085231,,,,,,,,,,,,,,,,,,,,,,,
8688,299.6823226712047,,,,,,,,,,,,,,,,,,,,,,,
8689,300.3048329479488,,,,,,,,,,,,,,,,,,,,,,,
8690,300.7087625295123,,,,,,,,,,,,,,,,,,,,,,,
8691,300.82828417549973,,,,,,,,,,,,,,,,,,,,,,,
8692,300.5478066486376,,,,,,,,,,,,,,,,,,,,,,,
8693,300.188717795311,,,,,,,,,,,,,,,,,,,,,,,
8694,299.73333756805533,,,,,,,,,,,,,,,,,,,,,,,
8695,299.5662574944251,,,,,,,,,,,,,,,,,,,,,,,
8696,299.68735749796423,,,,,,,,,,,,,,,,,,,,,,,
8697,300.11432386003247,,,,,,,,,,,,,,,,,,,,,,,
8698,300.6448404236227,,,,,,,,,,,,,,,,,,,,,,,
8699,301.1085271936695,,,,,,,,,,,,,,,,,,,,,,,
8700,301.5230561769935,,,,,,,,,,,,,,,,,,,,,,,
8701,301.83621397059915,,,,,,,,,,,,,,,,,,,,,,,
8702,302.01630531114074,,,,,,,,,,,,,,,,,,,,,,,
8703,301.7254354432693,,,,,,,,,,,,,,,,,,,,,,,
8704,301.0112507078146,,,,,,,,,,,,,,,,,,,,,,,
8705,299.7696002813859,,,,,,,,,,,,,,,,,,,,,,,
8706,298.3361509471318,,,,,,,,,,,,,,,,,,,,,,,
8707,297.1090173175198,,,,,,,,,,,,,,,,,,,,,,,
8708,296.4205228152723,,,,,,,,,,,,,,,,,,,,,,,
8709,296.3323758182466,,,,,,,,,,,,,,,,,,,,,,,
8710,296.48757200415025,,,,,,,,,,,,,,,,,,,,,,,
8711,296.75383076314387,,,,,,,,,,,,,,,,,,,,,,,
8712,297.3601721926716,,,,,,,,,,,,,,,,,,,,,,,
8713,298.1499390150802,,,,,,,,,,,,,,,,,,,,,,,
8714,299.0170596871753,,,,,,,,,,,,,,,,,,,,,,,
8715,299.22632721520034,,,,,,,,,,,,,,,,,,,,,,,
8716,299.24122735811835,,,,,,,,,,,,,,,,,,,,,,,
8717,298.950913922191,,,,,,,,,,,,,,,,,,,,,,,
8718,298.68196077605836,,,,,,,,,,,,,,,,,,,,,,,
8719,298.34889416911807,,,,,,,,,,,,,,,,,,,,,,,
8720,298.0812672997035,,,,,,,,,,,,,,,,,,,,,,,
8721,298.02896075731184,,,,,,,,,,,,,,,,,,,,,,,
8722,298.25727430142757,,,,,,,,,,,,,,,,,,,,,,,
8723,298.61795133579153,,,,,,,,,,,,,,,,,,,,,,,
8724,299.08408289636765,,,,,,,,,,,,,,,,,,,,,,,
8725,299.59164282738334,,,,,,,,,,,,,,,,,,,,,,,
8726,300.10585781203196,,,,,,,,,,,,,,,,,,,,,,,
8727,300.32417978153836,,,,,,,,,,,,,,,,,,,,,,,
8728,300.34752221345093,,,,,,,,,,,,,,,,,,,,,,,
8729,299.9686259031667,,,,,,,,,,,,,,,,,,,,,,,
8730,299.3992265001055,,,,,,,,,,,,,,,,,,,,,,,
8731,298.77642623478386,,,,,,,,,,,,,,,,,,,,,,,
8732,298.5225066599077,,,,,,,,,,,,,,,,,,,,,,,
8733,298.67161185666873,,,,,,,,,,,,,,,,,,,,,,,
8734,299.0858809174412,,,,,,,,,,,,,,,,,,,,,,,
8735,299.5315012081983,,,,,,,,,,,,,,,,,,,,,,,
8736,299.84085132156537,,,,,,,,,,,,,,,,,,,,,,,
8737,300.03090753657483,,,,,,,,,,,,,,,,,,,,,,,
8738,300.12008303483066,,,,,,,,,,,,,,,,,,,,,,,
8739,299.87836422734364,,,,,,,,,,,,,,,,,,,,,,,
8740,299.3434331392555,,,,,,,,,,,,,,,,,,,,,,,
8741,298.43624761116376,,,,,,,,,,,,,,,,,,,,,,,
8742,297.413804266398,,,,,,,,,,,,,,,,,,,,,,,
8743,296.5754896658088,,,,,,,,,,,,,,,,,,,,,,,
8744,296.09483588551717,,,,,,,,,,,,,,,,,,,,,,,
8745,296.1544123218255,,,,,,,,,,,,,,,,,,,,,,,
8746,296.6197646193712,,,,,,,,,,,,,,,,,,,,,,,
8747,297.25690639040477,,,,,,,,,,,,,,,,,,,,,,,
8748,298.01002913224545,,,,,,,,,,,,,,,,,,,,,,,
8749,298.8715969499683,,,,,,,,,,,,,,,,,,,,,,,
8750,299.6565402067184,,,,,,,,,,,,,,,,,,,,,,,
8751,300.023877686636,,,,,,,,,,,,,,,,,,,,,,,
8752,299.942003280043,,,,,,,,,,,,,,,,,,,,,,,
8753,299.4910314275999,,,,,,,,,,,,,,,,,,,,,,,
8754,298.97625573631217,,,,,,,,,,,,,,,,,,,,,,,
8755,298.6305585334022,,,,,,,,,,,,,,,,,,,,,,,
8756,298.4303602573021,,,,,,,,,,,,,,,,,,,,,,,
8757,298.4644879067525,,,,,,,,,,,,,,,,,,,,,,,
8758,298.7177990518374,,,,,,,,,,,,,,,,,,,,,,,
8759,299.1921228341103,,,,,,,,,,,,,,,,,,,,,,,
8760,299.6953623442917,,,,,,,,,,,,,,,,,,,,,,,
8761,300.164147660266,,,,,,,,,,,,,,,,,,,,,,,
8762,300.52588096158314,,,,,,,,,,,,,,,,,,,,,,,
8763,300.76136915013734,,,,,,,,,,,,,,,,,,,,,,,
8764,300.8421411309486,,,,,,,,,,,,,,,,,,,,,,,
8765,300.7429417197313,,,,,,,,,,,,,,,,,,,,,,,
8766,300.48253133452715,,,,,,,,,,,,,,,,,,,,,,,
8767,300.23317669527376,,,,,,,,,,,,,,,,,,,,,,,
8768,300.23447972270765,,,,,,,,,,,,,,,,,,,,,,,
8769,300.4624529787217,,,,,,,,,,,,,,,,,,,,,,,
8770,300.8837191652944,,,,,,,,,,,,,,,,,,,,,,,
8771,301.28415329051853,,,,,,,,,,,,,,,,,,,,,,,
8772,301.59626692922143,,,,,,,,,,,,,,,,,,,,,,,
8773,301.856069903294,,,,,,,,,,,,,,,,,,,,,,,
8774,301.75907098097014,,,,,,,,,,,,,,,,,,,,,,,
8775,301.1146215297227,,,,,,,,,,,,,,,,,,,,,,,
8776,300.04286887293443,,,,,,,,,,,,,,,,,,,,,,,
8777,298.6119529527503,,,,,,,,,,,,,,,,,,,,,,,
8778,297.152593133017,,,,,,,,,,,,,,,,,,,,,,,
8779,295.9317327627804,,,,,,,,,,,,,,,,,,,,,,,
8780,295.3901885264932,,,,,,,,,,,,,,,,,,,,,,,
8781,295.5079811556744,,,,,,,,,,,,,,,,,,,,,,,
8782,296.0099362850677,,,,,,,,,,,,,,,,,,,,,,,
8783,296.622504638218,,,,,,,,,,,,,,,,,,,,,,,
8784,297.3241507312944,,,,,,,,,,,,,,,,,,,,,,,
8785,298.30977177060674,,,,,,,,,,,,,,,,,,,,,,,
8786,298.9959224873118,,,,,,,,,,,,,,,,,,,,,,,
8787,299.31819326458196,,,,,,,,,,,,,,,,,,,,,,,
8788,299.24896424830195,,,,,,,,,,,,,,,,,,,,,,,
8789,299.1825142952554,,,,,,,,,,,,,,,,,,,,,,,
8790,298.9715658283537,,,,,,,,,,,,,,,,,,,,,,,
8791,298.71628927474615,,,,,,,,,,,,,,,,,,,,,,,
8792,298.5157956008932,,,,,,,,,,,,,,,,,,,,,,,
8793,298.6620913798809,,,,,,,,,,,,,,,,,,,,,,,
8794,299.0599606025064,,,,,,,,,,,,,,,,,,,,,,,
8795,299.66201369527863,,,,,,,,,,,,,,,,,,,,,,,
8796,300.2085311619216,,,,,,,,,,,,,,,,,,,,,,,
8797,300.7705934189184,,,,,,,,,,,,,,,,,,,,,,,
8798,301.2696842175307,,,,,,,,,,,,,,,,,,,,,,,
8799,301.494062415665,,,,,,,,,,,,,,,,,,,,,,,
8800,301.34600414141755,,,,,,,,,,,,,,,,,,,,,,,
8801,300.7822377197119,,,,,,,,,,,,,,,,,,,,,,,
8802,300.0581508713229,,,,,,,,,,,,,,,,,,,,,,,
8803,299.3454161966062,,,,,,,,,,,,,,,,,,,,,,,
8804,298.8319022716443,,,,,,,,,,,,,,,,,,,,,,,
8805,298.761213937921,,,,,,,,,,,,,,,,,,,,,,,
8806,299.05090670240617,,,,,,,,,,,,,,,,,,,,,,,
8807,299.4711335232242,,,,,,,,,,,,,,,,,,,,,,,
8808,299.8574790422001,,,,,,,,,,,,,,,,,,,,,,,
8809,300.1348096816841,,,,,,,,,,,,,,,,,,,,,,,
8810,300.3963729722033,,,,,,,,,,,,,,,,,,,,,,,
8811,300.3120649189887,,,,,,,,,,,,,,,,,,,,,,,
8812,300.11185885805247,,,,,,,,,,,,,,,,,,,,,,,
8813,299.68933535276005,,,,,,,,,,,,,,,,,,,,,,,
8814,299.21007365169197,,,,,,,,,,,,,,,,,,,,,,,
8815,298.6975442198543,,,,,,,,,,,,,,,,,,,,,,,
8816,298.3468939752737,,,,,,,,,,,,,,,,,,,,,,,
8817,298.4323900583069,,,,,,,,,,,,,,,,,,,,,,,
8818,298.87523146943505,,,,,,,,,,,,,,,,,,,,,,,
8819,299.4576356306325,,,,,,,,,,,,,,,,,,,,,,,
8820,299.8942682792554,,,,,,,,,,,,,,,,,,,,,,,
8821,300.1726920510699,,,,,,,,,,,,,,,,,,,,,,,
8822,300.3343508277541,,,,,,,,,,,,,,,,,,,,,,,
8823,300.20683744293603,,,,,,,,,,,,,,,,,,,,,,,
8824,299.8236803658045,,,,,,,,,,,,,,,,,,,,,,,
8825,299.1396192711006,,,,,,,,,,,,,,,,,,,,,,,
8826,298.39990420473447,,,,,,,,,,,,,,,,,,,,,,,
8827,297.88982396436916,,,,,,,,,,,,,,,,,,,,,,,
8828,297.6472010194682,,,,,,,,,,,,,,,,,,,,,,,
8829,297.7924187354574,,,,,,,,,,,,,,,,,,,,,,,
8830,298.2027281249461,,,,,,,,,,,,,,,,,,,,,,,
8831,298.7591385658829,,,,,,,,,,,,,,,,,,,,,,,
8832,299.28753762050854,,,,,,,,,,,,,,,,,,,,,,,
8833,299.7245913871366,,,,,,,,,,,,,,,,,,,,,,,
8834,300.06088826552894,,,,,,,,,,,,,,,,,,,,,,,
8835,300.2727524087838,,,,,,,,,,,,,,,,,,,,,,,
8836,300.31455933197594,,,,,,,,,,,,,,,,,,,,,,,
8837,300.08481519136603,,,,,,,,,,,,,,,,,,,,,,,
8838,299.46772332485085,,,,,,,,,,,,,,,,,,,,,,,
8839,299.0417148246626,,,,,,,,,,,,,,,,,,,,,,,
8840,299.00033969923874,,,,,,,,,,,,,,,,,,,,,,,
8841,299.48566460086334,,,,,,,,,,,,,,,,,,,,,,,
8842,300.0362650098925,,,,,,,,,,,,,,,,,,,,,,,
8843,300.48510268760094,,,,,,,,,,,,,,,,,,,,,,,
8844,300.71557415649113,,,,,,,,,,,,,,,,,,,,,,,
8845,300.9462227642329,,,,,,,,,,,,,,,,,,,,,,,
8846,301.2153992950552,,,,,,,,,,,,,,,,,,,,,,,
8847,301.28426967979965,,,,,,,,,,,,,,,,,,,,,,,
8848,301.0116150245619,,,,,,,,,,,,,,,,,,,,,,,
8849,300.0379036600852,,,,,,,,,,,,,,,,,,,,,,,
8850,299.0350100852652,,,,,,,,,,,,,,,,,,,,,,,
8851,298.177195235105,,,,,,,,,,,,,,,,,,,,,,,
8852,297.7642188735847,,,,,,,,,,,,,,,,,,,,,,,
8853,297.6883318065563,,,,,,,,,,,,,,,,,,,,,,,
8854,297.91432522649546,,,,,,,,,,,,,,,,,,,,,,,
8855,298.3351182512343,,,,,,,,,,,,,,,,,,,,,,,
8856,298.6745141500789,,,,,,,,,,,,,,,,,,,,,,,
8857,298.94261691715525,,,,,,,,,,,,,,,,,,,,,,,
8858,299.1904721157282,,,,,,,,,,,,,,,,,,,,,,,
8859,299.31805996024053,,,,,,,,,,,,,,,,,,,,,,,
8860,299.25844191339434,,,,,,,,,,,,,,,,,,,,,,,
8861,298.8985419695005,,,,,,,,,,,,,,,,,,,,,,,
8862,298.327303959178,,,,,,,,,,,,,,,,,,,,,,,
8863,297.84890146340314,,,,,,,,,,,,,,,,,,,,,,,
8864,297.619562067327,,,,,,,,,,,,,,,,,,,,,,,
8865,297.8414791718238,,,,,,,,,,,,,,,,,,,,,,,
8866,298.2986633466654,,,,,,,,,,,,,,,,,,,,,,,
8867,298.84799976357004,,,,,,,,,,,,,,,,,,,,,,,
8868,299.3491610045726,,,,,,,,,,,,,,,,,,,,,,,
8869,299.88818546012016,,,,,,,,,,,,,,,,,,,,,,,
8870,300.38431156557016,,,,,,,,,,,,,,,,,,,,,,,
8871,300.62925266458757,,,,,,,,,,,,,,,,,,,,,,,
8872,300.59778527073354,,,,,,,,,,,,,,,,,,,,,,,
8873,300.26853755121806,,,,,,,,,,,,,,,,,,,,,,,
8874,299.9598076883288,,,,,,,,,,,,,,,,,,,,,,,
8875,299.796919200209,,,,,,,,,,,,,,,,,,,,,,,
8876,299.89114289155793,,,,,,,,,,,,,,,,,,,,,,,
8877,300.2130341368915,,,,,,,,,,,,,,,,,,,,,,,
8878,300.6844801613967,,,,,,,,,,,,,,,,,,,,,,,
8879,301.20380105595166,,,,,,,,,,,,,,,,,,,,,,,
8880,301.65473227335866,,,,,,,,,,,,,,,,,,,,,,,
8881,302.104806898248,,,,,,,,,,,,,,,,,,,,,,,
8882,302.4551979644473,,,,,,,,,,,,,,,,,,,,,,,
8883,302.39081704883074,,,,,,,,,,,,,,,,,,,,,,,
8884,301.57380006912945,,,,,,,,,,,,,,,,,,,,,,,
8885,300.1444246338406,,,,,,,,,,,,,,,,,,,,,,,
8886,298.5439415351236,,,,,,,,,,,,,,,,,,,,,,,
8887,297.5022982152422,,,,,,,,,,,,,,,,,,,,,,,
8888,296.90127614621076,,,,,,,,,,,,,,,,,,,,,,,
8889,296.73599866451326,,,,,,,,,,,,,,,,,,,,,,,
8890,296.7241186892988,,,,,,,,,,,,,,,,,,,,,,,
8891,297.1114167707711,,,,,,,,,,,,,,,,,,,,,,,
8892,297.60124522900884,,,,,,,,,,,,,,,,,,,,,,,
8893,297.9073503795235,,,,,,,,,,,,,,,,,,,,,,,
8894,298.01096918427214,,,,,,,,,,,,,,,,,,,,,,,
8895,298.029619028755,,,,,,,,,,,,,,,,,,,,,,,
8896,298.13011984293803,,,,,,,,,,,,,,,,,,,,,,,
8897,297.95379584818573,,,,,,,,,,,,,,,,,,,,,,,
8898,297.41512829612424,,,,,,,,,,,,,,,,,,,,,,,
8899,296.88937162109625,,,,,,,,,,,,,,,,,,,,,,,
8900,296.6207555645332,,,,,,,,,,,,,,,,,,,,,,,
8901,296.7940094817904,,,,,,,,,,,,,,,,,,,,,,,
8902,297.1956354657455,,,,,,,,,,,,,,,,,,,,,,,
8903,297.66430569403366,,,,,,,,,,,,,,,,,,,,,,,
8904,298.1628340286936,,,,,,,,,,,,,,,,,,,,,,,
8905,298.8402129699584,,,,,,,,,,,,,,,,,,,,,,,
8906,299.54772748629836,,,,,,,,,,,,,,,,,,,,,,,
8907,300.0499535426948,,,,,,,,,,,,,,,,,,,,,,,
8908,300.2302077013773,,,,,,,,,,,,,,,,,,,,,,,
8909,300.08885945068624,,,,,,,,,,,,,,,,,,,,,,,
8910,299.7158382996952,,,,,,,,,,,,,,,,,,,,,,,
8911,299.4291497885785,,,,,,,,,,,,,,,,,,,,,,,
8912,299.3576844010565,,,,,,,,,,,,,,,,,,,,,,,
8913,299.61464853773447,,,,,,,,,,,,,,,,,,,,,,,
8914,300.04545318256186,,,,,,,,,,,,,,,,,,,,,,,
8915,300.4838083887494,,,,,,,,,,,,,,,,,,,,,,,
8916,300.84084643531156,,,,,,,,,,,,,,,,,,,,,,,
8917,301.1794055427578,,,,,,,,,,,,,,,,,,,,,,,
8918,301.35522176118576,,,,,,,,,,,,,,,,,,,,,,,
8919,301.1655774204539,,,,,,,,,,,,,,,,,,,,,,,
8920,300.62424579046234,,,,,,,,,,,,,,,,,,,,,,,
8921,299.9124257300324,,,,,,,,,,,,,,,,,,,,,,,
8922,299.21091652479,,,,,,,,,,,,,,,,,,,,,,,
8923,298.7054431099943,,,,,,,,,,,,,,,,,,,,,,,
8924,298.6238096945222,,,,,,,,,,,,,,,,,,,,,,,
8925,299.0228491435244,,,,,,,,,,,,,,,,,,,,,,,
8926,299.67036403213916,,,,,,,,,,,,,,,,,,,,,,,
8927,300.17621056740273,,,,,,,,,,,,,,,,,,,,,,,
8928,300.4755509765291,,,,,,,,,,,,,,,,,,,,,,,
8929,300.62017576591484,,,,,,,,,,,,,,,,,,,,,,,
8930,300.69933965758645,,,,,,,,,,,,,,,,,,,,,,,
8931,300.5016984849865,,,,,,,,,,,,,,,,,,,,,,,
8932,299.93025239115667,,,,,,,,,,,,,,,,,,,,,,,
8933,299.05353201886095,,,,,,,,,,,,,,,,,,,,,,,
8934,298.15359390899965,,,,,,,,,,,,,,,,,,,,,,,
8935,297.47955239607944,,,,,,,,,,,,,,,,,,,,,,,
8936,297.1800672039914,,,,,,,,,,,,,,,,,,,,,,,
8937,297.2937254832196,,,,,,,,,,,,,,,,,,,,,,,
8938,297.76622444091237,,,,,,,,,,,,,,,,,,,,,,,
8939,298.41063960251284,,,,,,,,,,,,,,,,,,,,,,,
8940,298.97730488293297,,,,,,,,,,,,,,,,,,,,,,,
8941,299.3858505275292,,,,,,,,,,,,,,,,,,,,,,,
8942,299.58628775561056,,,,,,,,,,,,,,,,,,,,,,,
8943,299.4938065270829,,,,,,,,,,,,,,,,,,,,,,,
8944,299.4452596387035,,,,,,,,,,,,,,,,,,,,,,,
8945,299.1143623540326,,,,,,,,,,,,,,,,,,,,,,,
8946,298.5586038207984,,,,,,,,,,,,,,,,,,,,,,,
