Experiment,piControl,historical,historical
3825,298.81720142648976,,
3826,299.0514475899991,,
3827,299.3222653355637,,
3828,299.4606650081051,,
3829,299.666703298287,,
3830,299.98477421892966,,
3831,300.25981618001407,,
3832,300.38903359482714,,
3833,300.26053277068917,,
3834,299.80509054271346,,
3835,299.31434247580574,,
3836,298.90292162281736,,
3837,298.7614525793747,,
3838,298.6899814875511,,
3839,298.59284237559757,,
3840,298.54335365575207,,
3841,298.6308553859144,,
3842,299.1950968291663,,
3843,299.8408490670771,,
3844,300.31247211282334,,
3845,300.3091548938823,,
3846,300.0330412116071,,
3847,299.7478586891162,,
3848,299.53885581518625,,
3849,299.4734857434257,,
3850,299.48642109714643,,
3851,299.4399178159747,,
3852,299.4619279676281,,
3853,299.6843057208107,,
3854,300.1616729812818,,
3855,300.65221094160233,,
3856,300.93894659963536,,
3857,300.87538896866437,,
3858,300.5735652303538,,
3859,300.22036435178103,,
3860,300.0398546475368,,
3861,300.09705958263527,,
3862,300.27423718092894,,
3863,300.3969614087777,,
3864,300.43641482858465,,
3865,300.5282024107594,,
3866,300.67462132163456,,
3867,300.8775594733374,,
3868,301.0702787375428,,
3869,301.05091224385296,,
3870,300.79557840412707,,
3871,300.3628166505798,,
3872,300.1382046603799,,
3873,300.1559071844529,,
3874,300.39972919843393,,
3875,300.64051641550503,,
3876,300.77209539229654,,
3877,300.8624107576398,,
3878,301.0477260040616,,
3879,301.35571678235925,,
3880,301.6585268873166,,
3881,301.67550373051466,,
3882,301.55579007097975,,
3883,301.2601600485486,,
3884,301.0597212651659,,
3885,300.9812456459276,,
3886,301.1075938708479,,
3887,301.14885041415823,,
3888,301.0128117537517,,
3889,300.6723585728458,,
3890,300.14613265343655,,
3891,299.9073574903311,,
3892,299.7967133728719,,
3893,299.8413487644153,,
3894,299.5390162202396,,
3895,299.08472586311115,,
3896,298.78292497440674,,
3897,298.6533965412978,,
3898,298.6142222585482,,
3899,298.4580252247512,,
3900,298.3964588947056,,
3901,298.57038763017334,,
3902,299.0597261683841,,
3903,299.4778250034336,,
3904,299.7387963344881,,
3905,299.6859068142157,,
3906,299.42904933004525,,
3907,299.03606433076624,,
3908,298.68248459908824,,
3909,298.55954120086545,,
3910,298.5733449134719,,
3911,298.5543652452752,,
3912,298.50472616784805,,
3913,298.56540638632333,,
3914,298.86468463929094,,
3915,299.25351413539084,,
3916,299.5377119964462,,
3917,299.65979573046616,,
3918,299.5216579232611,,
3919,299.3143773649094,,
3920,299.08559974905455,,
3921,298.97047630830326,,
3922,298.92386392948606,,
3923,298.8520990334302,,
3924,298.89399677968413,,
3925,299.0304530564294,,
3926,299.28738437071024,,
3927,299.56523442121164,,
3928,299.89664257045087,,
3929,300.07364575725023,,
3930,300.05836212185824,,
3931,299.95783438383165,,
3932,299.90974428447703,,
3933,300.097966232356,,
3934,300.2776014725154,,
3935,300.3867158732397,,
3936,300.35002123719914,,
3937,300.3678329685506,,
3938,300.60934809256,,
3939,300.99108961055066,,
3940,301.3631300339297,,
3941,301.63014579493625,,
3942,301.56195221205246,,
3943,301.35207203408885,,
3944,301.1307299246652,,
3945,301.30448237642105,,
3946,301.65852349308085,,
3947,301.8778895244041,,
3948,301.8454393790862,,
3949,301.4696855820981,,
3950,301.1205459422772,,
3951,301.0186798831368,,
3952,300.77203749096276,,
3953,300.31856591523405,,
3954,299.41198732508855,,
3955,298.7458162414347,,
3956,298.2974096060489,,
3957,298.07696091822555,,
3958,297.9661264133131,,
3959,297.9045686733609,,
3960,297.9531884496271,,
3961,298.20327170140445,,
3962,298.5688370964053,,
3963,299.0639818354682,,
3964,299.5963358204467,,
3965,299.86687935875585,,
3966,299.7748493952623,,
3967,299.46152031153156,,
3968,299.4706960657561,,
3969,299.5745717544411,,
3970,299.78416393619403,,
3971,299.7439393530596,,
3972,299.79977462187315,,
3973,299.8122522012546,,
3974,300.0223155460202,,
3975,300.32010534767466,,
3976,300.7249257358135,,
3977,300.8689867228445,,
3978,300.57056214392225,,
3979,300.1434505094281,,
3980,299.8259489031115,,
3981,299.99963166275853,,
3982,300.19929939628327,,
3983,300.297174240198,,
3984,300.1675008880269,,
3985,300.061834089993,,
3986,300.20552140566787,,
3987,300.3470889989382,,
3988,300.40321241906287,,
3989,300.2802379772735,,
3990,299.989130180822,,
3991,299.65278889297133,,
3992,299.3097491733752,,
3993,299.27523900495174,,
3994,299.4131864855473,,
3995,299.48778612666524,,
3996,299.4871843814007,,
3997,299.52798160589606,,
3998,299.74118164825575,,
3999,299.93778013248055,,
4000,300.16120092067337,,
4001,300.15233362349227,,
4002,299.8654376000855,,
4003,299.37431798267716,,
4004,298.9956130795288,,
4005,298.8640522128162,,
4006,298.89508478374415,,
4007,298.9528208952742,,
4008,299.12449371155793,,
4009,299.37976005623017,,
4010,299.69171625463895,,
4011,299.9589864385828,,
4012,300.1659973725036,,
4013,300.22837480136303,,
4014,300.0884034591168,,
4015,299.8421375261914,,
4016,299.69519215624695,,
4017,299.80444743144454,,
4018,299.9933256829208,,
4019,300.03462412272575,,
4020,299.7876571602357,,
4021,299.422221900951,,
4022,299.464717244195,,
4023,299.79256901876283,,
4024,300.10733900280354,,
4025,300.06694639321296,,
4026,299.8269055761461,,
4027,299.7090024397744,,
4028,299.73544433563654,,
4029,299.9135011301185,,
4030,300.0913424571768,,
4031,300.0540903988294,,
4032,299.90532801097635,,
4033,299.8516304655979,,
4034,300.0709515295972,,
4035,300.4094031939857,,
4036,300.5818636413989,,
4037,300.4943295618328,,
4038,300.16148884041957,,
4039,299.8534585487295,,
4040,299.6971423936943,,
4041,299.8320013561374,,
4042,300.0413005990053,,
4043,300.12502776144237,,
4044,299.91580802967286,,
4045,299.5067435068501,,
4046,299.4097707195838,,
4047,299.64574672755646,,
4048,300.0540307521812,,
4049,300.1847684054208,,
4050,300.0119833536992,,
4051,299.7310683999952,,
4052,299.5813008014441,,
4053,299.62271586476186,,
4054,299.7286271676143,,
4055,299.6919536123307,,
4056,299.73123695673377,,
4057,299.8638879630242,,
4058,300.0871546120988,,
4059,300.2996505457488,,
4060,300.409753497724,,
4061,300.29097161074765,,
4062,299.8227975520536,,
4063,299.4229206761511,,
4064,299.16739554635205,,
4065,299.13974546932553,,
4066,299.06758891985874,,
4067,298.92182012874656,,
4068,298.87695416767446,,
4069,298.98170099650497,,
4070,299.4409761642815,,
4071,299.8569974701843,,
4072,300.18192567581525,,
4073,300.1636347737072,,
4074,299.91707692522476,,
4075,299.5730694198986,,
4076,299.31059949390846,,
4077,299.1890715605559,,
4078,299.260813545775,,
4079,299.2893643324716,,
4080,299.3800821345469,,
4081,299.46361082340474,,
4082,299.7419506631527,,
4083,300.0468341527979,,
4084,300.3055610045565,,
4085,300.39907043577654,,
4086,300.2013490687777,,
4087,299.90242208446676,,
4088,299.61929232138135,,
4089,299.62167815469024,,
4090,299.71070629231,,
4091,299.69259554731633,,
4092,299.66254620086806,,
4093,299.69291112425327,,
4094,299.97143668283144,,
4095,300.29484561580824,,
4096,300.61369968505335,,
4097,300.6267780110376,,
4098,300.2274890798676,,
4099,299.7809447288051,,
4100,299.4726548144595,,
4101,299.4253575703893,,
4102,299.3755469162931,,
4103,299.30227395860106,,
4104,299.31180327507667,,
4105,299.54048280272286,,
4106,299.99165103412025,,
4107,300.45038450028875,,
4108,300.82142092806447,,
4109,300.8942977405559,,
4110,300.64449573395655,,
4111,300.2894766850896,,
4112,299.97819217089017,,
4113,299.942839106476,,
4114,300.0039799335495,,
4115,300.10034074996133,,
4116,300.0976010508394,,
4117,300.1146920752645,,
4118,300.2855302261551,,
4119,300.5852837066311,,
4120,300.6682365430372,,
4121,300.4051284216084,,
4122,299.77837708219386,,
4123,299.1738502666384,,
4124,298.72155024809985,,
4125,298.53492316312287,,
4126,298.4798965575479,,
4127,298.4080522916205,,
4128,298.3727534602252,,
4129,298.5232382642096,,
4130,298.8666336910183,,
4131,299.28732651954357,,
4132,299.53823836190276,,
4133,299.58009688779396,,
4134,299.3113337249186,,
4135,298.9318473004968,,
4136,298.652164327852,,
4137,298.5470429025152,,
4138,298.5711482650974,,
4139,298.52334603281093,,
4140,298.5869154137508,,
4141,298.81845043997765,,
4142,299.233784055479,,
4143,299.6015518141225,,
4144,299.8963809406868,,
4145,299.92866095663976,,
4146,299.6819264302496,,
4147,299.42346046501547,,
4148,299.23684982998026,,
4149,299.27880756728604,,
4150,299.2674902276184,,
4151,299.25136943782695,,
4152,299.29375294352167,,
4153,299.5074530231448,,
4154,299.92919632294223,,
4155,300.2811901200184,,
4156,300.51322292976306,,
4157,300.4563453791523,,
4158,300.2174922312033,,
4159,299.8725681220001,,
4160,299.80525860733655,,
4161,300.01108429093847,,
4162,300.3526266141318,,
4163,300.4717903809263,,
4164,300.42075142456775,,
4165,300.26490814253566,,
4166,300.30206511153517,,
4167,300.4139330954559,,
4168,300.4084478538064,,
4169,300.09855894655203,,
4170,299.541866936323,,
4171,299.0233079873099,,
4172,298.58401837350266,,
4173,298.44359421357734,,
4174,298.4486056761477,,
4175,298.51881745710745,,
4176,298.583417118913,,
4177,298.76038567428947,,
4178,299.1073566243176,,
4179,299.52481019012595,,
4180,299.93560902339095,,
4181,300.1123422532828,,
4182,299.99447826158814,,
4183,299.82057921235474,,
4184,299.85121313063684,,
4185,300.1051205014808,,
4186,300.43290980551046,,
4187,300.6082752851158,,
4188,300.7732391932661,,
4189,300.89794436714266,,
4190,301.10965831187303,,
4191,301.2412837258407,,
4192,301.27856246250167,,
4193,300.9433251167673,,
4194,300.2869121533181,,
4195,299.5269242099682,,
4196,299.0501692867733,,
4197,298.93925173993625,,
4198,298.9646521246619,,
4199,298.95486744423596,,
4200,299.01212028779895,,
4201,299.1086140376603,,
4202,299.41331796275875,,
4203,299.6408657767236,,
4204,299.9303420256311,,
4205,299.92919473936513,,
4206,299.7350163203028,,
4207,299.5148818977597,,
4208,299.53770405345716,,
4209,299.6534989368436,,
4210,299.7286233741993,,
4211,299.5920384255027,,
4212,299.57209449252804,,
4213,299.69125329124796,,
4214,299.99088000563387,,
4215,300.34054291903766,,
4216,300.6733818509951,,
4217,300.8335015186344,,
4218,300.6903517000169,,
4219,300.4476269174234,,
4220,300.38923074210766,,
4221,300.6819320676986,,
4222,301.1705073748379,,
4223,301.5653239994993,,
4224,301.7183700263297,,
4225,301.68144075755396,,
4226,301.5140511464035,,
4227,301.33801353102757,,
4228,301.04322632441034,,
4229,300.62329008816846,,
4230,299.85960896359273,,
4231,299.02857290109733,,
4232,298.3580012738508,,
4233,298.1686768817415,,
4234,298.17391684388707,,
4235,298.1910625823683,,
4236,298.13745886150036,,
4237,298.18960591311037,,
4238,298.50265144390136,,
4239,298.95796779045344,,
4240,299.33260556705216,,
4241,299.4523321119123,,
4242,299.31036274026553,,
4243,299.1279376715517,,
4244,298.9081025571916,,
4245,298.8653273289669,,
4246,298.9444749535028,,
4247,299.0397345762494,,
4248,299.1313134389739,,
4249,299.3576873165934,,
4250,299.7919868510069,,
4251,300.27722293513625,,
4252,300.6533415950012,,
4253,300.67184528454,,
4254,300.32996187280463,,
4255,299.9110761430036,,
4256,299.62643914117876,,
4257,299.47511702517477,,
4258,299.33227949657334,,
4259,299.11019555026513,,
4260,299.1053961670946,,
4261,299.3092211906063,,
4262,299.70285235289606,,
4263,300.13483041636954,,
4264,300.44000008978657,,
4265,300.5318878608414,,
4266,300.25394736016796,,
4267,299.8847409681833,,
4268,299.443509618392,,
4269,299.1665638780517,,
4270,299.0310712021462,,
4271,299.0902306939073,,
4272,299.1846371722458,,
4273,299.34392324957594,,
4274,299.68866955559696,,
4275,300.07502402938707,,
4276,300.41045148333245,,
4277,300.44162693928826,,
4278,300.25224078378795,,
4279,299.94636997792253,,
4280,299.6785272054569,,
4281,299.5932444303108,,
4282,299.5876040982145,,
4283,299.61057312303757,,
4284,299.6828131365965,,
4285,299.7904290605392,,
4286,299.9176457400215,,
4287,300.0735755984725,,
4288,300.3290865512013,,
4289,300.54953875461734,,
4290,300.5173865962638,,
4291,300.254970215369,,
4292,300.12581745016854,,
4293,300.14445533098836,,
4294,300.2540278633074,,
4295,300.2219973572125,,
4296,300.1187808494632,,
4297,299.9428653162401,,
4298,299.861987238929,,
4299,300.00728618951354,,
4300,300.1908036804934,,
4301,300.2542637444119,,
4302,299.95087823051813,,
4303,299.567509099637,,
4304,299.2267079332127,,
4305,299.1524625669328,,
4306,299.1845038924999,,
4307,299.149920578435,,
4308,299.0771065030478,,
4309,299.1781869062573,,
4310,299.5720233081167,,
4311,300.0708726415323,,
4312,300.40718011704575,,
4313,300.45456933357855,,
4314,300.2413390062307,,
4315,299.9153512783536,,
4316,299.7620435571201,,
4317,299.81481358732947,,
4318,299.974083723116,,
4319,299.99520922648713,,
4320,299.98279617154026,,
4321,300.12032114572565,,
4322,300.35806397867987,,
4323,300.64214040927936,,
4324,300.8600070689776,,
4325,300.8390331714939,,
4326,300.5829610334833,,
4327,300.1446283028653,,
4328,299.96486688585406,,
4329,299.89813591552416,,
4330,300.01885748509636,,
4331,299.9638745089269,,
4332,299.9435939447225,,
4333,299.94836700424815,,
4334,300.0364802458325,,
4335,300.1903496754416,,
4336,300.158588822019,,
4337,299.97633700992833,,
4338,299.52471818045365,,
4339,299.167751054774,,
4340,298.9181169204555,,
4341,298.87841607572483,,
4342,298.84956509415343,,
4343,298.7669155111166,,
4344,298.72110968031535,,
4345,298.8426172599549,,
4346,299.12583063887365,,
4347,299.5589877312646,,
4348,299.88856637059376,,
4349,299.9787090871215,,
4350,299.71043718391604,,
4351,299.3851949683282,,
4352,299.2544133812481,,
4353,299.2958693823744,,
4354,299.40238930696773,,
4355,299.4415105936999,,
4356,299.6142053409272,,
4357,299.9508455128002,,
4358,300.42683762012933,,
4359,300.7996297352992,,
4360,300.97288190481777,,
4361,300.7473286235758,,
4362,300.10046027630807,,
4363,299.4950634976564,,
4364,299.02873858902996,,
4365,298.84819487601675,,
4366,298.73909930126894,,
4367,298.64995411712056,,
4368,298.51941256895174,,
4369,298.3590183626648,,
4370,298.49638215463887,,
4371,298.78733576132436,,
4372,299.10382768642427,,
4373,299.13364477939126,,
4374,299.0715719891837,,
4375,298.8004069190976,,
4376,298.6699370824568,,
4377,298.5744036619038,,
4378,298.62212968637454,,
4379,298.6243789600901,,
4380,298.6634084573579,,
4381,298.90275802817877,,
4382,299.2803250752056,,
4383,299.7511024166508,,
4384,300.13093907070623,,
4385,300.2395621882019,,
4386,300.0131593951494,,
4387,299.71860222190406,,
4388,299.49264674399,,
4389,299.49962932581514,,
4390,299.54884221698313,,
4391,299.52947226840405,,
4392,299.5216496451563,,
4393,299.61615970457325,,
4394,300.0254316017842,,
4395,300.3144684707393,,
4396,300.5275634179141,,
4397,300.40659988072065,,
4398,300.2260162813364,,
4399,299.89586057434514,,
4400,299.74999811569006,,
4401,299.76118319529564,,
4402,299.9287760760628,,
4403,299.9555712019976,,
4404,299.83582846294826,,
4405,299.64740620291883,,
4406,299.68265975366467,,
4407,299.9960532146409,,
4408,300.2269936625533,,
4409,300.17556082948425,,
4410,299.8385494390928,,
4411,299.53991528368914,,
4412,299.3103871494565,,
4413,299.20728695116185,,
4414,299.1979341297638,,
4415,299.19551832177604,,
4416,299.1355692058667,,
4417,299.0839909999427,,
4418,299.1214188559182,,
4419,299.45240310270054,,
4420,299.79190204705577,,
4421,299.91628767812557,,
4422,299.60342275996936,,
4423,299.23395254847134,,
4424,299.15253854104424,,
4425,299.24958101281294,,
4426,299.36427220724,,
4427,299.2068771475937,,
4428,299.10359098572053,,
4429,299.1302598672435,,
4430,299.37114281386846,,
4431,299.8103738063847,,
4432,300.2049796471885,,
4433,300.3991470769469,,
4434,300.2437041414025,,
4435,299.97728958359613,,
4436,299.8612383804279,,
4437,299.9157748272414,,
4438,300.04839552777474,,
4439,300.0241420809742,,
4440,299.8597790166842,,
4441,299.5109102366676,,
4442,299.33220897506095,,
4443,299.4292569427555,,
4444,299.61816680543865,,
4445,299.6434894282587,,
4446,299.39228637003487,,
4447,299.1026643043786,,
4448,298.9554372667147,,
4449,299.0235879125318,,
4450,299.2059585499036,,
4451,299.2837319843552,,
4452,299.3107445670956,,
4453,299.47976504927044,,
4454,299.9312423082777,,
4455,300.4725937929606,,
4456,300.9070005830382,,
4457,301.0225050104147,,
4458,300.78534956648895,,
4459,300.4601564434342,,
4460,300.2581351882165,,
4461,300.27362965951465,,
4462,300.3027967497456,,
4463,300.2109752505948,,
4464,300.02191688400416,,
4465,300.05200292964923,,
4466,300.30961048833433,,
4467,300.7003686831601,,
4468,300.77182340578815,,
4469,300.4432446144131,,
4470,299.6970293226778,,
4471,298.91957560159307,,
4472,298.249574344871,,
4473,298.2481057639988,,
4474,298.3333214805947,,
4475,298.53803668550296,,
4476,298.48196695160703,,
4477,298.80749962611054,,
4478,299.3838863834782,,
4479,300.12336429564425,,
4480,300.54424572398506,,
4481,300.54743373395127,,
4482,300.1163717855024,,
4483,299.72180990199223,,
4484,299.53021442960954,,
4485,299.6170326225444,,
4486,299.84499072651556,,
4487,299.9320617853134,,
4488,299.92554180383826,,
4489,299.81337088719806,,
4490,299.86309542261347,,
4491,300.05670242381143,,
4492,300.2642214078999,,
4493,300.2870396324356,,
4494,300.0231373233532,,
4495,299.6504035946261,,
4496,299.4799716322772,,
4497,299.45512650612244,,
4498,299.62468297052254,,
4499,299.56254230369706,,
4500,299.41543366156316,,
4501,299.38577826362956,,
4502,299.62534699956296,,
4503,300.15865268165214,,
4504,300.51227058530003,,
4505,300.60577694085185,,
4506,300.2967238588698,,
4507,299.9635692786283,,
4508,299.74728873898965,,
4509,299.7146267626957,,
4510,299.71312207046003,,
4511,299.63508372625734,,
4512,299.5474343214009,,
4513,299.49503951486366,,
4514,299.7285472800706,,
4515,300.0341429051191,,
4516,300.2847201583123,,
4517,300.17342883655965,,
4518,299.73509569044893,,
4519,299.1879303035211,,
4520,298.77203976682205,,
4521,298.5857260792737,,
4522,298.55311268516806,,
4523,298.50561941723464,,
4524,298.52072074470647,,
4525,298.65831714845575,,
4526,299.1203188038492,,
4527,299.6491252559159,,
4528,300.0975836685955,,
4529,300.1532535099998,,
4530,299.9967580069781,,
4531,299.7178594010522,,
4532,299.5570033474212,,
4533,299.5512423108102,,
4534,299.65528500303054,,
4535,299.5913232083856,,
4536,299.3972007935781,,
4537,299.1499749743693,,
4538,299.2696061560119,,
4539,299.6893758461253,,
4540,300.1495175226962,,
4541,300.16706785693685,,
4542,299.82760445108147,,
4543,299.4693233571179,,
4544,299.33490644932846,,
4545,299.3829302578483,,
4546,299.4657982641197,,
4547,299.4986323892045,,
4548,299.5835611111933,,
4549,299.7775471732709,,
4550,300.1451770632273,,
4551,300.55259082429626,,
4552,300.8288185962003,,
4553,300.7599223207733,,
4554,300.32160244648077,,
4555,300.00181765928915,,
4556,299.8525868497705,,
4557,299.9490098893223,,
4558,299.9948683142183,,
4559,300.00682505785346,,
4560,299.9553768892854,,
4561,299.70869158974875,,
4562,299.59288432622367,,
4563,299.77987426640067,,
4564,300.1274008010434,,
4565,300.27007332528,,
4566,300.0746009389403,,
4567,299.87308345180594,,
4568,299.9581162805668,,
4569,300.20794929178095,,
4570,300.55765829366214,,
4571,300.6681790973012,,
4572,300.6955468231582,,
4573,300.67322065321974,,
4574,300.79921914832477,,
4575,301.07133562206855,,
4576,301.30464043449894,,
4577,301.27763397128246,,
4578,300.96583021172063,,
4579,300.5625242812999,,
4580,300.41541949317343,,
4581,300.37966469172494,,
4582,300.374624337527,,
4583,300.1693246257414,,
4584,299.8552829885338,,
4585,299.596310440239,,
4586,299.63739938938943,,
4587,299.95966527194156,,
4588,300.18489069373885,,
4589,300.0787672364025,,
4590,299.65767719056674,,
4591,299.1685427572019,,
4592,298.8858341633572,,
4593,298.7323125836006,,
4594,298.73468148334433,,
4595,298.6827334956959,,
4596,298.7565826770783,,
4597,298.87293170833135,,
4598,299.15293282386534,,
4599,299.53671605862604,,
4600,299.91193463894115,,
4601,300.00858650759136,,
4602,299.8081924583416,,
4603,299.5374321046482,,
4604,299.407674808547,,
4605,299.33614975661243,,
4606,299.34945141018807,,
4607,299.2093832412354,,
4608,299.17794453112384,,
4609,299.2197572280633,,
4610,299.4996731139993,,
4611,299.8063273815506,,
4612,300.0942622312221,,
4613,300.1352152076611,,
4614,299.92477118580706,,
4615,299.6405472604211,,
4616,299.3952633260756,,
4617,299.3886418947986,,
4618,299.352083127121,,
4619,299.23298202939515,,
4620,299.03396595841554,,
4621,298.8912847045635,,
4622,299.0472659980369,,
4623,299.4639983576048,,
4624,299.830748774113,,
4625,299.96690150994795,,
4626,299.78805517469476,,
4627,299.6046729767682,,
4628,299.5672995483609,,
4629,299.794258400059,,
4630,300.10710710309206,,
4631,300.2956301818718,,
4632,300.25851716004627,,
4633,300.17096966810277,,
4634,300.2065084931093,,
4635,300.38167919937746,,
4636,300.48047629284684,,
4637,300.27895246451936,,
4638,299.6780414691888,,
4639,299.0426305893566,,
4640,298.61705414389706,,
4641,298.5289985159936,,
4642,298.6292704160049,,
4643,298.5861210710063,,
4644,298.4312492161753,,
4645,298.2204120598439,,
4646,298.2591338611871,,
4647,298.6919662539859,,
4648,299.0903703264155,,
4649,299.2701185204913,,
4650,299.1286739594927,,
4651,299.0247614221771,,
4652,299.0835260828774,,
4653,299.1661671023269,,
4654,299.2751032547097,,
4655,299.30299478199066,,
4656,299.3832230424951,,
4657,299.53195341418194,,
4658,299.8742477431297,,
4659,300.21006247861766,,
4660,300.4203913947111,,
4661,300.34733683934536,,
4662,300.0524136354716,,
4663,299.66827585417155,,
4664,299.32774486414945,,
4665,299.10414007827893,,
4666,299.0489056549498,,
4667,298.9381693797603,,
4668,298.9131073913323,,
4669,299.0284034207459,,
4670,299.3565156585356,,
4671,299.74350727692007,,
4672,300.0038473518482,,
4673,300.0021391854154,,
4674,299.77218537408925,,
4675,299.44316235266075,,
4676,299.2507827751292,,
4677,299.2588268623669,,
4678,299.35389082021044,,
4679,299.4383110082542,,
4680,299.4102387112407,,
4681,299.441292734947,,
4682,299.4663452052637,,
4683,299.6062373781787,,
4684,299.76399170775824,,
4685,299.93132091862066,,
4686,299.9672770669284,,
4687,299.86586789116495,,
4688,299.8356818147022,,
4689,299.9030983800887,,
4690,300.0530816907219,,
4691,300.0393987955858,,
4692,299.92123135946326,,
4693,299.8146672655626,,
4694,299.8358810404588,,
4695,300.1118982388857,,
4696,300.27834017520087,,
4697,300.23371263509887,,
4698,299.9345577247687,,
4699,299.7373595717074,,
4700,299.6584609977044,,
4701,299.6508043783102,,
4702,299.67418888727974,,
4703,299.71374772204564,,
4704,299.786835861034,,
4705,299.94850470330516,,
4706,300.2279560734737,,
4707,300.51394149216657,,
4708,300.6051157974794,,
4709,300.4955373182744,,
4710,300.1122904444685,,
4711,299.5370048430958,,
4712,299.18626028262906,,
4713,298.98907467825285,,
4714,299.0858049070227,,
4715,299.01560872384465,,
4716,298.99609560785194,,
4717,298.9555731178985,,
4718,299.1374086050343,,
4719,299.6334954609791,,
4720,300.1301871705421,,
4721,300.3483222378117,,
4722,300.12781724718803,,
4723,299.9223007693452,,
4724,299.7903420030544,,
4725,299.68758967247686,,
4726,299.5687059173469,,
4727,299.31585390381224,,
4728,299.20241872630777,,
4729,299.24348129037486,,
4730,299.66636997000575,,
4731,300.074613640138,,
4732,300.30251312528526,,
4733,300.19365858007103,,
4734,299.8826898128443,,
4735,299.68780708282753,,
4736,299.5934513743006,,
4737,299.70635913031043,,
4738,299.8453343318822,,
4739,299.90810474211435,,
4740,299.9748920279191,,
4741,300.0272500299709,,
4742,300.2694208281364,,
4743,300.61336724667524,,
4744,300.8597099615854,,
4745,300.75103527529694,,
4746,300.29580356432,,
4747,299.7504487732395,,
4748,299.3892879360039,,
4749,299.18894136437603,,
4750,299.1371854666239,,
4751,299.03795658992135,,
4752,299.0395783681226,,
4753,299.13518339060306,,
4754,299.51235885725924,,
4755,299.93873518540704,,
4756,300.19898057515815,,
4757,300.1707224307542,,
4758,299.87842207385734,,
4759,299.6270353614308,,
4760,299.43647938407156,,
4761,299.5580620530895,,
4762,299.7671646939677,,
4763,299.9664162769678,,
4764,300.02392211991736,,
4765,300.0968012958662,,
4766,300.13989511388905,,
4767,300.23950806104295,,
4768,300.2854587753547,,
4769,300.2664517830533,,
4770,300.00528158932804,,
4771,299.7542394650824,,
4772,299.70534179180277,,
4773,299.8218665824235,,
4774,299.988378315915,,
4775,299.9079175312475,,
4776,299.75712703509345,,
4777,299.55754886941196,,
4778,299.6455889330719,,
4779,299.93955699186904,,
4780,300.3512837217983,,
4781,300.55848181044496,,
4782,300.3658333397793,,
4783,299.95423134485594,,
4784,299.6185899190446,,
4785,299.60995067185314,,
4786,299.80288434167375,,
4787,299.8058332818274,,
4788,299.633126265718,,
4789,299.3848566438763,,
4790,299.4223316758687,,
4791,299.59266450950753,,
4792,299.653396138797,,
4793,299.4374656473032,,
4794,298.9152544297628,,
4795,298.40782705983685,,
4796,297.8979996937504,,
4797,297.6358200433577,,
4798,297.41120405287876,,
4799,297.28685545942653,,
4800,297.43248091923743,,
4801,297.78293355695206,,
4802,298.3148344819049,,
4803,298.80573145190897,,
4804,299.16459144625486,,
4805,299.29691031228907,,
4806,299.00030563257593,,
4807,298.7370768218266,,
4808,298.4817739104269,,
4809,298.43111844737206,,
4810,298.379866786031,,
4811,298.3785208049016,,
4812,298.45012045412795,,
4813,298.68214558746075,,
4814,299.0784397108985,,
4815,299.54428092107605,,
4816,299.8923252483364,,
4817,299.94141380471007,,
4818,299.75338676593645,,
4819,299.4732569749371,,
4820,299.3800941660634,,
4821,299.483113674735,,
4822,299.6107970715946,,
4823,299.56536321770386,,
4824,299.42033774157613,,
4825,299.40306031559544,,
4826,299.58350471341834,,
4827,299.9096643589269,,
4828,300.1314337693752,,
4829,300.1575517213428,,
4830,299.90337030872905,,
4831,299.5722286884782,,
4832,299.33678791397165,,
4833,299.16595371235144,,
4834,299.1619186986989,,
4835,299.14459068643083,,
4836,299.1709276749173,,
4837,299.3332017493062,,
4838,299.69864046450476,,
4839,300.3041487906769,,
4840,300.7201431588267,,
4841,300.80434449965406,,
4842,300.4531658277727,,
4843,300.0870093610409,,
4844,299.91340603985344,,
4845,300.02031478424186,,
4846,300.266043821805,,
4847,300.455602237565,,
4848,300.46439727229296,,
4849,300.1431738333865,,
4850,299.71204046421894,,
4851,299.65866575679246,,
4852,299.6725526771927,,
4853,299.68106542876785,,
4854,299.18862906581677,,
4855,298.7203581381021,,
4856,298.3803222865763,,
4857,298.2504053728196,,
4858,298.2815127217521,,
4859,298.27352965439155,,
4860,298.3199528972137,,
4861,298.34311423237597,,
4862,298.66356637421296,,
4863,299.1352913927349,,
4864,299.63083663607955,,
4865,299.82879868050026,,
4866,299.87208371164405,,
4867,299.90272542554357,,
4868,300.01169326493545,,
4869,300.121936785113,,
4870,300.2537405066056,,
4871,300.2668576464793,,
4872,300.2276551428071,,
4873,300.2454331997603,,
4874,300.35290804266873,,
4875,300.6088897819789,,
4876,300.7927034200674,,
4877,300.7093925733568,,
4878,300.21956642031364,,
4879,299.6425237419602,,
4880,299.2133810831736,,
4881,299.13376717065785,,
4882,299.18583000248174,,
4883,299.1637393944989,,
4884,299.0716990821186,,
4885,299.0538420948017,,
4886,299.3231398398206,,
4887,299.6929553350088,,
4888,300.0030639323807,,
4889,300.05247257772515,,
4890,299.9083677802666,,
4891,299.5670183265945,,
4892,299.3378308998155,,
4893,299.2904715476171,,
4894,299.3095501342817,,
4895,299.2507837005514,,
4896,299.1792319448791,,
4897,299.23366093043984,,
4898,299.49555680651133,,
4899,299.8459785946263,,
4900,300.20103171996277,,
4901,300.3280661152933,,
4902,300.1066610741809,,
4903,299.6879951774414,,
