Experiment,piControl,historical,historical,historical,historical,historical,historical,historical,historical,historical,ssp126,ssp126,ssp126,ssp126,ssp126,ssp245,ssp245,ssp245,ssp245,ssp245,ssp370,ssp370,ssp370,ssp370,ssp370,ssp585,ssp585,ssp585,ssp585,ssp585
6486,300.36766119234585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6487,299.9698666790378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6488,299.81736688592014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6489,299.86294053566144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6490,300.0127713427027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6491,299.98853536110295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6492,300.0488632769998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6493,300.2087820049714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6494,300.44194474542223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6495,300.3900056142345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6496,300.255243510778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6497,299.8456381213091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6498,299.25931160442025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6499,298.64645623936275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6500,298.3346393118434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6501,298.38105473638507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6502,298.4611797454341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6503,298.49118432115375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6504,298.35431721086076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505,298.45326872783284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6506,298.75619458614705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6507,299.1287467036038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6508,299.3011684361259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6509,299.0605763563181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6510,298.52454462479557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6511,297.8490613722652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6512,297.45758492655864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6513,297.38623197308794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6514,297.3157437521623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6515,297.175706529115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6516,297.2817252222798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6517,297.4927906934042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6518,297.89432131013837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6519,298.19731826554306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6520,298.53875371800797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6521,298.58071463168244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6522,298.4503393484369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6523,298.22899550485556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6524,298.25232229600437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6525,298.3784728306529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6526,298.58669508964766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6527,298.66818563778867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6528,298.7827017533091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6529,298.9388493244265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6530,299.257659562135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6531,299.6516172256192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6532,299.93031829368675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6533,299.9200612180114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6534,299.6582757534918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6535,299.37806164359625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6536,299.4548670801731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6537,299.75006905861807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6538,300.25164938245507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6539,300.4729602343021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6540,300.60300677301484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6541,300.51991115000277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6542,300.72517826063245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6543,300.75263990692474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6544,300.6931889869257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6545,300.140548100922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6546,299.54515056185227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6547,299.10206914951283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6548,299.0326676732955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6549,299.179515148045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6550,299.498395656216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6551,299.6787830443384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552,299.7963740359999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6553,299.67457396572087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6554,299.6691362560161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6555,299.3423253173217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6556,298.95512142612745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6557,298.2126904482839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6558,297.52261020986947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6559,296.74306240592415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6560,296.26583931473823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6561,296.243109547732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6562,296.42903889449946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6563,296.6211442739948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6564,297.1012998611977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6565,297.4599134803453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6566,297.74119726070677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6567,297.79611009054605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6568,298.04259004097224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6569,298.1809914880443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6570,297.9624741585498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6571,297.38421444586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6572,296.6487015862835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6573,296.0841912654841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6574,296.0095163524772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6575,296.2317358942504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6576,296.7549522678033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6577,297.182787114703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6578,297.7266960209395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6579,298.1030529607241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6580,298.4083400200296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6581,298.58506940071953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6582,298.5396739942649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6583,298.2711993392574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6584,298.0333965117931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6585,298.0075046041307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6586,298.2027464276485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6587,298.3033589262616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6588,298.5217185958451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6589,298.9889338390633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6590,299.471383312972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6591,299.62970150076575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6592,299.50262423518836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6593,299.17151842728475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6594,298.6043088333159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6595,297.9433416030418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6596,297.33517857582075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6597,296.99934150047267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6598,296.89988772015226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6599,297.0070775632734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6600,297.3404012756667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6601,297.56838482637136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6602,298.06933894309503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6603,298.3629635803095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6604,298.7017479919661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605,298.65268877538136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6606,298.46374137274137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6607,298.05786469170346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6608,297.61432201389385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6609,297.3314653525155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6610,297.1985844951377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6611,297.1883545747615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6612,297.29200169343216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6613,297.64070368908034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6614,298.21401032987364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6615,298.770825945623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6616,299.1453614038771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6617,299.2150652934997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6618,298.9823326280428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6619,298.6287869793875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6620,298.41508985151404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6621,298.428217483378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6622,298.4210288681139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6623,298.38822669752113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6624,298.54511665788647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6625,298.9096570150894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6626,299.3620819269563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6627,299.4924185287532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6628,299.4261478716665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6629,299.1093278549365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6630,298.7034880763515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6631,298.244408048969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6632,297.6553789226311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6633,297.20624763549637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6634,297.01950570207845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6635,297.2398078308088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6636,297.4141095404687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6637,297.46120683506734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6638,297.5705765675303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6639,298.0234977843998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6640,298.55115785113077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6641,298.76684438957574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6642,298.49530783076955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6643,297.99794970884665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6644,297.7156408664583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6645,297.7264312054605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6646,297.82906527986205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6647,297.85010278639675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6648,298.0570529501873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6649,298.4660411227964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6650,299.1555292486501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6651,299.67401162711576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6652,300.06757447178956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6653,300.0914797342435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6654,299.9063662281151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6655,299.6823018810355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6656,299.5951855104635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6657,299.7708823993214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6658,299.98896606187895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6659,300.17299428012376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6660,300.3296170957114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6661,300.59184498059784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6662,300.7801558575123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6663,300.79041783824636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6664,300.5505439759315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6665,300.11480164709855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6666,299.5839567011785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6667,299.0633635609347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6668,298.8736379368041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6669,298.95568701111455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6670,299.1116144087323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6671,299.09043811665725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6672,299.09306359984333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6673,299.29218537311226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6674,299.7088924592743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6675,299.9837099000874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6676,299.9411036179684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6677,299.5410673066451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6678,299.0423981639024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6679,298.56806320109246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6680,298.3516077165213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6681,298.34868455586223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6682,298.48589960111724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6683,298.55866451466846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6684,298.6851469852559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6685,298.9625064180934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6686,299.5353780885778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6687,299.8969417710776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6688,300.0918379557261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6689,299.89303592296585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6690,299.6173775448195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6691,299.28796341856065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6692,299.1518945417913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6693,299.2840278446575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6694,299.47963873252525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6695,299.540134698646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6696,299.4043920250194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6697,298.94370875966507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6698,298.9098669898429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6699,299.1681439589045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6700,299.70917952835674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6701,299.7045317478187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6702,299.381231750179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6703,299.0376204417292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6704,298.89539553601304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6705,298.9114165972405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6706,299.0418217735593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6707,299.1912922462045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6708,299.3370569724211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6709,299.550888787804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6710,299.87419595040643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6711,299.73729715173755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6712,299.2661414844876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6713,298.42226826062074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6714,297.75791666184574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6715,297.06036101127626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6716,296.71819498578816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6717,296.5727917308695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6718,296.69310328114307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6719,296.70044105273485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6720,296.99093119676496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6721,297.62160685737757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6722,298.7030280292992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6723,299.46596206142476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6724,299.869292747265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6725,299.60094441384155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6726,299.18936123264797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6727,298.7505537704685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6728,298.5622880708043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6729,298.68439928933884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6730,298.8366914047876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6731,298.9430974234646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6732,298.98942960073106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6733,299.2107142373153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6734,299.3544434793261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6735,299.4276181153413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6736,299.30184047064967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6737,299.1035868384624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6738,298.4859964376725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6739,297.6757201926746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6740,297.237618258857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6741,297.476491164068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6742,297.9409636991322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6743,298.2315593050925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6744,298.42629184990955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6745,298.69659216823294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6746,299.0620900754049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6747,299.41431747295195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6748,299.65092695235677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6749,299.7025674650565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6750,299.47084222911764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6751,299.18492384254824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6752,299.0546920124372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6753,299.1868101564475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6754,299.39399242948735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6755,299.50300114445776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6756,299.54384566649907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6757,299.64009133424537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6758,299.7648500197588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6759,299.836714510127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6760,299.59643844340457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6761,299.0209735560922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6762,298.14762992254356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6763,297.4361037051356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6764,297.1639495124655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6765,297.3314509806312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6766,297.5931699580456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6767,297.80303301196193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6768,297.9595151653479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6769,298.24250446866034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6770,298.87099614242237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6771,299.68282348583676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6772,300.3374845968487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6773,300.6182697368676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6774,300.555181523506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6775,300.4486174186881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6776,300.4204714825896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6777,300.62256310889853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6778,300.9604679787694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6779,301.0300670123708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6780,300.8558607769955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6781,300.53265749009415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6782,300.19469500287414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6783,299.4139114066086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6784,298.5821023535443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6785,297.85504836458773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6786,297.3574928390272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6787,296.8299066019612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6788,296.47352668369354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6789,296.3472499544883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6790,296.47214959678155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6791,296.60796814065515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6792,297.06308458769394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6793,297.55321452565425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6794,298.11920262998535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6795,298.60243950599624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6796,299.02846661511484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6797,299.1698235782642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6798,299.1699528868117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6799,299.0468907835373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6800,299.04546975608883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6801,299.0169472806087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6802,299.0710066232387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6803,299.07266933001875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6804,299.271640568446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6805,299.67507447465186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6806,300.16997730156874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6807,300.54061612498964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6808,300.7019821899619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6809,300.6645728330746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6810,300.4506007748245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6811,300.1018936152379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6812,299.836587093147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6813,299.7610650128019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6814,299.8276239147356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6815,299.85597588683805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6816,299.7722307842777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6817,299.5136491009778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6818,299.54198310393434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6819,299.5325950740278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6820,299.5029319774249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6821,299.0093300237235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6822,298.32667163567766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6823,297.5056059587771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6824,296.86292696954246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6825,296.7070364926098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6826,296.88660738727776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6827,297.1371417593253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6828,297.3326028712865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6829,297.78722639798804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6830,298.27075614754386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6831,298.76895113852345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6832,298.8997342332141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
