Experiment,piControl,historical,historical,historical,historical,ssp245
3036,301.36427586956813,,,,,
3037,301.30295032946145,,,,,
3038,301.0332221177304,,,,,
3039,300.92833209441704,,,,,
3040,300.70109411101816,,,,,
3041,300.3821261529489,,,,,
3042,299.7406774369087,,,,,
3043,299.3207680915995,,,,,
3044,299.1764279249321,,,,,
3045,299.31084567643126,,,,,
3046,299.47605146779614,,,,,
3047,299.6033970574436,,,,,
3048,299.7290977563166,,,,,
3049,299.9365389593535,,,,,
3050,300.3390485919777,,,,,
3051,300.52651499185356,,,,,
3052,300.61682161365326,,,,,
3053,300.52341286800396,,,,,
3054,300.4480746490794,,,,,
3055,300.3332133342196,,,,,
3056,300.3820006165308,,,,,
3057,300.5794249228556,,,,,
3058,300.8573028082039,,,,,
3059,300.95682211495506,,,,,
3060,300.9156199457566,,,,,
3061,300.60555723608223,,,,,
3062,300.3630822503822,,,,,
3063,299.9959964251914,,,,,
3064,299.44751380541595,,,,,
3065,298.7679700518175,,,,,
3066,298.175506885954,,,,,
3067,297.72852742155953,,,,,
3068,297.46150819663586,,,,,
3069,297.45276445872935,,,,,
3070,297.75639422363616,,,,,
3071,298.1609731771303,,,,,
3072,298.4871363101646,,,,,
3073,298.75374188770274,,,,,
3074,299.07616061513363,,,,,
3075,299.41313024385977,,,,,
3076,299.61488681105084,,,,,
3077,299.2802063939626,,,,,
3078,298.7708307093413,,,,,
3079,298.5386344968204,,,,,
3080,298.6584337106233,,,,,
3081,298.9502832456133,,,,,
3082,299.1552220649514,,,,,
3083,299.3691942249297,,,,,
3084,299.48498091658934,,,,,
3085,299.60605337241196,,,,,
3086,299.71797145845795,,,,,
3087,299.7622430558257,,,,,
3088,299.4993152901407,,,,,
3089,298.7941811853339,,,,,
3090,297.81283357431494,,,,,
3091,296.8491128902331,,,,,
3092,296.37500337899985,,,,,
3093,296.42344885794654,,,,,
3094,296.70527660495196,,,,,
3095,297.0272117554588,,,,,
3096,297.27040658559355,,,,,
3097,297.49549525355854,,,,,
3098,297.9109841699338,,,,,
3099,298.548387457665,,,,,
3100,299.0898324783123,,,,,
3101,299.0080591090586,,,,,
3102,298.51370820372887,,,,,
3103,298.2540125574785,,,,,
3104,298.3617956629018,,,,,
3105,298.6055218280971,,,,,
3106,298.7122149731536,,,,,
3107,298.8371026806655,,,,,
3108,299.08207658847255,,,,,
3109,299.4279363566556,,,,,
3110,299.9104232585451,,,,,
3111,300.4117875736703,,,,,
3112,300.68310443078525,,,,,
3113,300.55272690132716,,,,,
3114,300.03850204515106,,,,,
3115,299.63104074412627,,,,,
3116,299.3718916875021,,,,,
3117,299.39634264767835,,,,,
3118,299.49128990590356,,,,,
3119,299.4887768981302,,,,,
3120,299.4949800965839,,,,,
3121,299.4710845174357,,,,,
3122,299.5848314807571,,,,,
3123,299.6265644442971,,,,,
3124,299.65127702966623,,,,,
3125,299.4431623018376,,,,,
3126,298.9126109088916,,,,,
3127,298.36169582669584,,,,,
3128,298.23621866046454,,,,,
3129,298.5215226806859,,,,,
3130,298.88081659065756,,,,,
3131,299.0726514711923,,,,,
3132,299.23522495812426,,,,,
3133,299.48369169897643,,,,,
3134,299.8524472639812,,,,,
3135,300.33278501004355,,,,,
3136,300.45769128082384,,,,,
3137,300.1990501804935,,,,,
3138,299.4976258366335,,,,,
3139,298.78934131118126,,,,,
3140,298.4945832362145,,,,,
3141,298.6257505351069,,,,,
3142,298.9475428018592,,,,,
3143,299.03276059631594,,,,,
3144,298.9510761738615,,,,,
3145,299.07148368135387,,,,,
3146,299.30292553078044,,,,,
3147,299.5808435854483,,,,,
3148,299.7299008919071,,,,,
3149,299.57741237067233,,,,,
3150,299.00086381735235,,,,,
3151,298.27869509526477,,,,,
3152,297.9507464210297,,,,,
3153,298.0812609440398,,,,,
3154,298.3707296477186,,,,,
3155,298.48554585399023,,,,,
3156,298.6698804430257,,,,,
3157,298.7683781632121,,,,,
3158,298.96766901719155,,,,,
3159,299.1797716793827,,,,,
3160,299.50310512726327,,,,,
3161,299.60908392302093,,,,,
3162,299.4306621541603,,,,,
3163,299.09163808783006,,,,,
3164,298.9703266553575,,,,,
3165,298.9681494331973,,,,,
3166,299.04883351015656,,,,,
3167,299.0888046299115,,,,,
3168,299.1917072335944,,,,,
3169,299.4172617473669,,,,,
3170,299.6606686158854,,,,,
3171,299.91779919192936,,,,,
3172,300.06118697651647,,,,,
3173,300.11225015884446,,,,,
3174,299.9244853059158,,,,,
3175,299.67387391611254,,,,,
3176,299.53735002552594,,,,,
3177,299.6888832702244,,,,,
3178,299.93251704050664,,,,,
3179,300.0072309039652,,,,,
3180,300.112032927185,,,,,
3181,300.1897042625911,,,,,
3182,300.45868219636236,,,,,
3183,300.51542130099045,,,,,
3184,300.49515801684936,,,,,
3185,300.22564418737835,,,,,
3186,299.6182277117082,,,,,
3187,298.96967762476856,,,,,
3188,298.6383766984214,,,,,
3189,298.83098324502475,,,,,
3190,299.1399979100426,,,,,
3191,299.2097005104617,,,,,
3192,299.2335468652053,,,,,
3193,299.351428954728,,,,,
3194,299.7291651356461,,,,,
3195,299.9955033355866,,,,,
3196,300.0211895183088,,,,,
3197,299.71579138238707,,,,,
3198,299.26594383237267,,,,,
3199,298.6314116969614,,,,,
3200,298.08750826369027,,,,,
3201,297.79559147113673,,,,,
3202,297.89353924314315,,,,,
3203,298.07485645525,,,,,
3204,298.4838769266311,,,,,
3205,298.7826455003638,,,,,
3206,299.34222778205395,,,,,
3207,299.4944857340497,,,,,
3208,299.6183813562498,,,,,
3209,299.20375003360516,,,,,
3210,298.66365633793663,,,,,
3211,297.97629045043385,,,,,
3212,297.35293362378076,,,,,
3213,296.89480624091175,,,,,
3214,296.7900124552964,,,,,
3215,297.0185554456208,,,,,
3216,297.52540322016733,,,,,
3217,297.83412872637535,,,,,
3218,298.14119034244703,,,,,
3219,298.5353844901678,,,,,
3220,298.9957813175941,,,,,
3221,299.1715663750903,,,,,
3222,298.83620927663236,,,,,
3223,298.3782249302356,,,,,
3224,297.9559760491577,,,,,
3225,297.82107793447483,,,,,
3226,297.810595583101,,,,,
3227,297.842162109341,,,,,
3228,298.0085910768073,,,,,
3229,298.32341036556517,,,,,
3230,298.9769958115501,,,,,
3231,299.3818096737109,,,,,
3232,299.5638807505862,,,,,
3233,299.36477801418283,,,,,
3234,298.99547123345025,,,,,
3235,298.4854571949473,,,,,
3236,298.0227137187562,,,,,
3237,297.84523253817184,,,,,
3238,297.8919043189835,,,,,
3239,297.96587525176795,,,,,
3240,298.0577751088456,,,,,
3241,298.35352114510414,,,,,
3242,298.87348484350787,,,,,
3243,299.5517649082209,,,,,
3244,299.84331595944786,,,,,
3245,299.7317684103072,,,,,
3246,299.12969385036155,,,,,
3247,298.6566669539677,,,,,
3248,298.3757850414857,,,,,
3249,298.32786122112793,,,,,
3250,298.27586306471,,,,,
3251,298.2641488192401,,,,,
3252,298.44984931310677,,,,,
3253,298.72339721051986,,,,,
3254,299.2359769293268,,,,,
3255,299.5711789879851,,,,,
3256,299.82430313549366,,,,,
3257,299.6567175503731,,,,,
3258,299.3686012733546,,,,,
3259,299.0492163451863,,,,,
3260,299.01775003123606,,,,,
3261,299.224727607803,,,,,
3262,299.58425988830425,,,,,
3263,299.7803999090106,,,,,
3264,299.96222408696207,,,,,
3265,300.10663441814944,,,,,
3266,300.3826466375564,,,,,
3267,300.67499448189636,,,,,
3268,300.87991248266525,,,,,
3269,300.775860958367,,,,,
3270,300.2297450227046,,,,,
3271,299.59120860121857,,,,,
3272,299.3250345647825,,,,,
3273,299.52465298082296,,,,,
3274,299.9195409697495,,,,,
3275,300.05032226262927,,,,,
3276,300.0524964668328,,,,,
3277,300.0413023259046,,,,,
3278,300.22386030479487,,,,,
3279,300.2335793335537,,,,,
3280,300.1161099421963,,,,,
3281,299.8737488315867,,,,,
3282,299.7135942613009,,,,,
3283,299.65949078310354,,,,,
3284,299.69642791434916,,,,,
3285,299.9110642924417,,,,,
3286,300.1839601481188,,,,,
3287,300.3757848983657,,,,,
3288,300.47116290580686,,,,,
3289,300.529040586717,,,,,
3290,300.58554711601334,,,,,
3291,300.5924153408095,,,,,
3292,300.3117080921163,,,,,
3293,299.7843254952695,,,,,
3294,299.0983359693147,,,,,
3295,298.540008809078,,,,,
3296,298.23033443309765,,,,,
3297,298.2369539522243,,,,,
3298,298.3907575093676,,,,,
3299,298.52917176009373,,,,,
3300,298.5228770339165,,,,,
3301,298.70111043969945,,,,,
3302,299.1210669627091,,,,,
3303,299.4144731918348,,,,,
3304,299.322713881812,,,,,
3305,298.94341416065123,,,,,
3306,298.6182545423999,,,,,
3307,298.3699445669916,,,,,
3308,298.235475816819,,,,,
3309,298.31072896328175,,,,,
3310,298.4986506596392,,,,,
3311,298.5396368638783,,,,,
3312,298.52688201443726,,,,,
3313,298.63889286829993,,,,,
3314,299.0743715331403,,,,,
3315,299.4645879970546,,,,,
3316,299.44159298920226,,,,,
3317,298.94783484383424,,,,,
3318,298.2238898924436,,,,,
3319,297.55096306758327,,,,,
3320,297.09462984840775,,,,,
3321,296.9958408971406,,,,,
3322,297.1989406942956,,,,,
3323,297.44409356836064,,,,,
3324,297.67314993680696,,,,,
3325,298.15247590906887,,,,,
3326,298.93053999002035,,,,,
3327,299.7356246945558,,,,,
3328,300.1150062352353,,,,,
3329,300.0399438436894,,,,,
3330,299.73494272103136,,,,,
3331,299.5593587721055,,,,,
3332,299.55656783488354,,,,,
3333,299.72720608327904,,,,,
3334,299.83964646548947,,,,,
3335,299.89806986302887,,,,,
3336,299.9842147668005,,,,,
3337,300.17536246587093,,,,,
3338,300.4219493317931,,,,,
3339,300.42108872128125,,,,,
3340,300.22356769859016,,,,,
3341,299.8812899078783,,,,,
3342,299.32137018900784,,,,,
3343,298.67625680125616,,,,,
3344,298.14700073674317,,,,,
3345,298.0573779283581,,,,,
3346,298.164027520322,,,,,
3347,298.2672261256079,,,,,
3348,298.41884417789237,,,,,
3349,298.7072791475804,,,,,
3350,299.1236002399455,,,,,
3351,299.2973239928067,,,,,
3352,299.4270643375789,,,,,
3353,299.4601016007276,,,,,
3354,299.55941404856316,,,,,
3355,299.3580850965539,,,,,
3356,299.1561720470081,,,,,
3357,299.15933343295245,,,,,
3358,299.47145178504087,,,,,
3359,299.7410885421645,,,,,
3360,299.9448860476418,,,,,
3361,300.1604691822901,,,,,
3362,300.49665557668396,,,,,
3363,300.62316948396705,,,,,
3364,300.4136247102922,,,,,
3365,300.0037665222724,,,,,
3366,299.5305233346398,,,,,
3367,299.1470214697094,,,,,
3368,298.94667572837244,,,,,
3369,299.05519494074093,,,,,
3370,299.32880340047126,,,,,
3371,299.51605165677614,,,,,
3372,299.75800298988764,,,,,
3373,300.04642004708967,,,,,
3374,300.4217907539333,,,,,
3375,300.5984721195169,,,,,
3376,300.7031464894678,,,,,
3377,300.43977071257746,,,,,
3378,299.82520209193007,,,,,
3379,299.0483522990365,,,,,
3380,298.63454998061496,,,,,
3381,298.5349729236281,,,,,
3382,298.55111703267704,,,,,
3383,298.45828913095494,,,,,
3384,298.53786303310113,,,,,
3385,298.62175184785724,,,,,
3386,298.93317750841817,,,,,
3387,299.25722693068735,,,,,
3388,299.6075406670116,,,,,
3389,299.57428387206744,,,,,
3390,299.2462583914629,,,,,
3391,298.91788939963686,,,,,
3392,298.7639183885519,,,,,
3393,298.7783989904333,,,,,
3394,298.77888949703913,,,,,
3395,298.8119102253686,,,,,
3396,298.9328684359484,,,,,
3397,299.30707985081546,,,,,
3398,299.73536047666465,,,,,
3399,300.1260902093848,,,,,
3400,300.21521553220344,,,,,
3401,300.08934889555815,,,,,
3402,299.6906290997795,,,,,
3403,299.37233993882325,,,,,
3404,299.29729635540986,,,,,
3405,299.4421334978618,,,,,
3406,299.6240357488468,,,,,
3407,299.72275139714986,,,,,
3408,299.8872305055805,,,,,
3409,300.11125966471826,,,,,
3410,300.3075266373716,,,,,
3411,300.40117999765306,,,,,
3412,300.2789582550628,,,,,
3413,299.9567207342227,,,,,
3414,299.4273637384781,,,,,
3415,298.78213456058916,,,,,
3416,298.50189079707644,,,,,
3417,298.5578155376111,,,,,
3418,298.9253980913532,,,,,
3419,299.08333239494937,,,,,
3420,299.13616721170126,,,,,
3421,299.2330906495784,,,,,
3422,299.5358659495325,,,,,
3423,299.70570404114073,,,,,
3424,299.3926165235411,,,,,
3425,298.64001224170056,,,,,
3426,297.83896304689875,,,,,
3427,297.3738860029984,,,,,
3428,297.16009752358895,,,,,
3429,297.1875371431447,,,,,
3430,297.27456524461894,,,,,
3431,297.424865132408,,,,,
3432,297.642961909393,,,,,
3433,297.91774325707036,,,,,
3434,298.3853059400817,,,,,
3435,298.89151252937376,,,,,
3436,299.3481777612898,,,,,
3437,299.5321641207226,,,,,
3438,299.4723386365978,,,,,
3439,299.2936398399472,,,,,
3440,299.24766392513646,,,,,
3441,299.37596905281976,,,,,
3442,299.6389471387508,,,,,
3443,299.77752531959135,,,,,
3444,299.9499841714219,,,,,
3445,300.2539820263747,,,,,
3446,300.71313243237336,,,,,
3447,300.8925775152655,,,,,
3448,300.7108026239514,,,,,
3449,300.27988584899333,,,,,
3450,299.8187621716005,,,,,
3451,299.4710121002982,,,,,
3452,299.32086002681183,,,,,
3453,299.3796390511439,,,,,
3454,299.5216075252347,,,,,
3455,299.6019240436585,,,,,
3456,299.8825876231543,,,,,
3457,300.24222998707734,,,,,
3458,300.5403771487085,,,,,
3459,300.48072823557413,,,,,
3460,300.41328516385744,,,,,
3461,300.3525110570077,,,,,
3462,300.19592343881715,,,,,
3463,299.84668447376447,,,,,
3464,299.7134088627001,,,,,
3465,299.9400416158396,,,,,
3466,300.38352802677883,,,,,
3467,300.6665905167004,,,,,
3468,300.84573432576093,,,,,
3469,300.8368945590922,,,,,
3470,300.8233216478266,,,,,
3471,300.66018496669705,,,,,
3472,300.2143811006668,,,,,
3473,299.418516580052,,,,,
3474,298.5256423210794,,,,,
3475,297.7980753234096,,,,,
3476,297.27954306118147,,,,,
3477,297.0267968794608,,,,,
3478,297.11982238462787,,,,,
3479,297.28979379927586,,,,,
3480,297.43435306538385,,,,,
3481,297.47680299283564,,,,,
3482,297.71320618854367,,,,,
3483,298.0889553640787,,,,,
3484,298.5038166948011,,,,,
3485,298.6540274272177,,,,,
3486,298.4576701667236,,,,,
3487,297.99577525381346,,,,,
3488,297.7775085674559,,,,,
3489,297.75850111993765,,,,,
3490,297.8942231649769,,,,,
3491,297.91038522686296,,,,,
3492,298.0161272950832,,,,,
3493,298.1050315900518,,,,,
3494,298.2843951200423,,,,,
3495,298.5107438227596,,,,,
3496,298.78380839368026,,,,,
3497,298.79014797415294,,,,,
3498,298.2636363296987,,,,,
3499,297.4635698536005,,,,,
3500,296.9705350524673,,,,,
3501,296.9853943608178,,,,,
3502,297.2576434253631,,,,,
3503,297.4706329939333,,,,,
3504,297.73091207359676,,,,,
3505,298.25627612111316,,,,,
3506,298.9944730335922,,,,,
3507,299.6188178014552,,,,,
3508,299.99133515979,,,,,
3509,299.9885240502556,,,,,
3510,299.8207552561236,,,,,
3511,299.627204739809,,,,,
3512,299.4505297476265,,,,,
3513,299.46575279979237,,,,,
3514,299.52458348274155,,,,,
3515,299.7643735919339,,,,,
3516,300.05444956190996,,,,,
3517,300.409131612171,,,,,
3518,300.61618527149426,,,,,
3519,300.7532321165574,,,,,
3520,300.67447097754115,,,,,
3521,300.52238614130147,,,,,
3522,299.91688661409336,,,,,
3523,299.3911627699852,,,,,
3524,299.00085500121696,,,,,
3525,299.0116675714492,,,,,
3526,299.11944572156483,,,,,
3527,299.24661824406377,,,,,
3528,299.3088050459642,,,,,
3529,299.3043685054037,,,,,
3530,299.42378607907034,,,,,
3531,299.7792758370927,,,,,
3532,300.175537459877,,,,,
3533,300.2862094209219,,,,,
3534,300.03085508418656,,,,,
3535,299.5477086145127,,,,,
3536,299.2719739234844,,,,,
3537,299.29712839488906,,,,,
3538,299.581585086551,,,,,
3539,299.7767904039326,,,,,
3540,299.98765154422114,,,,,
3541,300.2405968678549,,,,,
3542,300.59067230520463,,,,,
3543,300.82122020903165,,,,,
3544,300.73838199087123,,,,,
3545,300.2166081204095,,,,,
3546,299.43397001432,,,,,
3547,298.77778008121663,,,,,
3548,298.42152276791853,,,,,
3549,298.39017137323833,,,,,
3550,298.4113238067503,,,,,
3551,298.52269281774494,,,,,
3552,298.7267165173125,,,,,
3553,298.88883433451775,,,,,
3554,299.2386084832444,,,,,
3555,299.61957795507834,,,,,
3556,299.883557556288,,,,,
3557,299.65634632296593,,,,,
3558,298.9927818634669,,,,,
3559,298.29984528212987,,,,,
3560,297.84742891008574,,,,,
3561,297.8140215500188,,,,,
3562,297.97487933002253,,,,,
3563,298.141067118234,,,,,
3564,298.17942223529076,,,,,
3565,298.4100302940874,,,,,
3566,299.012974412055,,,,,
3567,299.496348299115,,,,,
3568,299.93373844580316,,,,,
3569,299.9329900687539,,,,,
3570,299.80544026409365,,,,,
3571,299.46028212018035,,,,,
3572,299.30042106578304,,,,,
3573,299.36217345541655,,,,,
3574,299.45529742191144,,,,,
3575,299.38375792214885,,,,,
3576,299.37171627254855,,,,,
3577,299.5998801871313,,,,,
3578,300.14364319797795,,,,,
3579,300.5183724695989,,,,,
3580,300.69605174893434,,,,,
3581,300.51556756590423,,,,,
3582,300.31028790766646,,,,,
3583,299.9576523981362,,,,,
3584,299.7765827812588,,,,,
3585,299.7925115073434,,,,,
3586,300.00803915634333,,,,,
3587,300.1516706188486,,,,,
3588,300.3064031978028,,,,,
3589,300.51252398309,,,,,
3590,300.7633390957285,,,,,
3591,300.88672455941986,,,,,
3592,300.8363852114539,,,,,
3593,300.4604403127267,,,,,
3594,299.77676311656575,,,,,
3595,299.1122691879562,,,,,
3596,298.6848891958775,,,,,
3597,298.69333238484904,,,,,
3598,298.8271637753517,,,,,
3599,298.94387633828006,,,,,
3600,299.0559793035999,,,,,
3601,299.2256501925561,,,,,
3602,299.5700731155573,,,,,
3603,299.7647046392363,,,,,
3604,299.78931622530087,,,,,
3605,299.4609127118345,,,,,
3606,298.75894989988706,,,,,
3607,298.05400984362285,,,,,
3608,297.63361896890933,,,,,
3609,297.79324568672905,,,,,
3610,298.0681272987711,,,,,
3611,298.3173168174466,,,,,
3612,298.50207372402275,,,,,
3613,298.84573028671326,,,,,
3614,299.46298832704366,,,,,
3615,300.1532386231646,,,,,
3616,300.7669792888609,,,,,
3617,301.0328399390082,,,,,
3618,301.1151906512345,,,,,
3619,301.1972983410088,,,,,
3620,301.5444048766907,,,,,
3621,302.08642008172825,,,,,
3622,302.3847390773229,,,,,
3623,302.3607188235532,,,,,
3624,302.0454918260534,,,,,
3625,301.6615550378087,,,,,
3626,301.2637390263213,,,,,
3627,300.9570591864651,,,,,
3628,300.59973044244094,,,,,
3629,299.7912694514735,,,,,
3630,298.97085920335047,,,,,
3631,298.4841552824433,,,,,
3632,298.55796695542745,,,,,
3633,298.6640842337452,,,,,
3634,298.6639896895635,,,,,
3635,298.8356797236166,,,,,
3636,298.64233637022693,,,,,
3637,298.67373677548943,,,,,
3638,298.7914944832534,,,,,
3639,299.20715134794364,,,,,
3640,299.09080221266385,,,,,
3641,298.62402888337084,,,,,
3642,297.88777559107524,,,,,
3643,297.2610508428391,,,,,
3644,296.6266802220971,,,,,
3645,296.2603434841798,,,,,
3646,296.31627535788397,,,,,
3647,296.6814638091269,,,,,
3648,297.3664236490098,,,,,
3649,297.94456198027933,,,,,
3650,298.5892486016523,,,,,
3651,298.89206119948665,,,,,
3652,298.9932667548105,,,,,
3653,298.69882674333127,,,,,
3654,298.4303584397824,,,,,
3655,298.2230408379488,,,,,
3656,298.2310981547043,,,,,
3657,298.4157561577833,,,,,
3658,298.6958560004041,,,,,
3659,298.977196582487,,,,,
3660,299.30758331646905,,,,,
3661,299.65986956383585,,,,,
3662,300.1170420633511,,,,,
3663,300.4895333295601,,,,,
3664,300.7875507426633,,,,,
3665,300.7989278889305,,,,,
3666,300.4096454938279,,,,,
3667,299.95899439796705,,,,,
3668,299.80613187130774,,,,,
3669,300.06941782522625,,,,,
3670,300.47076701990323,,,,,
3671,300.6406074620774,,,,,
3672,300.6008609088572,,,,,
3673,300.50279038679355,,,,,
3674,300.54608294112495,,,,,
3675,300.60168909493615,,,,,
3676,300.4449726077778,,,,,
3677,300.03194595625195,,,,,
3678,299.6199852340562,,,,,
3679,299.3562530661904,,,,,
3680,299.3939185825529,,,,,
3681,299.6002854943636,,,,,
3682,299.9111289539463,,,,,
3683,300.02400145800397,,,,,
3684,300.1515054622184,,,,,
3685,300.2565279401736,,,,,
3686,300.4100973894479,,,,,
3687,300.3283391078043,,,,,
3688,299.8851101410753,,,,,
3689,299.19662965992575,,,,,
3690,298.30940184468244,,,,,
3691,297.6799712019859,,,,,
3692,297.3429027910616,,,,,
3693,297.43414791281066,,,,,
3694,297.5738587434717,,,,,
3695,297.71296551881164,,,,,
3696,298.0252686631596,,,,,
3697,298.33210709888704,,,,,
3698,298.68614980815704,,,,,
3699,298.80881754604417,,,,,
3700,298.91696541128573,,,,,
3701,298.84849694129616,,,,,
3702,298.5494645526534,,,,,
3703,298.14657606694254,,,,,
3704,297.8584037319318,,,,,
3705,297.714117419859,,,,,
3706,297.66893468436183,,,,,
3707,297.563097468875,,,,,
3708,297.6007903913026,,,,,
3709,298.00638651060484,,,,,
3710,298.67717781694495,,,,,
3711,299.4210650208216,,,,,
3712,299.84765168302755,,,,,
3713,299.9994373702573,,,,,
3714,299.8707481615434,,,,,
3715,299.6734596669357,,,,,
3716,299.7237966432191,,,,,
3717,299.9790075114856,,,,,
3718,300.3317383343246,,,,,
3719,300.4883840282426,,,,,
3720,300.6320950645293,,,,,
3721,300.54518159170135,,,,,
3722,300.4115478484186,,,,,
3723,300.2893038112666,,,,,
3724,300.0519219735151,,,,,
3725,299.48396493843296,,,,,
3726,298.6096604590296,,,,,
3727,297.8004134448269,,,,,
3728,297.3241567748339,,,,,
3729,297.24323287709313,,,,,
3730,297.3644794058034,,,,,
3731,297.4891620540618,,,,,
3732,297.29511709570414,,,,,
3733,297.41613494944175,,,,,
3734,297.84969658531236,,,,,
3735,298.5163541378983,,,,,
3736,298.8788676067261,,,,,
3737,298.8500863638253,,,,,
3738,298.6269577761651,,,,,
3739,298.41254286447946,,,,,
3740,298.3460376045369,,,,,
3741,298.3582823343814,,,,,
3742,298.4460385803804,,,,,
3743,298.5374184700682,,,,,
3744,298.8628398745657,,,,,
3745,299.32177067788376,,,,,
3746,299.7993612017339,,,,,
3747,300.0609755760215,,,,,
3748,300.10066463686024,,,,,
3749,300.03869107889915,,,,,
3750,299.843867616162,,,,,
3751,299.51895269472715,,,,,
3752,299.22414204407204,,,,,
3753,299.0938365496633,,,,,
3754,299.1079353489347,,,,,
3755,299.095509328927,,,,,
3756,299.26691381767984,,,,,
3757,299.5601090328997,,,,,
3758,299.96355233509775,,,,,
3759,300.09507179246225,,,,,
3760,299.6453732928945,,,,,
3761,298.7110483415542,,,,,
3762,297.39228018808564,,,,,
3763,296.44571037849386,,,,,
3764,295.8917755759954,,,,,
3765,295.93202606463507,,,,,
3766,296.1996052895022,,,,,
3767,296.5966414909977,,,,,
3768,296.9901209357318,,,,,
3769,297.4133334434087,,,,,
3770,297.8906694082851,,,,,
3771,298.3656333095689,,,,,
3772,298.71842872696715,,,,,
3773,298.8525806769904,,,,,
3774,298.82697277059077,,,,,
3775,298.7624925716623,,,,,
3776,298.6917794752517,,,,,
3777,298.676244759299,,,,,
3778,298.72714877993366,,,,,
3779,298.9425285543127,,,,,
3780,299.2587532927514,,,,,
3781,299.73530211308383,,,,,
3782,300.37809526975246,,,,,
3783,300.82920232982536,,,,,
3784,300.8244786341291,,,,,
3785,300.4242647291757,,,,,
3786,300.0608137484815,,,,,
3787,299.81491752367754,,,,,
3788,299.7130756797192,,,,,
3789,299.6735008218939,,,,,
3790,299.77512836681336,,,,,
3791,299.9140652395219,,,,,
3792,300.18854176530704,,,,,
3793,300.5153424203877,,,,,
3794,300.7604084300892,,,,,
3795,300.5302144259347,,,,,
3796,299.7751148217854,,,,,
3797,298.79890871248364,,,,,
3798,297.7469830642481,,,,,
3799,297.0268551422086,,,,,
3800,296.5499625738051,,,,,
3801,296.3472650408028,,,,,
3802,296.32455496713095,,,,,
3803,296.41835844336214,,,,,
3804,296.7824435219156,,,,,
3805,297.0359558573544,,,,,
3806,297.48893184546847,,,,,
3807,297.90002486829525,,,,,
3808,298.4271985864273,,,,,
3809,298.5711949257348,,,,,
3810,298.4650132395696,,,,,
3811,298.2290274213889,,,,,
3812,298.19683965850544,,,,,
3813,298.35026505969057,,,,,
3814,298.64448660471163,,,,,
3815,298.86239941869684,,,,,
3816,299.24429333569543,,,,,
3817,299.64415304896596,,,,,
3818,300.13394017755115,,,,,
3819,300.5203377061763,,,,,
3820,300.7463955952908,,,,,
3821,300.7399310968945,,,,,
3822,300.4724670463349,,,,,
3823,300.09816877058233,,,,,
3824,299.9412852737117,,,,,
3825,300.0331746233481,,,,,
3826,300.36180970026567,,,,,
3827,300.6019663367661,,,,,
3828,300.823697823259,,,,,
3829,300.95349688410596,,,,,
3830,300.998883809872,,,,,
3831,300.83244563871085,,,,,
3832,300.46055243560954,,,,,
3833,299.8918589203308,,,,,
3834,299.28472032539463,,,,,
3835,298.87098729479277,,,,,
3836,298.70212688373294,,,,,
3837,298.8029463382399,,,,,
3838,298.94812395728604,,,,,
3839,299.09126687054464,,,,,
3840,299.2253970878017,,,,,
3841,299.4198484008597,,,,,
3842,299.56946947374513,,,,,
3843,299.765234310408,,,,,
3844,299.8923739939026,,,,,
3845,300.0044971541734,,,,,
3846,299.7477691041535,,,,,
3847,299.32690372340556,,,,,
3848,299.0458708120923,,,,,
3849,299.1514577941425,,,,,
3850,299.4338906970523,,,,,
3851,299.6021871085873,,,,,
3852,299.7555812321517,,,,,
3853,300.029021167247,,,,,
3854,300.3682234749885,,,,,
3855,300.51412800056136,,,,,
3856,300.4398005624516,,,,,
3857,300.2773322955887,,,,,
3858,299.8544402199848,,,,,
3859,299.4595493671904,,,,,
3860,299.26695234603613,,,,,
3861,299.52951942978626,,,,,
3862,299.923478655481,,,,,
3863,300.11396352173216,,,,,
3864,300.14854375225934,,,,,
3865,299.87347292593824,,,,,
3866,299.71645844208365,,,,,
3867,299.44979448413056,,,,,
3868,299.19705737105886,,,,,
3869,298.78281369231325,,,,,
3870,298.33238959087544,,,,,
3871,298.1568322141356,,,,,
3872,298.1973685862838,,,,,
3873,298.42007746738153,,,,,
3874,298.57847363290153,,,,,
3875,298.65894623511696,,,,,
3876,298.84066311150076,,,,,
3877,299.08114693403195,,,,,
3878,299.51729003913994,,,,,
3879,299.8207189733609,,,,,
3880,299.9243462072225,,,,,
3881,299.59014959207,,,,,
3882,298.941487487009,,,,,
3883,298.37136782691346,,,,,
3884,298.28119696871767,,,,,
3885,298.5724605322495,,,,,
3886,298.9454411800246,,,,,
3887,298.9880122285455,,,,,
3888,299.0430648390239,,,,,
3889,299.19188657589046,,,,,
3890,299.5296832492665,,,,,
3891,299.93211160675463,,,,,
3892,300.1186366166376,,,,,
3893,299.9700001835069,,,,,
3894,299.28336092091604,,,,,
3895,298.64762906863876,,,,,
3896,298.3882883325154,,,,,
3897,298.6103231548412,,,,,
3898,298.89535712833157,,,,,
3899,299.0338473848788,,,,,
3900,298.9809096742237,,,,,
3901,298.8202767027387,,,,,
3902,298.96438114856545,,,,,
3903,299.3235117736633,,,,,
3904,299.6885025124687,,,,,
3905,299.4286977993059,,,,,
3906,298.67521282375,,,,,
3907,298.0446432878116,,,,,
3908,297.8088808672913,,,,,
3909,298.15667378944687,,,,,
3910,298.5342233754476,,,,,
3911,298.8205641742936,,,,,
