Experiment,piControl,historical,historical,historical,historical,historical
3821,299.0590383940905,,,,,
3822,298.6642518191058,,,,,
3823,298.07481230104963,,,,,
3824,297.54344935508055,,,,,
3825,297.3238560871116,,,,,
3826,297.43025117896764,,,,,
3827,297.71096364108536,,,,,
3828,298.0219324754507,,,,,
3829,298.43771617736104,,,,,
3830,299.0486123199378,,,,,
3831,299.77664667303037,,,,,
3832,300.4543936380505,,,,,
3833,300.72017965642885,,,,,
3834,300.53138518588844,,,,,
3835,300.16253621901416,,,,,
3836,299.826258670865,,,,,
3837,299.6563313955143,,,,,
3838,299.54157781988533,,,,,
3839,299.4568831942233,,,,,
3840,299.4492347484313,,,,,
3841,299.4757467548453,,,,,
3842,299.63324064141335,,,,,
3843,299.81194375992027,,,,,
3844,299.8696059716911,,,,,
3845,299.74054080490487,,,,,
3846,299.35890170218846,,,,,
3847,299.0083501319782,,,,,
3848,298.8093078114255,,,,,
3849,298.8145238775423,,,,,
3850,298.94299721692875,,,,,
3851,299.0081256950486,,,,,
3852,299.1730056297877,,,,,
3853,299.5167382252369,,,,,
3854,299.9190964420111,,,,,
3855,300.1500531823569,,,,,
3856,300.07792364585674,,,,,
3857,299.7227897582083,,,,,
3858,299.03481753366526,,,,,
3859,298.3290861633726,,,,,
3860,297.8810581768184,,,,,
3861,297.84232880158794,,,,,
3862,297.96786910591146,,,,,
3863,298.07175795515786,,,,,
3864,298.21757304257625,,,,,
3865,298.6365507910314,,,,,
3866,299.13664633000366,,,,,
3867,299.3911137609921,,,,,
3868,299.4677748268794,,,,,
3869,299.2722330164002,,,,,
3870,298.7831324256511,,,,,
3871,298.16685280605066,,,,,
3872,297.69585397419763,,,,,
3873,297.64021072361584,,,,,
3874,297.58344261154974,,,,,
3875,297.43367062977956,,,,,
3876,297.2327613162806,,,,,
3877,297.2449261407456,,,,,
3878,297.47607316363695,,,,,
3879,297.8310754126264,,,,,
3880,298.1953374324999,,,,,
3881,298.2724765113917,,,,,
3882,298.1584049379865,,,,,
3883,297.81839325523543,,,,,
3884,297.61674063889336,,,,,
3885,297.5154556966718,,,,,
3886,297.51687618207603,,,,,
3887,297.4947430043851,,,,,
3888,297.52437605983897,,,,,
3889,297.91935365942,,,,,
3890,298.5822551848533,,,,,
3891,299.3166073575428,,,,,
3892,299.6995124818688,,,,,
3893,299.5824256134021,,,,,
3894,298.93461247374677,,,,,
3895,298.3151133370922,,,,,
3896,297.9506768197898,,,,,
3897,297.80750830350854,,,,,
3898,297.6241627348188,,,,,
3899,297.4718316342201,,,,,
3900,297.4518308676564,,,,,
3901,297.6733959364949,,,,,
3902,297.8645593229759,,,,,
3903,298.2606940014361,,,,,
3904,298.61465103350844,,,,,
3905,298.8737968174798,,,,,
3906,298.72610689639146,,,,,
3907,298.40719944784087,,,,,
3908,298.1183560567227,,,,,
3909,298.1363686709261,,,,,
3910,298.35877447084334,,,,,
3911,298.69546905713213,,,,,
3912,299.0124180342075,,,,,
3913,299.44645971369727,,,,,
3914,300.0060948932748,,,,,
3915,300.53149139825257,,,,,
3916,300.62706718853786,,,,,
3917,300.19717440114573,,,,,
3918,299.5070634368125,,,,,
3919,299.0788441231827,,,,,
3920,298.93325819368516,,,,,
3921,298.92705597692816,,,,,
3922,298.9700134175778,,,,,
3923,298.98238834719245,,,,,
3924,299.00293865859686,,,,,
3925,299.1217393515885,,,,,
3926,299.4208671672338,,,,,
3927,299.7710704294347,,,,,
3928,299.7899673022946,,,,,
3929,299.510590586867,,,,,
3930,298.9276114549993,,,,,
3931,298.41460593655205,,,,,
3932,298.04931235142516,,,,,
3933,298.0745660770615,,,,,
3934,298.30293305493655,,,,,
3935,298.5235744350639,,,,,
3936,298.7109022670836,,,,,
3937,299.11169596730576,,,,,
3938,299.70394977798384,,,,,
3939,300.3302890266332,,,,,
3940,300.8164058979651,,,,,
3941,300.9208461087892,,,,,
3942,300.63728280299546,,,,,
3943,300.3194983523577,,,,,
3944,300.08381998684325,,,,,
3945,300.08064334014165,,,,,
3946,300.16435873431504,,,,,
3947,300.3790459435099,,,,,
3948,300.6551712957274,,,,,
3949,300.89241322118335,,,,,
3950,301.028905244671,,,,,
3951,300.9403742822362,,,,,
3952,300.56792249549494,,,,,
3953,299.8006091390605,,,,,
3954,298.9796663783207,,,,,
3955,298.5114160223757,,,,,
3956,298.5116359094706,,,,,
3957,298.7411728529987,,,,,
3958,298.8900427169855,,,,,
3959,299.0144476505079,,,,,
3960,299.1103792551526,,,,,
3961,299.3443426405103,,,,,
3962,299.6173174178858,,,,,
3963,299.7824831254263,,,,,
3964,299.64511806346434,,,,,
3965,299.2633129677451,,,,,
3966,298.66302610722533,,,,,
3967,298.1007373604919,,,,,
3968,297.516334222835,,,,,
3969,297.0422251133016,,,,,
3970,296.71951423564064,,,,,
3971,296.6112822662562,,,,,
3972,296.80591760135394,,,,,
3973,297.29401790241224,,,,,
3974,297.95067489913345,,,,,
3975,298.6921346867934,,,,,
3976,299.26427215414145,,,,,
3977,299.5954503853609,,,,,
3978,299.51118252376347,,,,,
3979,299.08240307622845,,,,,
3980,298.79906305080425,,,,,
3981,298.7131992955529,,,,,
3982,298.93869458204796,,,,,
3983,299.1603323767783,,,,,
3984,299.40059185355,,,,,
3985,299.8433441501754,,,,,
3986,300.29217667937274,,,,,
3987,300.5659442828576,,,,,
3988,300.3313732837344,,,,,
3989,299.58102250379017,,,,,
3990,298.6576250073909,,,,,
3991,297.9440585425086,,,,,
3992,297.4502298083551,,,,,
3993,297.1381228983153,,,,,
3994,296.9791013841347,,,,,
3995,297.07478919953155,,,,,
3996,297.52821217344496,,,,,
3997,298.17206130856835,,,,,
3998,298.80916698042046,,,,,
3999,299.2288768679182,,,,,
4000,299.5472454584813,,,,,
4001,299.58179662739514,,,,,
4002,299.1899622527429,,,,,
4003,298.7435231897678,,,,,
4004,298.5488426359408,,,,,
4005,298.6754946115405,,,,,
4006,298.8125760607873,,,,,
4007,298.81216659497494,,,,,
4008,298.9063130481216,,,,,
4009,299.1130253308479,,,,,
4010,299.4420652120086,,,,,
4011,299.69513908114476,,,,,
4012,299.7139089394209,,,,,
4013,299.4729190213448,,,,,
4014,298.9583703937406,,,,,
4015,298.5357055833331,,,,,
4016,298.3139530701946,,,,,
4017,298.2985118301244,,,,,
4018,298.36882008603465,,,,,
4019,298.5479162044412,,,,,
4020,298.74428149244017,,,,,
4021,299.1022276851233,,,,,
4022,299.37397571571427,,,,,
4023,299.64609643937797,,,,,
4024,299.64455551070733,,,,,
4025,299.32650489209317,,,,,
4026,298.736289418067,,,,,
4027,298.19177731968574,,,,,
4028,297.8036298999404,,,,,
4029,297.59291185674107,,,,,
4030,297.393798520917,,,,,
4031,297.1445439686186,,,,,
4032,296.9270311070358,,,,,
4033,297.1600958415625,,,,,
4034,297.78226234347966,,,,,
4035,298.5200554079806,,,,,
4036,298.8910024492106,,,,,
4037,298.87618032015274,,,,,
4038,298.52627498379235,,,,,
4039,298.13108096864784,,,,,
4040,297.69610640587575,,,,,
4041,297.44224942457976,,,,,
4042,297.3590851082418,,,,,
4043,297.47775999471804,,,,,
4044,297.625513284007,,,,,
4045,297.90874909143525,,,,,
4046,298.4752819780411,,,,,
4047,299.1652039089379,,,,,
4048,299.7698331404112,,,,,
4049,299.9311019176104,,,,,
4050,299.634255363929,,,,,
4051,299.1755538330828,,,,,
4052,298.87599841022944,,,,,
4053,298.808564378658,,,,,
4054,298.7424932886614,,,,,
4055,298.6014454147424,,,,,
4056,298.7063148869112,,,,,
4057,299.1006342813541,,,,,
4058,299.5496039979222,,,,,
4059,299.8605007386552,,,,,
4060,299.8693278188333,,,,,
4061,299.59984093188905,,,,,
4062,298.7754332907282,,,,,
4063,297.86804458413366,,,,,
4064,297.23888894771045,,,,,
4065,297.08052531999454,,,,,
4066,297.3862228736043,,,,,
4067,297.62837818133363,,,,,
4068,297.90468485197295,,,,,
4069,298.09440112278406,,,,,
4070,298.48185796162187,,,,,
4071,298.98243032637896,,,,,
4072,299.40712464172617,,,,,
4073,299.4655123370713,,,,,
4074,299.1810049713203,,,,,
4075,298.8319194390945,,,,,
4076,298.50107476874405,,,,,
4077,298.29613214779556,,,,,
4078,298.12659524463936,,,,,
4079,298.1629653652224,,,,,
4080,298.3764595298146,,,,,
4081,298.84060518514633,,,,,
4082,299.34703187351425,,,,,
4083,299.82755565428675,,,,,
4084,300.09178317617483,,,,,
4085,300.01951405888,,,,,
4086,299.60586203642873,,,,,
4087,299.1654681105147,,,,,
4088,298.71484731394395,,,,,
4089,298.3423632005494,,,,,
4090,298.0215057836621,,,,,
4091,297.910212271197,,,,,
4092,298.0486731225246,,,,,
4093,298.33533830513835,,,,,
4094,298.7398563751039,,,,,
4095,299.2234350718641,,,,,
4096,299.6833398985316,,,,,
4097,299.81434961728723,,,,,
4098,299.54753695901366,,,,,
4099,299.0698943589256,,,,,
4100,298.6474779847351,,,,,
4101,298.3690426567458,,,,,
4102,298.3017490243958,,,,,
4103,298.3472864698881,,,,,
4104,298.56451850801653,,,,,
4105,298.9285852735465,,,,,
4106,299.40320735819967,,,,,
4107,299.9082597247725,,,,,
4108,300.2213354372115,,,,,
4109,300.33332006459113,,,,,
4110,300.08778731123937,,,,,
4111,299.6296122999155,,,,,
4112,299.26389747415857,,,,,
4113,299.08123001483386,,,,,
4114,299.1894368793599,,,,,
4115,299.2310617278444,,,,,
4116,299.14245775150505,,,,,
4117,299.1550252674278,,,,,
4118,299.2570732341859,,,,,
4119,299.2767162735078,,,,,
4120,298.88115397452725,,,,,
4121,298.2325983757786,,,,,
4122,297.5451067812969,,,,,
4123,297.0833541046751,,,,,
4124,296.7765194088122,,,,,
4125,296.7655728066565,,,,,
4126,296.9107186122413,,,,,
4127,297.1270198421258,,,,,
4128,297.45414262803314,,,,,
4129,297.96019133616124,,,,,
4130,298.53219205432316,,,,,
4131,299.10305958855406,,,,,
4132,299.4839262386759,,,,,
4133,299.6839318355758,,,,,
4134,299.4860660924991,,,,,
4135,299.21309394244844,,,,,
4136,299.0578544889917,,,,,
4137,299.05100743291405,,,,,
4138,299.0218391226256,,,,,
4139,298.78896730092066,,,,,
4140,298.7349307160262,,,,,
4141,298.8554878558857,,,,,
4142,299.17075983110766,,,,,
4143,299.4552410755795,,,,,
4144,299.71651139979224,,,,,
4145,299.7978368842054,,,,,
4146,299.6179397727399,,,,,
4147,299.32434048559895,,,,,
4148,299.21473562188504,,,,,
4149,299.19054262723404,,,,,
4150,299.2017431848671,,,,,
4151,299.12015596518364,,,,,
4152,299.2882328414879,,,,,
4153,299.57397852442523,,,,,
4154,299.9763381220012,,,,,
4155,300.2175892765144,,,,,
4156,300.29285115101436,,,,,
4157,300.128707969044,,,,,
4158,299.74590970193407,,,,,
4159,299.32119787724713,,,,,
4160,299.01849204459444,,,,,
4161,298.7837239170944,,,,,
4162,298.6276504466495,,,,,
4163,298.4615394708979,,,,,
4164,298.35680876777593,,,,,
4165,298.59359653953953,,,,,
4166,298.94241471145193,,,,,
4167,299.4438258268772,,,,,
4168,299.5783606010153,,,,,
4169,299.4946637734644,,,,,
4170,299.0425894935354,,,,,
4171,298.552904364295,,,,,
4172,298.383292241774,,,,,
4173,298.51134867230434,,,,,
4174,298.9061315476736,,,,,
4175,299.0851737392911,,,,,
4176,299.2963083029495,,,,,
4177,299.62987316558366,,,,,
4178,299.9454799227685,,,,,
4179,300.12236468929603,,,,,
4180,300.12376020469316,,,,,
4181,299.9460791633524,,,,,
4182,299.480622363927,,,,,
4183,298.85594041259293,,,,,
4184,298.2971840461483,,,,,
4185,298.112111433519,,,,,
4186,298.0449369029851,,,,,
4187,298.1409588207844,,,,,
4188,298.2365275240314,,,,,
4189,298.57698712904147,,,,,
4190,298.9299471179742,,,,,
4191,299.39092570661074,,,,,
4192,299.7059375986267,,,,,
4193,299.80914155744966,,,,,
4194,299.3281992195504,,,,,
4195,298.8848757641399,,,,,
4196,298.7231028263422,,,,,
4197,298.9665328280774,,,,,
4198,299.26221247084806,,,,,
4199,299.50941479863485,,,,,
4200,299.7553623073634,,,,,
4201,300.08201884601857,,,,,
4202,300.23032291366144,,,,,
4203,300.36679112984353,,,,,
4204,300.2168419754524,,,,,
4205,300.00691602037114,,,,,
4206,299.5194233252327,,,,,
4207,299.0345848195946,,,,,
4208,298.6523623485955,,,,,
4209,298.51152873626364,,,,,
4210,298.595018118376,,,,,
4211,298.76029085702834,,,,,
4212,298.9941585198258,,,,,
4213,299.20643952815243,,,,,
4214,299.3531043338408,,,,,
4215,299.53823928176655,,,,,
4216,299.6768014427341,,,,,
4217,299.72663811113586,,,,,
4218,299.3981308072355,,,,,
4219,298.9586072640603,,,,,
4220,298.67224044677545,,,,,
4221,298.79236165343616,,,,,
4222,299.04170759327263,,,,,
4223,299.1790045239862,,,,,
4224,299.22583021926516,,,,,
4225,299.34117646124145,,,,,
4226,299.49135662543824,,,,,
4227,299.65585512153706,,,,,
4228,299.74515378336514,,,,,
4229,299.64894814957813,,,,,
4230,299.39701559852205,,,,,
4231,299.1735062452972,,,,,
4232,299.34089298277786,,,,,
4233,299.70171795258665,,,,,
4234,300.1885443774733,,,,,
4235,300.37121702171567,,,,,
4236,300.3547662072075,,,,,
4237,300.26166626052554,,,,,
4238,300.27123281384667,,,,,
4239,300.2923147900929,,,,,
4240,300.075357219124,,,,,
4241,299.70899817119795,,,,,
4242,299.0650879708325,,,,,
4243,298.4482679960657,,,,,
4244,297.85843115439184,,,,,
4245,297.69867094110464,,,,,
4246,297.7994522173263,,,,,
4247,298.0206724183002,,,,,
4248,298.130618229338,,,,,
4249,298.32060189241537,,,,,
4250,298.6221489978325,,,,,
4251,299.0324763608375,,,,,
4252,299.3090757092261,,,,,
4253,299.24448517397667,,,,,
4254,298.8412294394603,,,,,
4255,298.39164761328624,,,,,
4256,298.02623505080965,,,,,
4257,297.90480636234156,,,,,
4258,297.88983607665585,,,,,
4259,297.8163731369657,,,,,
4260,297.68820021721154,,,,,
4261,297.7419373128768,,,,,
4262,298.1403099667444,,,,,
4263,298.76949902584767,,,,,
4264,299.29422309991423,,,,,
4265,299.51473212237386,,,,,
4266,299.31833668441294,,,,,
4267,298.9091403814593,,,,,
4268,298.52314718147835,,,,,
4269,298.3294332289334,,,,,
4270,298.2985139282145,,,,,
4271,298.3388531649054,,,,,
4272,298.3755998216023,,,,,
4273,298.53449816692984,,,,,
4274,298.96609270039124,,,,,
4275,299.5482788704838,,,,,
4276,300.11874826188847,,,,,
4277,300.1851457729108,,,,,
4278,299.7448047380714,,,,,
4279,298.9459632022176,,,,,
4280,298.3633669832819,,,,,
4281,298.0915823221283,,,,,
4282,298.07980063085273,,,,,
4283,298.1221103695945,,,,,
4284,298.34604728159155,,,,,
4285,298.683382620694,,,,,
4286,299.0713568871991,,,,,
4287,299.3257264769945,,,,,
4288,299.4666465820917,,,,,
4289,299.42870049656085,,,,,
4290,299.0765739211167,,,,,
4291,298.58850955416375,,,,,
4292,298.2164526129977,,,,,
4293,298.1869610640127,,,,,
4294,298.5178106063925,,,,,
4295,298.9760119073923,,,,,
4296,299.4491870329655,,,,,
4297,299.8488280039035,,,,,
4298,300.127075784098,,,,,
4299,300.19931628106843,,,,,
4300,300.08016331558133,,,,,
4301,299.6924992968624,,,,,
4302,299.20457116418964,,,,,
4303,298.82744516063184,,,,,
4304,298.64307601559744,,,,,
4305,298.675346220255,,,,,
4306,298.7575207593289,,,,,
4307,298.82981717579753,,,,,
4308,298.82945687401434,,,,,
4309,298.9687712802881,,,,,
4310,299.35882178667214,,,,,
4311,299.9491965776827,,,,,
4312,300.43866359119147,,,,,
4313,300.50354419869046,,,,,
4314,300.1654268139387,,,,,
4315,299.7544712424231,,,,,
4316,299.48961381260455,,,,,
4317,299.41927623528096,,,,,
4318,299.4896104307404,,,,,
4319,299.58803878336863,,,,,
4320,299.6898329762657,,,,,
4321,299.7050247435907,,,,,
4322,299.6879022362488,,,,,
4323,299.748077165219,,,,,
4324,299.679614532799,,,,,
4325,299.50273909211495,,,,,
4326,298.9882904937613,,,,,
4327,298.62309721285163,,,,,
4328,298.41615433982076,,,,,
4329,298.3769872167623,,,,,
4330,298.32249764673946,,,,,
4331,298.19234669757026,,,,,
4332,298.1891053750498,,,,,
4333,298.2674216933283,,,,,
4334,298.27444927701737,,,,,
4335,298.329295674236,,,,,
4336,298.3644064331175,,,,,
4337,298.2650141421196,,,,,
4338,297.87917959371856,,,,,
4339,297.33842899751124,,,,,
4340,297.13512633734655,,,,,
4341,297.13357178430397,,,,,
4342,297.2260037627603,,,,,
4343,297.1563511694166,,,,,
4344,297.26730996334715,,,,,
4345,297.70252128395424,,,,,
4346,298.3296011401649,,,,,
4347,298.8956100560804,,,,,
4348,299.3295169734067,,,,,
4349,299.5105959898936,,,,,
4350,299.32905753564427,,,,,
4351,298.9314557137931,,,,,
4352,298.6967100900167,,,,,
4353,298.6393177860023,,,,,
4354,298.7274352925715,,,,,
4355,298.7719442008717,,,,,
4356,298.908316710272,,,,,
4357,299.1269325546487,,,,,
4358,299.4415021441876,,,,,
4359,299.8559964314574,,,,,
4360,300.0629632278951,,,,,
4361,299.9867030375323,,,,,
4362,299.42950127354163,,,,,
4363,298.80065344887936,,,,,
4364,298.40837342047575,,,,,
4365,298.4497179613365,,,,,
4366,298.77897705425386,,,,,
4367,298.9208330511307,,,,,
4368,298.87836770878613,,,,,
4369,299.053029904556,,,,,
4370,299.4944134350844,,,,,
4371,299.970943047447,,,,,
4372,300.10623390795786,,,,,
4373,299.87841016434794,,,,,
4374,299.262162803946,,,,,
4375,298.5289517688237,,,,,
4376,297.9781023269938,,,,,
4377,297.71014344288113,,,,,
4378,297.6964399973957,,,,,
4379,297.7134612124523,,,,,
4380,297.8545883274829,,,,,
4381,298.2486404664703,,,,,
4382,298.8014679688395,,,,,
4383,299.42312481157177,,,,,
4384,299.8587170754198,,,,,
4385,300.10191604932294,,,,,
4386,300.06722043502447,,,,,
4387,299.90212189983873,,,,,
4388,299.70821389899237,,,,,
4389,299.66251634498377,,,,,
4390,299.7233997203228,,,,,
4391,299.7005919634676,,,,,
4392,299.7426044109283,,,,,
4393,299.8653561209656,,,,,
4394,300.04697476030725,,,,,
4395,300.0577528824117,,,,,
4396,299.74059627103014,,,,,
4397,299.1646330489371,,,,,
4398,298.22813910709317,,,,,
4399,297.4094710391344,,,,,
4400,296.7451028229062,,,,,
4401,296.6187308454293,,,,,
4402,296.7223401683166,,,,,
4403,296.9856597767667,,,,,
4404,297.2899629309554,,,,,
4405,297.60655888267144,,,,,
4406,298.0317246293396,,,,,
4407,298.4912980510284,,,,,
4408,298.83832566015377,,,,,
4409,298.7883874249251,,,,,
4410,298.3647738727009,,,,,
4411,297.85884785805825,,,,,
4412,297.5742168200158,,,,,
4413,297.485072767691,,,,,
4414,297.46754335508666,,,,,
4415,297.3015669116522,,,,,
4416,297.3011209311823,,,,,
4417,297.6638090245677,,,,,
4418,298.3094535953399,,,,,
4419,298.90689470992714,,,,,
4420,299.3801615955935,,,,,
4421,299.68664648392,,,,,
4422,299.722036127064,,,,,
4423,299.5400594091734,,,,,
4424,299.44170569019496,,,,,
4425,299.41646930296196,,,,,
4426,299.5088467407227,,,,,
4427,299.54647411724227,,,,,
4428,299.7060986931738,,,,,
4429,300.00122947892845,,,,,
4430,300.36077570769544,,,,,
4431,300.48275026119063,,,,,
4432,300.3309581158389,,,,,
4433,299.81600571187874,,,,,
4434,299.03962053020143,,,,,
4435,298.2825277729857,,,,,
4436,297.75942221632727,,,,,
4437,297.504194159636,,,,,
4438,297.45603856726353,,,,,
4439,297.4947231463413,,,,,
4440,297.74232251499933,,,,,
4441,298.00423547551037,,,,,
4442,298.4068574410642,,,,,
4443,299.0333665471012,,,,,
4444,299.64618350667587,,,,,
4445,299.8545773668019,,,,,
4446,299.5742902511474,,,,,
4447,299.1467009822859,,,,,
4448,298.7363843373396,,,,,
4449,298.3836676446069,,,,,
4450,298.1898208801714,,,,,
4451,298.06328308405153,,,,,
4452,298.0673054403044,,,,,
4453,298.09787484332236,,,,,
4454,298.2515300753201,,,,,
4455,298.51146757624366,,,,,
4456,298.7309486616269,,,,,
4457,298.79842241872706,,,,,
4458,298.538485106374,,,,,
4459,298.13348584805703,,,,,
4460,297.84681595683867,,,,,
4461,297.78958700917184,,,,,
4462,297.9985286820763,,,,,
4463,298.37099207349587,,,,,
4464,298.83227863237056,,,,,
4465,299.23219014612476,,,,,
4466,299.4918753373383,,,,,
4467,299.58517711222174,,,,,
4468,299.56133374193,,,,,
4469,299.1273816035508,,,,,
4470,298.479575536,,,,,
4471,297.8019809175746,,,,,
4472,297.54782516814066,,,,,
4473,297.50438492496465,,,,,
4474,297.6425869923875,,,,,
4475,297.7137083429109,,,,,
4476,297.7934052269455,,,,,
4477,298.0839677252552,,,,,
4478,298.70185670994084,,,,,
4479,299.38017515057146,,,,,
4480,299.8743111969317,,,,,
4481,299.9304745081661,,,,,
4482,299.74367754887754,,,,,
4483,299.49322307190283,,,,,
4484,299.40880906324986,,,,,
4485,299.40340754245966,,,,,
4486,299.4245153085751,,,,,
4487,299.4130781050571,,,,,
4488,299.422949194972,,,,,
4489,299.47650593590146,,,,,
4490,299.61848880548814,,,,,
4491,299.8110006845794,,,,,
4492,300.0152275633115,,,,,
4493,300.00280626555644,,,,,
4494,299.8765502065566,,,,,
4495,299.6298143647207,,,,,
4496,299.4197405785656,,,,,
4497,299.4174923450695,,,,,
4498,299.7133681893156,,,,,
4499,300.19550510946425,,,,,
4500,300.6482408300771,,,,,
4501,300.8924963187723,,,,,
4502,300.76512611777144,,,,,
4503,300.4934593609225,,,,,
4504,299.7458420298415,,,,,
4505,298.94716000556673,,,,,
4506,298.0350608162558,,,,,
4507,297.5219415335196,,,,,
4508,297.3839386641834,,,,,
4509,297.3580799987637,,,,,
4510,297.49403738355215,,,,,
4511,297.6011406474002,,,,,
4512,297.9764908607096,,,,,
4513,298.4963063611393,,,,,
4514,298.91955999623025,,,,,
4515,299.2499342162063,,,,,
4516,299.6279125870461,,,,,
4517,299.90049303469647,,,,,
4518,299.7412881697995,,,,,
4519,299.2430624037795,,,,,
4520,298.93054630542844,,,,,
4521,298.9451480289028,,,,,
4522,299.0973759388733,,,,,
4523,299.09057266362987,,,,,
4524,298.8842909895496,,,,,
4525,298.79625278029727,,,,,
4526,298.8292050188489,,,,,
4527,299.03763080470213,,,,,
4528,299.01055915978225,,,,,
4529,298.77538158968395,,,,,
4530,298.2035589676461,,,,,
4531,297.63195772903174,,,,,
4532,297.2788199088705,,,,,
4533,297.24044737054584,,,,,
4534,297.4168153143056,,,,,
4535,297.4419023858684,,,,,
4536,297.4468321305823,,,,,
4537,297.61774635919016,,,,,
4538,297.9454142737732,,,,,
4539,298.47111722369965,,,,,
4540,298.78768311442815,,,,,
4541,299.00144102410735,,,,,
4542,298.88282121749154,,,,,
4543,298.83185266811637,,,,,
4544,298.81178763748375,,,,,
4545,299.01052467706813,,,,,
4546,299.30491599029034,,,,,
4547,299.55959309984314,,,,,
4548,299.70961496630395,,,,,
4549,299.85400171059786,,,,,
4550,300.0708526898658,,,,,
4551,300.3922023253558,,,,,
4552,300.45092828935185,,,,,
4553,300.3852228159153,,,,,
4554,300.04499916488686,,,,,
4555,299.8377106435823,,,,,
4556,299.7785706502029,,,,,
4557,299.9546336048458,,,,,
4558,300.1763933734637,,,,,
4559,300.32769454954905,,,,,
4560,300.32951753798005,,,,,
4561,300.26865253377656,,,,,
4562,300.2203093819253,,,,,
4563,300.0936660726313,,,,,
4564,299.901257495235,,,,,
4565,299.60560386176365,,,,,
4566,299.1677089252965,,,,,
4567,298.72545615522154,,,,,
4568,298.5139278031272,,,,,
4569,298.6382208278074,,,,,
4570,298.90585081324537,,,,,
4571,299.083479899058,,,,,
4572,299.2329127882367,,,,,
4573,299.64272993497116,,,,,
4574,299.9610541199217,,,,,
4575,300.14714525338786,,,,,
4576,299.88850162022186,,,,,
4577,299.36947996494007,,,,,
4578,298.63785133833306,,,,,
4579,298.07737690203436,,,,,
4580,297.5962593119238,,,,,
4581,297.34349919618853,,,,,
4582,297.1986602837042,,,,,
4583,297.3639221027554,,,,,
4584,297.6355282057547,,,,,
4585,298.1090439813747,,,,,
4586,298.58121945099623,,,,,
4587,298.9876669392968,,,,,
4588,299.1887708719947,,,,,
4589,299.15429569198164,,,,,
4590,298.98564175515344,,,,,
4591,298.77631087572576,,,,,
4592,298.65141854349434,,,,,
4593,298.60942545124084,,,,,
4594,298.67273393642864,,,,,
4595,298.77945004278155,,,,,
4596,298.94543340121703,,,,,
4597,299.1710246504462,,,,,
4598,299.3919498110399,,,,,
4599,299.7396238756592,,,,,
4600,300.0055758218041,,,,,
4601,300.0811547004955,,,,,
4602,299.80501531370845,,,,,
4603,299.40583602307794,,,,,
4604,299.06505047247964,,,,,
4605,298.95533396666116,,,,,
4606,299.02971329419177,,,,,
4607,299.08235504458435,,,,,
4608,299.04678720560327,,,,,
4609,299.04702119491463,,,,,
4610,299.27802305581156,,,,,
4611,299.528694724151,,,,,
4612,299.50678470297413,,,,,
4613,299.1175669464906,,,,,
4614,298.57918750753583,,,,,
4615,298.16669039141647,,,,,
4616,298.1533640061006,,,,,
4617,298.36406205517306,,,,,
4618,298.53650109370255,,,,,
4619,298.5088032519115,,,,,
4620,298.50531729788605,,,,,
4621,298.70851778078486,,,,,
4622,298.99883385797995,,,,,
4623,299.1384973365194,,,,,
4624,299.19632635122895,,,,,
4625,299.1959305430771,,,,,
4626,299.1031947587194,,,,,
4627,298.99659645571836,,,,,
4628,298.929886942029,,,,,
4629,299.04831910285793,,,,,
4630,299.30830808241535,,,,,
4631,299.5406636679575,,,,,
4632,299.7949422311728,,,,,
4633,299.90227732997215,,,,,
4634,299.80583782144095,,,,,
4635,299.5029907141709,,,,,
4636,299.2340621204799,,,,,
4637,299.05578582872505,,,,,
4638,298.7963231001401,,,,,
4639,298.54430180029254,,,,,
4640,298.5391629786433,,,,,
4641,298.74886994331666,,,,,
4642,298.82030917008507,,,,,
4643,298.6989962051496,,,,,
4644,298.48148632737684,,,,,
4645,298.4462527079693,,,,,
4646,298.4719616370549,,,,,
4647,298.57240905702605,,,,,
4648,298.6708139270402,,,,,
4649,298.58282140111095,,,,,
4650,298.24489011222084,,,,,
4651,297.7059668011125,,,,,
4652,297.19269784694933,,,,,
4653,296.9684561940464,,,,,
4654,296.99268027551165,,,,,
4655,297.10508136482343,,,,,
4656,297.30761643300673,,,,,
4657,297.69951365269327,,,,,
4658,298.18917209086516,,,,,
4659,298.7423415945365,,,,,
4660,299.20135681672855,,,,,
4661,299.58734195708774,,,,,
4662,299.62780238369004,,,,,
4663,299.46278456206784,,,,,
4664,299.2727154704089,,,,,
4665,299.20952516990724,,,,,
4666,299.22990951752405,,,,,
4667,299.29960842581045,,,,,
4668,299.42006604265094,,,,,
4669,299.79166940612237,,,,,
4670,300.0897123079136,,,,,
4671,299.9988684905187,,,,,
4672,299.26013630532094,,,,,
4673,298.37102502577335,,,,,
4674,297.49601513507486,,,,,
4675,296.73433280689807,,,,,
4676,295.94239756021915,,,,,
4677,295.45592896382544,,,,,
4678,295.129821936184,,,,,
4679,294.7674117531048,,,,,
4680,294.8100440035689,,,,,
4681,295.2866504229312,,,,,
4682,296.1636243445506,,,,,
4683,296.8612027915951,,,,,
4684,297.4692810782794,,,,,
4685,297.79162598969214,,,,,
4686,297.6549215244975,,,,,
4687,297.28218286532075,,,,,
4688,296.9179777372279,,,,,
4689,296.53530402872985,,,,,
4690,296.2209327961921,,,,,
4691,296.10667139015203,,,,,
4692,296.3889682060122,,,,,
4693,296.98490932828423,,,,,
4694,297.63358612900026,,,,,
4695,298.19934729638925,,,,,
4696,298.6075366861239,,,,,
