Experiment,piControl,piControl,piControl,piControl,piControl,piControl,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical
69,300.9954506672337,299.6749998660101,,,,,300.05009228557725,302.35010219788063,297.1368415614672,298.68799518060297,300.0994516875655,298.4484462353417,297.799887490429,298.48372493688584,299.79285312657595,299.65295797802906,299.81677002870055,300.16191222094335,301.82136056822964,299.0130009337492,299.54510840233667,300.8470988499533,301.22801687728946,301.9337863821194,301.6974283069842,299.08878125926805,301.5023048550666,298.32106663968
70,301.6076525701223,300.37595624767766,,,,,300.35052439303246,302.44115219457404,297.6600687845028,299.35279351094033,300.6285926653886,299.0808199567752,298.41179883898303,298.96551541890955,299.90360299306553,300.2342571109205,300.3350721939857,300.751306502977,302.2212897966683,299.6800523137802,300.0544803768351,301.44974661912465,301.6008872755997,302.16989174484667,302.15079702615077,299.596343164053,302.02745862185037,299.0198294613345
71,302.01836610426716,300.82013594684423,,,,,300.15723931437645,302.29164172994797,298.05348190176824,299.802593472095,301.0807181778249,299.29389518688157,298.87076336039416,299.0250820292979,299.73429068261726,300.6786754579527,300.7451429911635,301.1310508829088,302.4515479473816,300.1217711107021,300.2085043138556,301.86783213137863,301.74527985687024,302.30409119251993,302.445091442524,299.92506884398307,302.3856016475103,299.4819271338212
72,302.1575886170361,300.9968248931548,,,,,299.70235344284055,302.05756918779497,298.2762549979922,299.9946069879074,301.4033115138129,299.1783209699756,299.15012088124445,298.54180519942923,299.3032791887668,300.91092890426285,300.92039229345954,301.3569280588238,302.3750974207116,300.3333121328381,299.93815243730677,302.09025271643463,301.6872130458326,302.2971148143112,302.4953533139363,299.896817944355,302.39428282939843,299.647774023668
73,302.18647620974735,301.0681438443897,,,,,299.39851385687524,301.7839248538414,298.57466433847145,300.133393561626,301.6057045474618,299.07330721436847,299.3962532997435,298.16534470902866,298.87439909581576,301.0309440470056,301.09543900482055,301.618302197699,302.24033229386185,300.5322149078473,299.6420156147458,302.1915629260352,301.4942374105634,302.2561245895586,302.5197400532898,299.61188213756543,302.2734403177669,299.6887615971572
74,302.29736410369196,301.1160447809228,,,,,299.3591785831548,301.7406209207823,298.98309216790585,300.3152344827633,301.81031845404885,299.2002637427934,299.62379044259797,298.3022112055218,298.80025717273213,301.0279451618963,301.08608366860943,301.92968519722405,302.11411921353874,300.8368440028317,299.57480995624843,302.2691362435992,301.37396606452666,302.28599366127935,302.45268104027673,299.2603227250418,302.184743498585,299.7415363360554
75,302.31456009406105,301.15412032445016,,,,,299.5451406010938,301.9159019252175,299.3771084509511,300.6274417999635,302.04901376739696,299.4688304278057,299.88159603085654,298.78707225789907,298.95764464947416,301.1121009875466,300.9523859910939,302.1579076557592,302.12126048088226,301.1780683245084,299.80899181128865,302.311089758547,301.3437003962322,302.30834392155583,302.46341995777743,299.0102044449524,302.1688695482069,299.9786082070679
76,302.2852706811129,300.81297803289306,,,,,299.6221000242222,301.85347322643906,299.58592014905366,300.7532682672959,302.3170912168482,299.5424125306968,300.0765083837195,299.00579684786766,298.940167234876,301.0371624402532,300.5877099573109,302.2070423235028,302.0460896738858,301.3795661743301,299.8734498305103,302.26511118770753,301.1324049605159,302.36559626985263,302.3823617986449,298.8752261470149,302.2594808805735,300.2194288861285
77,301.94870804943736,300.2447180616453,,,,,299.44709576538565,300.84130417568474,299.4947404789042,300.6353949401817,302.3883708792732,299.2206591415004,300.0381693491474,298.70476445055453,298.6355973496464,300.69337418273045,299.8080043249758,301.96421968748524,301.69526110690845,301.2392002823638,299.6022569798812,301.99476602235086,300.4116529552119,302.01194579169896,301.74323708481955,298.8254857319911,301.9182483396168,300.22202211810463
78,301.2376681772751,299.454654960647,,,,,298.9962446978399,299.4226292936467,299.1283398412433,300.27707597057446,302.2518222843671,298.6322160841192,299.74509598338017,298.2422941786958,298.14216573713406,299.8177320734818,298.7742309923426,301.6592472860855,301.048319050007,300.78065790384795,298.969647100821,301.3849691953999,299.2682733404493,301.0867433953077,300.794859562819,298.6783113707653,301.2065949772146,299.84806094724746
79,300.5110491277438,298.9501426625373,,,,,298.694913992455,298.45065845219784,298.8098394910666,299.95602223233504,301.95896583424434,298.2818137158505,299.4718876221093,297.9794110826302,297.95036706096954,299.071905483192,297.84042968395903,301.37684456812576,300.3831591188843,300.37114003699554,298.44065707283806,300.86525067550934,298.2417991280098,300.10993697185467,299.8983448908741,298.55067323889074,300.5451779272945,299.4754365578071
80,300.4001245132933,298.8970642683668,,,,,298.8717259832956,298.43432170217943,298.7817398775723,299.99607731161507,301.8418460638164,298.42606696192365,299.5816088300833,298.1566528459704,298.1676783116788,298.8546029500351,297.6854361251313,301.40013302607446,300.2970434168505,300.31552134721204,298.4477511691064,300.73721898200375,297.87341536360253,299.5044166947417,299.66462454338006,298.58343996268934,300.4456133667008,299.4820555213384
81,300.88907757405633,299.3223355786902,,,,,299.5125683703409,298.8155212634282,299.15968026539264,300.39357675049837,302.0118979900485,298.97494702509726,300.1139080915705,298.61964415852725,298.7925909602172,299.2866194073736,298.193644490278,301.6798303858366,300.6416542705421,300.73829534807254,298.93139367537907,301.19680941221327,298.16803285157846,299.51483448343515,299.9218962586317,298.8781529328784,300.8918321209799,299.82329061718406
82,301.4490996411878,299.7888331972145,,,,,300.11012548858577,299.10821478860936,299.7577857100137,300.9603048600897,302.3033474007582,299.5557828413537,300.7719660494713,299.08732708831695,299.50080951220417,299.9402941321264,298.98910353759663,302.1435329442863,301.2308988260156,301.3500738067894,299.54203772615193,301.71665777386056,298.58783022356914,299.6427158341479,300.2466640656712,299.32723200484276,301.46330884086626,300.2627258735889
83,301.6211908968082,300.00524532035064,,,,,300.5662264104114,299.28352934935236,300.2228106365554,301.3787360595427,302.50730459530456,300.0169485873743,301.21972461153615,299.3383701484901,300.03598346025956,300.37584837676764,299.36212880565597,302.36520700731694,301.2812142908427,301.8441423814099,300.01928613467015,301.95164781391196,298.7480737371296,299.490284414295,300.2070303712447,299.7038732063946,301.75468563181227,300.6113251843859
84,301.62388196144104,300.0759934690322,,,,,300.72082358208746,299.30201672199684,300.4084303685581,301.5813939955902,302.50703249623695,300.30464749460447,301.4436011605861,299.358611970338,300.34801044510897,300.5528244681552,299.2678239303091,302.2773645472767,300.9993279512487,302.02996783167896,300.34233300894806,301.7467563739079,298.6536639287835,298.99037541816665,299.8688332571273,299.8293103547817,301.86054119322694,300.8842716556189
85,301.6975528150315,300.1808337729871,,,,,300.79747326726135,299.27337195537365,300.4635774523307,301.71145198383846,302.4837167997135,300.5569470021407,301.57223972222636,299.42290793402486,300.45578500153437,300.48111175304075,298.9476906162673,301.92546461738675,300.60743097956697,302.0517513878296,300.66999681675526,301.3863286513038,298.7520467321731,298.3404978085103,299.5429426709657,299.77499944514335,301.84391553392635,301.1197414444023
86,301.86586634948225,300.45843884947413,,,,,300.78177223973523,299.1717512311069,300.6761777523182,301.8438403196657,302.4374464175784,300.82416277370163,301.688530239397,299.6914691904813,300.59046589050473,300.39691476732486,298.804704646095,301.6542693551799,300.5709927189592,302.0672014077509,300.9901346655891,300.96333920846445,299.07917498004554,298.01811843849646,299.4337902108709,299.72917988061624,301.79122194206076,301.38553999442627
87,302.13865042835647,300.7344288597405,,,,,300.9167047906981,299.1509570215899,301.0468506110523,302.00880859136913,302.33963245742166,301.162756791822,301.7986368985314,300.14222557539756,300.7867792614431,300.36859824071206,298.917171606998,301.65960394189847,300.7350783468499,302.14126497372814,301.3954085553073,300.52641710962484,299.5102399650178,298.059578926439,299.2797331475169,299.8673486604455,301.8122295918609,301.73167155656216
88,302.3005770375054,300.9152011577555,,,,,300.95515618263835,299.0556923005302,301.3070317757167,302.137148009635,302.2058491507189,301.4644954096762,301.8527524888962,300.35849904895406,301.0464118858884,300.2383620708483,298.7757751804282,301.6659185443843,300.7599858042838,301.9972888838856,301.71937763560976,299.9131261199844,299.7745262290983,297.8974258817995,298.8872038154942,300.06335344796076,301.66170534076895,301.98323727745816
89,302.152488143833,300.7630668132486,,,,,300.8064263737339,298.8161690942509,301.36435492816776,302.08003214266796,301.7383518367191,301.4056018109332,301.6131557634541,300.139055010239,300.94491528942666,299.7141494151083,298.18964219082415,300.96027896682034,300.34939806671997,301.3562763506288,301.7326024545404,299.0860840297175,299.7607164795698,297.5515904536415,298.21666744401773,300.0158225789364,301.1838816706376,301.95058943046234
90,301.5089377307501,300.3264262539679,,,,,300.3266531344676,298.4417925251698,301.10128306445034,301.67042080764617,300.97307591590305,300.9895384363347,300.9913413605663,299.51509269596,300.616075502564,298.8133878938206,297.3827002718472,299.72429848924156,299.5588160280065,300.36037511237186,301.39525072919577,298.30660492339126,299.4096582396438,297.10122459335525,297.524542733361,299.7110830771014,300.28555414895635,301.5552476105933
91,300.55273028320926,299.92777188597375,,,,,299.88867338229403,298.1879897605856,300.8414200105426,301.20993105951,300.30012918660645,300.5494309953262,300.3622364261576,299.0446739494983,300.3097553938196,298.2139112851437,297.0083885090014,298.61941606129255,298.8758559743698,299.49563539529714,301.0946916195875,297.73400919591376,299.1466661926837,297.06438552103464,297.1922533676997,299.4969892568565,299.52853343021275,301.2194435029298
92,299.92566787215316,299.91826649916777,,,,,299.8586363745657,298.28482970547526,300.824020572058,301.0011924274808,300.18915087281607,300.55598140997023,300.24136367915906,299.0150433767559,300.4608877478747,298.1746482108975,297.28136628606507,298.339708642255,298.76147087354576,299.1606702486468,301.1577990532826,297.6217160920158,299.3268255393034,297.3595101013257,297.48151725569795,299.6973933440436,299.3468010951224,301.2559154194022
93,299.93004719246784,300.27282821489285,,,,,300.33071272453043,298.71638360220976,301.23602460637886,301.2282137858113,300.69860772082285,301.0014038353544,300.70020367972916,299.4666157957761,301.01597644746863,298.70029979687024,297.8673952470743,298.62649494360903,299.2802399108377,299.3588084139624,301.58993003655667,297.9534893332038,299.97135187342207,298.0026059073599,298.2339506489081,300.29155824924874,299.65767608884556,301.67212115593185
94,300.32343084796315,300.62448256716954,,,,,301.0028050448964,299.2302303878914,301.85676820786153,301.67725321093025,301.3236043775694,301.59329409625025,301.28223616901977,300.0954984757123,301.7160959400519,299.13849319927016,298.4607342520606,298.919317173103,300.02385972563,299.73361684145635,302.1280053839194,298.4827464170423,300.69010737073614,298.6821375882032,298.90810913848003,300.92598721226346,300.06929280269725,302.14190586119736
95,300.50539314827455,300.75633795307664,,,,,301.5584888721618,299.5167067404777,302.207039068335,302.0692785889492,301.5700520005676,302.02452413265684,301.62909402276296,300.5324925320411,302.222177502821,299.32327237136127,298.758405987951,299.01171491231327,300.43500908991695,299.96517646043907,302.44557506465276,298.8523876011473,301.1606281993171,299.1985188637002,299.19348400564655,301.52899807693126,300.06955293189577,302.36599252701853
96,300.3841146251263,300.6286460377555,,,,,301.87836069649455,299.4995257253596,302.36319889720716,302.2847426249256,301.51541970674526,302.1807685446444,301.6113915354313,300.735960558108,302.3893005534341,299.26189019833123,298.8999616506913,298.94420261205096,300.59703977684677,299.8867809047001,302.4807492113285,298.98110661502795,301.4111931662466,299.41573992239773,299.24486026739623,301.8065266045341,299.70537122703445,302.3612008624427
97,300.1478068629042,300.5064365108863,,,,,302.13076356726486,299.3299841163798,302.33546742290514,302.285013621732,301.3876716900427,302.2286849370368,301.57110717761265,300.8595267134886,302.32745430794967,299.20008125069216,299.1269909157086,298.9963512777236,300.64994486751743,299.8059669562472,302.3248749103948,299.06405840461736,301.46284023995094,299.5508963669453,299.35058760655266,301.86299474798847,299.2550028887321,302.183342011406
98,299.8964952059393,300.3916204397701,,,,,302.3865716456442,299.29585305026086,302.33521126972204,302.22325667421524,301.4100165815655,302.21443689112255,301.56088314849075,301.13607243991964,302.31733798850024,299.3023239188778,299.44253901739876,299.1144934215223,300.7178061195594,300.0094447379036,302.19962346015063,299.26079869808353,301.5487176399709,299.7090336037486,299.70268890068513,301.7827144629556,299.2432504051196,302.0649099231757
99,299.5658196171368,300.3298010595147,,,,,302.52708266696504,299.3670141453429,302.2911603435404,302.2219195109711,301.50917166891895,302.1979472072444,301.72433651994965,301.5318160041731,302.3712412215619,299.5048644316794,299.8107745164946,299.3364833613809,300.8405426505388,300.4278227630013,302.1797824792049,299.4524207343613,301.7485856810204,299.9227041367397,299.96289065947707,301.7516566489884,299.67126114825055,301.94958876458185
100,299.1152305247306,300.1748211428605,,,,,302.5512920594901,299.3152110065435,302.13245643110173,302.0811885419933,301.45456683654913,301.96715286223207,301.77077827128375,301.86370543727486,302.41682213892165,299.63014533071913,300.0530110892564,299.3884976189708,300.7184561291999,300.7210689447281,302.20306945644825,299.4966258307391,301.8542399228311,299.99924932621155,300.12814584856113,301.56157012818574,299.9829012547769,301.65767882626204
