Experiment,piControl
3922,299.1740548774023
3923,299.2011524174113
3924,299.1574679421933
3925,299.38909116490873
3926,299.77324613789386
3927,299.9688956678915
3928,299.90592474675105
3929,299.4229023469667
3930,298.79111462103305
3931,298.18005674500733
3932,297.9288495418839
3933,298.10391614928375
3934,298.30799654814945
3935,298.34577400511876
3936,298.2633348338583
3937,298.34986118849673
3938,298.76758912525
3939,299.25090462549923
3940,299.508713060821
3941,299.38311432397853
3942,299.20740025762456
3943,298.98983101970595
3944,298.8804222512972
3945,298.92082411981664
3946,299.17089904860535
3947,299.4498478696106
3948,299.7192817640723
3949,300.0157667823816
3950,300.27174995333297
3951,300.51819894431475
3952,300.6444545501607
3953,300.487526529611
3954,300.06145290207337
3955,299.6456927267313
3956,299.6094086933331
3957,299.87612591426335
3958,300.2246674184862
3959,300.33046379476167
3960,300.3277477325061
3961,300.32999936172735
3962,300.6074991084439
3963,300.8695191759131
3964,301.04364097788863
3965,301.0426613067705
3966,300.88987414131657
3967,300.64644166384136
3968,300.58717103384464
3969,300.75510428030674
3970,301.11279508109595
3971,301.32533818066
3972,301.4095711216656
3973,301.46077272761045
3974,301.4781416220531
3975,301.4155169848521
3976,300.94360034431594
3977,300.2927303198921
3978,299.5311014752981
3979,299.0672650593958
3980,298.8959176532305
3981,299.0716479650538
3982,299.28226064013404
3983,299.4039590854207
3984,299.39895167066584
3985,299.5630886421587
3986,299.9478043579209
3987,300.38140525331596
3988,300.6476236054395
3989,300.56632560025076
3990,300.3833438101305
3991,300.15163565198924
3992,300.06362413274957
3993,300.15533124078434
3994,300.4462767882031
3995,300.7051931576448
3996,300.74108522345426
3997,300.6808277620788
3998,300.72735717164346
3999,300.8349823083701
4000,300.8951890914481
4001,300.5950053124259
4002,300.1251073729526
4003,299.7523395659438
4004,299.6992606367839
4005,299.9007639187631
4006,299.9486128424665
4007,299.8368352478531
4008,299.78131589792264
4009,299.8430338565948
4010,300.1941871442569
4011,300.2926727846363
4012,300.2957482719073
4013,299.95213305538056
4014,299.53254087580507
4015,299.25281007218456
4016,299.2775931608913
4017,299.542950676024
4018,299.6695532699323
4019,299.6237479781768
4020,299.64050513475763
4021,299.790426329452
4022,300.17907645649035
4023,300.4944176174837
4024,300.7087762221557
4025,300.603136598301
4026,300.3367632517272
4027,300.0420907572425
4028,299.96453298932556
4029,300.0735619284799
4030,300.26106987286926
4031,300.3205674162579
4032,300.33510407465195
4033,300.480411865573
4034,300.7068559327825
4035,300.7124052865416
4036,300.48589320011695
4037,300.11493043222777
4038,299.72642656516723
4039,299.4199096963501
4040,299.3162007966651
4041,299.5249885340241
4042,299.7037198182134
4043,299.71325990330826
4044,299.74199828801994
4045,300.02072847275537
4046,300.4180907973002
4047,300.70521880070186
4048,300.69016628269395
4049,300.49086166794683
4050,300.23120386102136
4051,299.9189982404994
4052,299.86126669233516
4053,299.99957921303394
4054,300.29582675502695
4055,300.5115550494952
4056,300.7282010924346
4057,300.97347399704694
4058,301.27192352513
4059,301.3654295402737
4060,301.1281744915123
4061,300.60299732280424
4062,300.2279578866437
4063,300.05177188240924
4064,300.1622520176384
4065,300.3989825342176
4066,300.72077694727113
4067,300.95655891421217
4068,300.9375742624749
4069,300.9598169406763
4070,301.0747937362443
4071,301.10667353825124
4072,300.7761008407404
4073,300.14391995405987
4074,299.3950436645782
4075,299.00529255536475
4076,298.9269734760107
4077,299.240817719272
4078,299.4899155610844
4079,299.58724099048595
4080,299.5936991914445
4081,299.68702029298754
4082,299.9354681617145
4083,299.95735366101354
4084,299.86327927131606
4085,299.5740345514222
4086,299.31188451276273
4087,298.96911016906864
4088,298.68365812911725
4089,298.4601025504957
4090,298.3512466866097
4091,298.27779027401175
4092,298.50467169392795
4093,298.9592259450473
4094,299.65384859862564
4095,300.1185718943901
4096,300.3028501703487
4097,300.1923697613376
4098,300.10950223543995
4099,300.1101624116665
4100,300.16266903835105
4101,300.3989404988542
4102,300.72227621757855
4103,301.07000084562344
4104,301.2877985784697
4105,301.39655755906733
4106,301.44478101705886
4107,301.5519391354141
4108,301.4283542078687
4109,301.1657426814872
4110,300.60673320004986
4111,300.142687591929
4112,299.89131564048535
4113,300.02239936761663
4114,300.3518007530329
4115,300.6665112697344
4116,300.7188159785141
4117,300.5520019954923
4118,300.2786242865147
4119,300.1843272939746
4120,299.77377234894794
4121,299.1283730745054
4122,298.17556385036306
4123,297.64885738385357
4124,297.454803477143
4125,297.56412165885007
4126,297.7472202692049
4127,297.9062523292515
4128,298.1253000202202
4129,298.5277685995946
4130,299.03868500465995
4131,299.4367836374702
4132,299.6576285553486
4133,299.6478883272676
4134,299.5118655006556
4135,299.32055236229155
4136,299.3863922212136
4137,299.6927621346362
4138,300.03731604434023
4139,300.2560579184501
4140,300.39819536755545
4141,300.56334346254187
4142,300.7920384919951
4143,301.02654691323164
4144,301.1556072340466
4145,301.0983790887205
4146,300.89425705773084
4147,300.7610982704919
4148,300.9436567713913
4149,301.2881979867598
4150,301.70216275904727
4151,301.8932110029065
4152,301.93389443675756
4153,301.78414920699726
4154,301.6017141212397
4155,301.41260828217224
4156,301.0912634153459
4157,300.41914023298597
4158,299.58059690001346
4159,299.0200585851451
4160,298.9739627162955
4161,299.3135679229759
4162,299.5165941795887
4163,299.61558575301973
4164,299.5989316608796
4165,299.66973842446515
4166,299.6506399441553
4167,299.4167232704103
4168,299.09103838448624
4169,298.6752651896527
4170,298.03889734916294
4171,297.50916007868466
4172,297.2183663006003
4173,297.34610340825037
4174,297.4145400542721
4175,297.47423420484967
4176,297.7124089507956
4177,298.16921950126334
4178,298.84333057680146
4179,299.3014770879445
4180,299.63914882368914
4181,299.6792851194518
4182,299.6546720344831
4183,299.53477606366613
4184,299.5056514961062
4185,299.63189335055426
4186,299.794584333684
4187,299.8733133668627
4188,299.96786537543704
4189,300.21255647480956
4190,300.66640068429655
4191,301.0904014454134
4192,301.26968805835855
4193,301.24476614797123
4194,301.10161760563636
4195,301.1149519860719
4196,301.2077998818194
4197,301.5508705298119
4198,301.93269542184277
4199,302.1712276370758
4200,302.10231492001776
4201,301.77687170588166
4202,301.47673900119133
4203,301.2191055199656
4204,300.8882701514254
4205,300.2144611445197
4206,299.63950339196293
4207,299.3238975437675
4208,299.44045490137495
4209,299.59451047210223
4210,299.74212210921814
4211,299.89241821825175
4212,300.0253994068659
4213,300.1507389154313
4214,300.2529889965053
4215,300.25150681876477
4216,300.0763008951939
4217,299.6248799091174
4218,299.0003346943381
4219,298.51933307142224
4220,298.4207240961553
4221,298.6291859994619
4222,298.8337519325828
4223,298.88277119672074
4224,298.8757525588635
4225,299.1478465110633
4226,299.5821111287554
4227,300.18785386822236
4228,300.4007828568885
4229,300.33798577010464
4230,299.8363830810151
4231,299.3393193217517
4232,299.0343745208145
4233,299.0531337938896
4234,299.21306951690525
4235,299.20404707225435
4236,299.17881597808224
4237,299.38407913914983
4238,299.71288907026417
4239,299.9416951281509
4240,299.86101189804526
4241,299.6101779326612
4242,299.1633732004641
4243,298.7980907613985
4244,298.6487278738479
4245,298.70785442290565
4246,298.6881955534581
4247,298.5703067630486
4248,298.4984671621332
4249,298.68868015464017
4250,299.15638527041756
4251,299.5644991301644
4252,299.7159451803783
4253,299.59699525462446
4254,299.40190532193367
4255,299.11851769573923
4256,298.9178959570232
4257,298.8725974102044
4258,298.96333594955166
4259,299.04721307073004
4260,299.158843681063
4261,299.3659763204732
4262,299.6908705054762
4263,300.1853601846986
4264,300.64023468788156
4265,300.9378550326327
4266,300.92089805539825
4267,300.9056955412626
4268,301.1042889242876
4269,301.54673602989544
4270,301.9922415981669
4271,302.12279751660407
4272,301.93336511575046
4273,301.55737397973604
4274,301.2612329672171
4275,301.0735822077527
4276,300.6468759541587
4277,300.12626847114785
4278,299.60736265737495
4279,299.380540181972
4280,299.2833483444471
4281,299.21877221783126
4282,299.2148917871593
4283,299.2210928407233
4284,299.26889542947146
4285,299.48617151745407
4286,299.7275411203428
4287,299.8768818405128
4288,299.78932648045674
4289,299.582899519052
4290,299.2031690783818
4291,298.9777944263748
4292,298.9913160493674
4293,299.2528021088476
4294,299.4955764420403
4295,299.6290707000215
4296,299.88257387652806
4297,300.1867154697663
4298,300.43987105916506
4299,300.44032922436884
4300,300.18708513754666
4301,299.79373234135375
4302,299.36567851949206
4303,299.0435844279559
4304,299.0002812362441
4305,299.2471685452424
4306,299.6457051200119
4307,299.8724839337045
4308,300.04559155623025
4309,300.14990252626063
4310,300.5103509859208
4311,300.60527417702565
4312,300.585485435706
4313,300.23201318371054
4314,299.86916157913925
4315,299.5344291733479
4316,299.42513050096983
4317,299.6288693292916
4318,299.96383127412497
4319,300.10839720897866
4320,300.22182444967206
4321,300.39594188377094
4322,300.70254482964805
4323,300.84749547519976
4324,300.87116384329823
4325,300.75720476560645
4326,300.4441612579421
4327,300.1868927049389
4328,300.16241301288466
4329,300.5153814554306
4330,300.77707717685706
4331,300.79339447958404
4332,300.7102130227241
4333,300.6815533045364
4334,300.827704497104
4335,301.0146723706661
4336,301.14038684714683
4337,301.11634388669364
4338,300.96989896407325
4339,300.7938765312452
4340,300.7445522032803
4341,300.83386730044396
4342,301.0393642480988
4343,301.12326522467447
4344,301.1450628085349
4345,301.1243009337125
4346,301.1249868981921
4347,301.0977735511962
4348,300.83974222849304
4349,300.4709618285712
4350,299.8644018602283
4351,299.49726257965193
4352,299.48125372079016
4353,299.75261283721966
4354,300.08406268481014
4355,300.2383711482073
4356,300.4579367015536
4357,300.80530134425425
4358,301.3344525842416
4359,301.7639980963986
4360,301.9762063385134
4361,301.9282207737837
4362,301.7377467500539
4363,301.4244006975475
4364,301.2731238660842
4365,301.44527913543743
4366,301.79530388695133
4367,302.009386471086
4368,302.0591554910718
4369,301.9440296654039
4370,301.7789135384092
4371,301.51307017789617
4372,300.8968042485155
4373,299.82458409590066
4374,298.7463834050049
4375,298.06682093481544
4376,298.0924917978648
4377,298.1966690065548
4378,298.34348581554787
4379,298.4481253166293
4380,298.7478125152484
4381,299.1513166010263
4382,299.58417012646146
4383,299.95194266920504
4384,299.95290780152703
4385,299.6105720296846
4386,298.94160494178504
4387,298.45851092383583
4388,298.10273130309434
4389,298.03777294819645
4390,298.03153759423043
4391,298.0837227082995
4392,298.1960571610195
4393,298.670111091838
4394,299.3431926302322
4395,299.78660859364567
4396,300.0446248636586
4397,299.99787066159143
4398,299.9578753773578
4399,299.73611854057566
4400,299.727490761698
4401,299.997116603158
4402,300.39156153556684
4403,300.67594362578006
4404,300.81202046521526
4405,300.86909747390723
4406,301.07239737273517
4407,301.23180099454765
4408,301.3719455700062
4409,301.278029598529
4410,300.96993878029286
4411,300.6222503428858
4412,300.52023783704834
4413,300.7201584059029
4414,301.0385387990842
4415,301.26005740840236
4416,301.39662216578404
4417,301.5053757920826
4418,301.4541828218467
4419,301.43957790472103
4420,301.31457387060544
4421,301.0831399122075
4422,300.6113188395431
4423,300.0752932665171
4424,299.8653891232515
4425,299.9375228915603
4426,300.23452749112477
4427,300.40449634447833
4428,300.5140725388031
4429,300.6534313482109
4430,300.90625528618455
4431,300.84840117927047
4432,300.395615633461
4433,299.7713455211107
4434,299.2552284839501
4435,298.99312946339114
4436,298.78689159328206
4437,298.8422008073572
4438,298.8510545608977
4439,298.79294201619547
4440,298.76013384234335
4441,298.82481708495396
4442,299.0547538821358
4443,299.38468429741823
4444,299.6021135318431
4445,299.62014566028114
4446,299.2349357957561
4447,298.88622142077446
4448,298.8144730668839
4449,299.0147915423056
4450,299.20756574070856
4451,299.238102993098
4452,299.3726253553304
4453,299.69668760552094
4454,300.20031293017314
4455,300.482749390818
4456,300.6741881096885
4457,300.53536920667375
4458,300.2466485837504
4459,299.9057015473623
4460,299.8456354274624
4461,300.0685904577911
4462,300.4143719850523
4463,300.59380109854663
4464,300.6085729998651
4465,300.7125034688779
4466,300.83840559741907
4467,300.87347306376984
4468,300.5968765814831
4469,300.2090453582053
4470,299.764365380853
4471,299.2177236671204
4472,298.927600435569
4473,298.9443736281018
4474,299.1855693532612
4475,299.24024928409693
4476,299.2782255460879
4477,299.50875860640963
4478,299.8909227971744
4479,300.06890011198
4480,300.0202411656192
4481,299.71275747738883
4482,299.29863748159795
4483,298.79907041637455
4484,298.55061082318156
4485,298.6827364300829
4486,298.8628026348053
4487,298.8713516213699
4488,298.89608975199457
4489,299.1318273176527
4490,299.5276304844042
4491,299.80443004207643
4492,300.0180900813602
4493,300.0775557211469
4494,299.88801705176667
4495,299.58343275540227
4496,299.5157832759104
4497,299.72427476457335
4498,299.97950834786747
4499,300.1315648126809
4500,300.34839159020845
4501,300.64002281979305
4502,300.8985189175067
4503,301.12683062693645
4504,301.1436227605138
4505,300.97723582550697
4506,300.6681095955425
4507,300.4423148063181
4508,300.5683641504659
4509,300.796415756553
4510,301.159687510258
4511,301.3692813089547
4512,301.53133967294724
4513,301.5401847329409
4514,301.4496113918752
4515,301.35080542529596
4516,301.1477050822132
4517,300.80449515524464
4518,300.2382286058755
4519,299.8768958214452
4520,299.8557592074778
4521,300.13350073627663
4522,300.2901242089943
4523,300.21087605704633
4524,300.0471357249276
4525,299.904697287137
4526,299.9001497699592
4527,299.812919710171
4528,299.86364791204056
4529,299.7912190908676
4530,299.6647349711839
4531,299.4618865432389
4532,299.4958111425683
4533,299.7379151759174
4534,299.94824683415146
4535,299.93268515272166
4536,299.90367417677845
4537,300.0277278192081
4538,300.24536596027
4539,300.3559068566089
4540,300.41118206377337
4541,300.2460679347683
4542,299.9019063965248
4543,299.503204087047
4544,299.338904362329
4545,299.6126623710115
4546,299.9739026083045
4547,300.23372545157594
4548,300.3808736564642
4549,300.5474649690573
4550,300.94953136790355
4551,301.1124676482738
4552,301.0977150804044
4553,300.7437144415151
4554,300.32335264412467
4555,299.9089365051304
4556,299.78592694378557
4557,300.0466630235124
4558,300.3752934693841
4559,300.49070847883473
4560,300.4781617110951
4561,300.5774151114028
4562,300.7454905276391
4563,300.7266511950725
4564,300.4608075972346
4565,300.07121720848164
4566,299.5739529162291
4567,299.21004767782733
4568,298.90311802152956
4569,298.9375814011665
4570,298.90524619179627
4571,298.94195986437234
4572,298.96663229160697
4573,299.347935802805
4574,299.7626924146404
4575,300.0548002543845
4576,299.9661351546973
4577,299.7286777605636
4578,299.4331212494166
4579,299.1204361236901
4580,299.1182083972041
4581,299.30077718785276
4582,299.6142506226217
4583,299.7338889123943
4584,299.8752351724919
4585,299.9751810755311
4586,300.1167908924794
4587,300.10244026336886
4588,299.96080449727134
4589,299.7811282711651
4590,299.3578257855432
4591,299.0379649654398
4592,298.8711442859596
4593,299.0315803747486
4594,299.25248020480603
4595,299.3144533728986
4596,299.3954369431945
4597,299.62819341799553
4598,300.08643475614264
4599,300.4555388329707
4600,300.5845486057515
4601,300.4109277533455
4602,300.19538582113813
4603,300.0088128688091
4604,299.9810732754814
4605,300.11330969444526
4606,300.289132433303
4607,300.33687743450605
4608,300.41034059323897
4609,300.62916777394474
4610,300.86089362795633
4611,300.8529163829864
4612,300.5251531943179
4613,299.98414611598747
4614,299.37862482812835
4615,298.7885874514823
4616,298.3892007831086
4617,298.1851760743015
4618,298.13586662329914
4619,298.21700808649945
4620,298.45174252642596
4621,298.62392443834347
4622,299.0960513893467
4623,299.48361870525815
4624,299.94741239165165
4625,299.9973952805016
4626,299.77688962758344
4627,299.5448523443616
4628,299.4294864675503
4629,299.70765439313317
4630,300.0357893581074
4631,300.2644620326011
4632,300.45765215453076
4633,300.66478867980953
4634,300.94009478517097
4635,300.97072956549823
4636,300.81468241515137
4637,300.5936941490441
4638,300.22133136347907
4639,299.85944178103665
4640,299.62950779073066
4641,299.7654106738651
4642,300.12890410352946
4643,300.36709857483714
4644,300.4344058285547
4645,300.53704332253284
4646,300.7703125647338
4647,301.23137824440164
4648,301.4393675091149
4649,301.4591734364594
4650,301.3571224999733
4651,301.3794711674268
4652,301.54916526146127
4653,301.76257204652546
4654,301.9582207941948
4655,302.0928594088005
4656,302.1071867680091
4657,302.1494984517487
4658,302.10879245062785
4659,302.02693376385133
4660,301.5441224933838
4661,300.85341872394105
4662,299.97589582521925
4663,299.3681614422966
4664,299.1022310568864
4665,299.1998980504433
4666,299.28846548804637
4667,299.3345806419273
4668,299.48440297037934
4669,299.56937365393384
4670,299.83087449547867
4671,299.7928332990559
4672,299.9065581198627
4673,299.76833096083885
4674,299.4902057878092
4675,299.19421457452
4676,299.1033407231851
4677,299.38413846398805
4678,299.62272836529536
4679,299.72311108063775
4680,299.79763957082554
4681,300.1283572217339
4682,300.623921420464
4683,300.98971882421534
4684,301.14674306459165
4685,301.0494394136537
4686,300.8712562549215
4687,300.7160658466725
4688,300.7456451090031
4689,300.94733096407504
4690,301.2034251346652
4691,301.40384545603
4692,301.53741010165936
4693,301.5910408460241
4694,301.53173394659024
4695,301.42261429418994
4696,301.07092162133046
4697,300.55135782982444
4698,300.0182859834194
4699,299.8306479528533
4700,299.9928959752863
4701,300.2925661515369
4702,300.59905907604883
4703,300.7579277349066
4704,300.8524756845389
4705,300.9891319580683
4706,301.1842274467682
4707,301.18540849573606
4708,300.84086961319184
4709,300.1305601802465
4710,299.3988977593223
4711,298.8839431690167
4712,298.96624540764327
4713,299.28613378686157
4714,299.6474990300033
4715,299.7830738358571
4716,299.9799253971359
4717,300.0468738756752
4718,300.24580709650235
4719,300.4248658439649
4720,300.51557849467923
4721,300.35769764194737
4722,299.87813198333816
4723,299.48714176746813
4724,299.2663013803819
4725,299.48814578644544
4726,299.8387442798201
4727,300.0095893865219
4728,299.9271136732259
4729,299.77503761962544
4730,299.8786134891029
4731,300.100234421108
4732,300.3535575101531
4733,300.20418374139985
4734,299.6503008679314
4735,299.05197841972324
4736,298.7151762528903
4737,298.78360339478627
4738,298.7996951016672
4739,298.6994698188956
4740,298.6101099134401
4741,298.751413328512
4742,299.2056013982894
4743,299.6022265718029
4744,299.8191568310586
4745,299.7114422479757
4746,299.44567784249085
4747,299.222459273257
4748,299.26898751631484
4749,299.4420501832547
4750,299.60221547195096
4751,299.6702868016638
4752,299.89105425572455
4753,300.28923014430256
4754,300.6845842226613
4755,300.94716532470284
4756,301.0019316818225
4757,301.0062117942603
4758,300.9716263822225
4759,300.91949058891777
4760,300.92526880122074
4761,301.0497440776389
4762,301.2909324955869
4763,301.4335052554762
4764,301.40505448391764
4765,301.2990260689846
4766,301.11419937226145
4767,300.9605559329412
4768,300.62386085466943
4769,299.9861773392595
4770,299.0648806525078
4771,298.2632151499716
4772,297.83521555389956
4773,297.8181569873445
4774,297.876896166888
4775,297.8974494568611
4776,298.01373669373174
4777,298.0375922740988
4778,298.3283923075371
4779,298.6929831846257
4780,299.17509092704904
4781,299.35725548326764
4782,299.27918929279764
4783,299.3128033841917
4784,299.5010794387162
4785,299.81150736310195
4786,299.95425937135366
4787,300.0184963557692
4788,300.1196221954145
4789,300.4144936188837
4790,300.8227709134913
4791,301.11345554923474
4792,301.185184994501
4793,301.01840442677
4794,300.6424271899568
4795,300.31314643950515
4796,300.237607960753
4797,300.5127722210261
4798,300.95876442932035
4799,301.32901797807153
4800,301.4914032622665
4801,301.49699616049304
4802,301.48514158642257
4803,301.56751981222266
4804,301.6648922121285
4805,301.60101311969214
4806,301.36653780073635
4807,301.10348240460786
4808,301.06045283433497
4809,301.27289852318154
4810,301.61580611489245
4811,301.8198228888488
4812,301.7263424816699
4813,301.4146653979705
4814,301.16402519262425
4815,301.045024100792
4816,300.6758665850767
4817,300.12487114169545
4818,299.4844123844768
4819,299.0596068883963
4820,298.84658047183143
4821,298.7884409745266
4822,298.87555475537414
4823,298.89197812307435
4824,298.9515144796133
4825,299.0760058548085
4826,299.5004726714893
4827,299.7971971265627
4828,299.8658392863675
4829,299.6187954859426
4830,299.32640277430875
4831,299.0465021487241
4832,298.95598214599903
4833,299.04865495583465
4834,299.302338263237
4835,299.37004343278977
4836,299.3450491921983
4837,299.38739294858823
4838,299.78536034014314
4839,300.13080900695337
4840,300.40955025031786
4841,300.25665609003937
4842,299.923288199341
4843,299.47217751638743
4844,299.26800320762504
4845,299.33211460134777
4846,299.43162342582843
4847,299.3423925922696
4848,299.3283791897533
4849,299.328765838708
4850,299.8091450934764
4851,300.0703214706055
4852,300.37276595228997
4853,300.1634138722309
4854,299.94441792640083
4855,299.7548672460717
4856,299.71387721163643
4857,299.89321591952665
4858,300.0649863445121
4859,300.15355522201827
4860,300.21641766851184
4861,300.22962774818865
4862,300.37501584359694
4863,300.53499689823605
4864,300.69570079098446
4865,300.6071101839086
4866,300.16760071599805
4867,299.85422427479455
4868,299.7737344378224
4869,300.0674532213493
4870,300.22438838800525
4871,300.3095010820344
4872,300.4021319304824
4873,300.69022233134723
4874,300.9583274789066
4875,301.04007645736635
4876,300.8235904523912
4877,300.3781712118212
4878,299.82672113085
4879,299.48711753252593
4880,299.5100344094724
4881,299.7994187829099
4882,300.0419499610432
4883,300.15192409190064
4884,300.12339535217427
4885,300.08051092585833
4886,300.2130323611584
4887,300.4500511867184
4888,300.5296082312762
4889,300.3819314082606
4890,300.0096021453414
4891,299.77139741220594
4892,299.7487367463173
4893,299.8963928425449
4894,300.133971064179
4895,300.26170054273854
4896,300.46226296434503
4897,300.74044304083986
4898,301.0069875538026
4899,301.0826094414909
4900,301.00943101185663
4901,300.8612078277731
4902,300.6486427485134
4903,300.4678480315197
4904,300.40505556496277
4905,300.63719033211345
4906,300.9476826498805
4907,301.27463842313864
4908,301.45125508129814
4909,301.5096803389977
4910,301.53823987251684
4911,301.42244127098456
4912,301.17080910425307
4913,300.7426820645761
4914,300.20318898987125
4915,299.73740270528157
4916,299.387979282468
4917,299.42060541939355
4918,299.5580101913185
4919,299.5992520997012
4920,299.52774490001025
4921,299.3406408261874
4922,299.4332595241163
4923,299.5544210583993
4924,299.8312158395068
4925,299.81739941273867
4926,299.52114938095593
4927,299.1022286662283
4928,298.8729425122901
4929,299.00538623225833
4930,299.24765898789
4931,299.51483207070714
4932,299.9514473786607
4933,300.40222710866766
4934,300.8402578402021
4935,301.03371181122975
4936,301.21507069825117
4937,301.1525628701403
4938,300.8882176029663
4939,300.54203361508
4940,300.4383258034356
4941,300.7393202060213
4942,301.1246447422981
4943,301.36711765352453
4944,301.3011446634673
4945,301.13659071156957
4946,300.99259659003934
4947,300.94267674385304
4948,300.5769930685056
4949,299.82794592581854
4950,298.85858705937227
4951,298.28889722047455
4952,298.2084827792506
4953,298.32407056853043
4954,298.3674499008169
4955,298.4299107059244
4956,298.62720128547136
4957,299.00825754407
4958,299.4374037231845
4959,299.91966432073167
4960,300.1816690841692
4961,300.1914595281234
4962,299.926883647619
4963,299.7067718495662
4964,299.88845559656585
4965,300.2825483081487
4966,300.74186184832973
4967,300.991750443535
4968,301.1009254146364
4969,301.2127928773776
4970,301.37095667299326
4971,301.5698467925071
4972,301.7323730611825
4973,301.7483134580631
4974,301.57552553755346
4975,301.3151145263104
4976,301.22086830151505
4977,301.33385811278
4978,301.54397244782314
4979,301.5334817243096
4980,301.4776657238745
4981,301.4369414883816
4982,301.4018474428348
4983,301.3619409471634
4984,300.9931547441127
4985,300.54715838843117
4986,299.8125097607094
4987,299.1535320302564
4988,298.90073604726786
4989,298.944740327243
4990,299.2540706436294
4991,299.35999446391736
4992,299.5971414191958
4993,299.8166199725706
4994,299.98590720006547
4995,300.11218462167415
4996,300.1655947983833
4997,300.1233579332588
4998,299.78544001128813
4999,299.4396946793527
5000,299.2713411858427
5001,299.4208894665631
5002,299.58790801097064
5003,299.65461162473184
5004,299.6671728460001
5005,299.8156085772865
5006,300.1362695993807
5007,300.5115145485614
5008,300.65360109392674
5009,300.4790306326361
5010,300.04087802397055
5011,299.81081262824097
5012,300.0469794560991
5013,300.5066184408242
5014,300.94949139707876
5015,301.1203344138794
5016,301.2542926682806
5017,301.3798782041227
5018,301.414792934565
5019,301.3752852072249
5020,301.19520309892044
5021,300.83934244457697
5022,300.47389490221184
5023,300.1472127254651
5024,300.0361533046585
5025,300.05881732556
5026,300.1922262216032
5027,300.3405463346484
5028,300.4831173650144
5029,300.69926579973884
5030,300.86961824035757
5031,300.9662004313543
5032,300.7279872375122
5033,300.3663555121268
5034,299.89205480000254
5035,299.5770941649293
5036,299.5818210623692
5037,299.68584804356504
5038,299.80486944486415
5039,299.71283174778165
5040,299.8121283038178
5041,299.9931658797889
5042,300.45556481834467
5043,300.65792462289744
5044,300.66387370657145
5045,300.40329807196173
5046,300.1291234057228
5047,299.99132893017025
5048,300.1137123861409
5049,300.5086964022146
5050,300.90931411269713
5051,301.0545097765359
5052,301.0034588028748
5053,300.98335511492564
5054,301.05232241388313
5055,300.89703850184145
5056,300.37098696262814
5057,299.636260502868
5058,299.0394048876297
5059,298.65805892391705
5060,298.56827150669955
5061,298.6105448490273
5062,298.7227508589863
5063,298.7079492955988
5064,298.77921558454506
5065,299.1095716911921
5066,299.3098655238838
5067,299.4137416178901
5068,299.25038649812285
5069,299.06397731691004
5070,298.58327960643214
5071,298.29777621231847
5072,298.3024838974802
5073,298.6273445133215
5074,298.7042925999799
5075,298.5695642747463
5076,298.3991426273131
5077,298.5012017196206
5078,298.9651947681665
5079,299.6850717462282
5080,300.27713519798687
5081,300.4821966891609
5082,300.33685147887303
5083,300.17389905138845
5084,300.18384425770637
5085,300.4113655039195
5086,300.70326648051486
5087,300.9147727416852
5088,301.0401572793947
5089,301.11456721087234
5090,301.2719084118143
5091,301.4486645000729
5092,301.4764076631759
5093,301.2664799040646
5094,300.8395080753023
5095,300.59334633167055
5096,300.6154378091135
5097,300.8982812459472
5098,301.22893753767573
5099,301.48069376753296
5100,301.5375127696838
5101,301.3754675896569
5102,301.20296328860286
5103,301.033814532537
5104,300.75846711981814
5105,300.39393388847293
5106,299.77435744302426
5107,299.27051694817993
5108,298.9486779396139
5109,298.99205717224396
5110,299.1181847090194
5111,299.1843181034059
5112,299.238129479837
5113,299.57953693748374
5114,299.84126019235373
5115,300.152076765754
5116,300.11891516291706
5117,300.0224922711224
5118,299.672433661398
5119,299.276103086212
5120,299.0173258592362
5121,299.09203697808044
5122,299.2619527682563
5123,299.36545641037645
5124,299.6308915280725
5125,299.9840413469789
5126,300.4467722812272
5127,300.5772711772363
5128,300.59382888691124
5129,300.3700264691231
5130,300.0029126659915
5131,299.5685108716151
5132,299.39248768070684
5133,299.46409857839177
5134,299.66054654827
5135,299.74751336080993
5136,299.785705322257
5137,299.9756678240847
5138,300.22698237001947
5139,300.34201381820515
5140,300.28656273872684
5141,300.1069885445301
5142,299.9871052377933
5143,299.929131578529
5144,299.9711682650031
5145,300.17024332171826
5146,300.45566846619636
5147,300.72388687413945
5148,300.890742113955
5149,300.83642646312165
5150,300.7623762293935
5151,300.75497809415907
5152,300.81007095849486
5153,300.6753299300067
5154,300.26396820139706
5155,299.7648919636487
5156,299.52804591733974
5157,299.5813084596136
5158,299.7928547903588
5159,299.9250545829541
5160,300.0443128797224
5161,300.1664158307904
5162,300.3468184934316
5163,300.24198903123823
5164,299.9867046552306
5165,299.48912831772503
5166,298.9958439524387
5167,298.5018905614698
5168,298.1927920759129
5169,298.2252751431988
5170,298.42254140935637
5171,298.6374468238823
5172,298.75151685569176
5173,298.88456219909745
5174,299.23037839356607
5175,299.64242406415
5176,300.0197112660982
5177,300.0641878394916
5178,299.83871732296393
5179,299.6414781820617
5180,299.73113135355726
5181,300.13745921328274
5182,300.5405470454386
5183,300.7286444268512
5184,300.7865170093851
5185,300.86802193970857
5186,301.1167584556074
5187,301.4733910413408
5188,301.7400248636493
5189,301.8813256368099
5190,301.78868074144714
5191,301.6409175051346
5192,301.661542939822
5193,301.88733958290385
5194,302.1902345582759
5195,302.3437061616333
5196,302.27672105504274
5197,301.9850543999452
5198,301.6055430471952
5199,301.3348407411472
