Experiment,piControl,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,ssp126,ssp245,ssp370,ssp370,ssp585,ssp585
1050,300.25845596810785,300.11313461365086,301.47518095923334,300.38824588408784,300.6451715999079,302.02199371054206,300.29748922895436,301.06358942554783,299.87381745934977,299.5685452150372,301.51603869092656,302.10791928961413,,,,,,
1051,299.9644704374006,299.321260775521,300.8130239199481,299.8840043716456,300.082335593644,301.56540115479635,299.3394712618194,300.61955254323857,299.065292203524,298.72822049334417,300.7153725555508,301.51605526144834,,,,,,
1052,299.7343270544192,298.4972038515028,300.0895097386515,299.6127509828295,299.6713452834527,301.24770619954353,298.6083645546066,300.34526682142626,298.39287616432347,297.9404013535265,300.0300513122975,301.03048808662135,,,,,,
1053,299.7115521117994,298.0510185735444,299.69944246142967,299.7274007787085,299.577728305042,301.27814235139226,298.2544664868829,300.446808608051,298.1995417588211,297.6403866831234,299.86257369905326,300.98099430029475,,,,,,
1054,299.9622415005061,298.0690015580114,299.66361269478153,300.1413310192797,299.72817525757443,301.68951344884164,298.372895080194,300.8001433344275,298.3296271708269,297.5515352586259,300.0745272542942,301.1427061724044,,,,,,
1055,300.28442143453657,298.25123788277443,299.84376866847623,300.3725346166645,299.8987715073557,302.16764661959064,298.43887343976354,301.17327454184084,298.61360255501876,297.5588024699668,300.35607828758344,301.3798789658494,,,,,,
1056,300.5439110210016,298.40847796528675,300.1793090114157,300.41046023687085,300.0573882861693,302.43144913426795,298.60149100068435,301.44463069526574,299.02422832449287,297.70902088106465,300.4577881893697,301.53396888293565,,,,,,
1057,300.87527843219,298.72603029843316,300.7295731332372,300.3107481735005,300.3143597251953,302.463884664953,299.1249676296518,301.75237178618744,299.447637981245,298.0916205377389,300.5186990355158,301.8560721855186,,,,,,
1058,301.3159521370863,299.38920869470695,301.41073846728546,300.3355917463256,300.6261528450982,302.31790595935155,299.9904561188154,302.1483361647577,299.8734573624287,298.60677839160684,300.8030413197122,302.1588777687255,,,,,,
1059,301.83537567623466,300.0487351306925,301.87292827252855,300.3379485867302,300.75311056150827,302.21161477583473,300.8374897381978,302.5209144386872,300.2155669215595,299.13032190961263,301.1804024427604,302.1490731914507,,,,,,
1060,302.15243788713366,300.42454468230784,302.0780395166809,300.28990330102874,300.7291659313077,301.9990990657061,301.28333584169394,302.76269688324487,300.4921369490076,299.4953167676797,301.40242315818176,301.6784614424001,,,,,,
1061,302.11491784824125,300.35715307219704,301.84997223223974,300.0139411630011,300.50552955442197,301.5992909770626,301.25737227284935,302.6335525997522,300.55370759924114,299.65179900515636,301.2499014286134,300.85527501284537,,,,,,
1062,301.6788296100321,300.0430315465142,301.31235191956057,299.5394591079771,300.15578437803794,300.7669941653092,300.88000125106987,302.1818753210269,300.3331918894332,299.55859256690843,300.7597822529068,299.99306939579435,,,,,,
1063,301.02164834042793,299.6532439230738,300.5898526526633,298.80980346647596,299.64614020779123,299.88320397924514,300.44269547078426,301.5088513113254,300.1050689214376,299.2833060860128,300.21884433205963,299.33578300247956,,,,,,
1064,300.4992409962349,299.3354287174099,299.98552001756315,297.9926915527419,299.18637299492576,299.1664468885611,300.2007269304943,300.87799291108956,299.97079263044253,298.9775290707352,299.8356921206018,298.87001185476305,,,,,,
1065,300.3551345726423,299.1618085793216,299.8203134221091,297.49565863590357,299.0161017560305,298.88335461991824,300.3304837260689,300.54565626933424,300.1428735286057,298.7939546467513,299.76601707369355,298.65989326830896,,,,,,
1066,300.55441557556867,299.25140577178126,299.9494024256897,297.3855802049325,299.1530579872256,298.8998833685068,300.6120338238056,300.4827741967334,300.4634809513257,298.7836631196597,300.015781296183,298.59665240633495,,,,,,
1067,300.803592587648,299.4316819347668,300.2127956628312,297.5310514602528,299.4038092587004,298.9978105409607,300.80352324597237,300.56201752586975,300.81645469892874,298.9480127470777,300.2860374150175,298.68579639175533,,,,,,
1068,301.0080795646897,299.62709175818526,300.324995022362,297.6701017329827,299.70658471911867,299.1202440791514,300.820221365451,300.6158033255604,301.11809734176427,299.2892439135119,300.54902640102245,298.95709647119446,,,,,,
1069,301.2938987266552,299.97394680297725,300.29895048109347,298.18447238641465,300.1052861532993,299.34785609414394,300.9881084615044,300.72662430991704,301.4624434883179,299.7913886946065,300.69761885899766,299.45843115139223,,,,,,
1070,301.51178831110764,300.49183892812727,300.381114984672,298.8355002188776,300.6842253371193,299.5581616408574,301.32592664810676,300.8896844232448,301.7913439697878,300.4753813165432,301.001554426835,300.0893192516067,,,,,,
1071,301.54438651878723,300.96555447816644,300.6355490749159,299.5865472061478,301.29494592054306,299.7950305942631,301.69093715596654,301.15076182064195,302.06697741804766,301.04642217831406,301.4339898471837,300.6578651128705,,,,,,
1072,301.2412521436276,301.2378757028145,300.82838178304996,300.03519117438617,301.8294433091137,299.87365174071965,301.8316984753058,301.35191571393074,302.1171435214372,301.44060992537675,301.8817097180833,301.03974854553917,,,,,,
1073,300.7159117967008,301.1061196121652,300.636206317623,300.30873207660653,302.0876192066695,299.88969775648076,301.6028533953852,301.3941212417706,301.7147487144413,301.4791522796865,302.0231615005321,301.1078060520978,,,,,,
1074,299.87260272138127,300.68323178557847,299.9726502197927,300.18097271503876,302.0293910774002,299.6185233961878,301.0060169448993,301.04889166708114,300.90391247986923,301.20911801526955,301.74528741160316,300.7745558849672,,,,,,
1075,299.04810488978444,300.02239415677127,299.2308973404668,299.99940415613975,301.69014850463236,299.2052873483233,300.22466769415536,300.4633100078307,299.98265256391164,300.8585411907597,301.2258998627904,300.1770604060185,,,,,,
1076,298.178197896814,299.4355067171689,298.5823260725179,299.8552065135486,301.31259280754256,298.58220803707695,299.64198200638697,300.0388013927578,299.38282386590976,300.5733602133166,300.7288311488995,299.71057087962157,,,,,,
1077,297.6869428251353,299.1976548226684,298.2718177385853,300.0902456894333,301.2146594889635,298.10799577343147,299.4750925412745,299.95640055590115,299.1896450450609,300.6349446392057,300.6085354666819,299.5451631938791,,,,,,
1078,297.45125933762637,299.29323440354034,298.28824768045155,300.41618804060903,301.4334518190672,297.7684398459228,299.62138380794073,300.26541205566446,299.27693197200955,300.9047826685395,300.8710535394672,299.7126116061375,,,,,,
1079,297.4235988071204,299.4720474189373,298.4638339834714,300.7455458836707,301.823196811609,297.5818620020331,299.7388881316811,300.5167345726784,299.4298302498095,301.2747190792921,301.19240955985583,299.8864514055744,,,,,,
1080,297.50604577340295,299.78590290439735,298.7036457991562,300.9316901364412,302.07728055732974,297.50266266268426,299.8220337926869,300.7372258832372,299.6093247219089,301.5920386872178,301.40603612583953,300.0556701921943,,,,,,
1081,297.79545593356244,300.32123538303875,299.13230105826483,301.2722213845341,302.27138960552674,297.78411096117344,299.9965304664775,300.92115220523493,299.9069653928944,301.99205867385103,301.64337923206966,300.43362287282974,,,,,,
1082,298.42446810154894,300.9334067339664,299.7960093633679,301.72611884492716,302.4422833639588,298.3440784241467,300.28076265085474,301.2029300557774,300.37443202979597,302.3274281735293,302.1487606106888,300.9168817278355,,,,,,
1083,299.04865174367154,301.3363098459176,300.4288745307046,301.9795373715413,302.599781560295,298.95020726522546,300.5914444175007,301.3535388557209,300.86687957339694,302.4842773244491,302.59810641719577,301.3194909353162,,,,,,
1084,299.51031378927314,301.46280538153025,300.9373744130264,301.9192976782925,302.59520025941305,299.2828347145677,300.7414024552258,301.21391543147416,301.3004249120115,302.2904486090594,302.7113527146446,301.4793518399962,,,,,,
1085,299.6094967904075,301.21805163050993,301.1621354434753,301.3796977879695,301.9957283276984,299.3710264867209,300.6189685836746,300.650154134135,301.45624693612143,301.5608865145453,302.2183104077759,301.34648137367,,,,,,
1086,299.43382948006246,300.64439253061136,301.1985870931321,300.5450621803497,300.9604235209105,299.19186661222506,299.99431110507516,299.64566010372556,301.2304053610662,300.53900747391083,301.39336910203446,300.95708799242834,,,,,,
1087,299.04639605304516,299.92040802129605,301.17800026793583,299.5289895657815,299.843899283768,298.9089627669134,299.14969859239494,298.52259486330644,300.8894486867045,299.6339890568574,300.55340400577626,300.4442850139305,,,,,,
1088,298.69150502687484,299.40588861959054,301.33409815459623,298.72891768810456,299.22590320702676,298.51022627482917,298.41527237003,297.524752199836,300.67195525657286,299.13913658434984,299.98776880774267,300.0840373202271,,,,,,
1089,298.5636364729567,299.2430048916808,301.77597831069903,298.478499268043,299.05778108954667,298.32039653429973,298.17200853702207,297.04136085862683,300.81424884618355,299.0600357235591,299.851854748184,300.15267634693674,,,,,,
1090,298.71662671763175,299.39079843818814,302.40980219748525,298.6381718969482,299.10973654434827,298.2277813386492,298.2702528679519,296.98990234017606,301.1866051093739,299.186859480918,299.8921099131224,300.40629475437055,,,,,,
1091,298.8373129369474,299.67742847751293,302.881930753145,298.91603059742823,299.1254700803437,298.3236663445177,298.4503099091617,297.1538785280157,301.57305083314617,299.3458798434912,299.9438007718634,300.7357962257401,,,,,,
1092,299.0253013576048,299.8797179112068,303.05435267134703,298.99040207603565,299.2427840631006,298.4593072209748,298.6923942411252,297.50652622097095,301.849662581483,299.4861497211246,299.96028486575364,301.00590707817986,,,,,,
1093,299.5863311008474,299.9242893199988,302.96364352325196,299.1990385957626,299.68589611533395,298.9293889070536,299.20202867098976,298.2209156315926,302.0018020179638,299.7684384733587,300.2150749981371,301.34014989724096,,,,,,
1094,300.3718830855635,299.93994954245795,302.8419954459232,299.5660224181642,300.22571346481794,299.6236170674063,299.887384525969,299.0776967938396,302.12106004204696,300.1986556588403,300.5842574325963,301.6465640027263,,,,,,
1095,301.0581531004039,300.06661744013877,302.74664025025777,299.9853678404539,300.7418102506085,300.2611170435807,300.4341287297337,299.7964754710245,302.14122292019607,300.6619434534154,300.7653478160286,301.900334910114,,,,,,
1096,301.31695200070317,300.2550312106667,302.27463726844337,300.2721317654096,301.0633457581724,300.57309000806606,300.6951451382207,300.1584705946616,301.826738351082,300.8852612201988,300.81370482512506,301.97759390811257,,,,,,
1097,301.25276705884175,300.25318602453564,301.49372312802456,300.2340209267004,301.29079294462514,300.5919405755496,300.6975578661547,300.14991088798297,301.1096019568122,300.89774008179563,300.47879228435016,301.67193108602663,,,,,,
1098,300.84529041950265,299.98840054795164,300.4593241398077,299.9735059379682,301.28157359917316,300.46866859818675,300.4934794519415,299.83236236951353,300.1055946702134,300.4942268008395,299.73465845389376,300.9312774006272,,,,,,
1099,300.40020938094386,299.5855900167957,299.63633175060306,299.65310390011103,301.1210035388736,300.29276552167386,300.19163100504335,299.2976503410768,299.06281543401235,299.98321945195454,298.7343707320542,300.12675329885406,,,,,,
1100,300.1322556801156,299.0790238874999,299.00396399210854,299.55087740063647,301.05545929913336,300.13527818698327,299.9994448885334,298.84517509192347,298.26643286929874,299.4844876324019,297.94693277366383,299.5427867930314,,,,,,
1101,300.15292735973543,298.848575460723,298.72547537814427,299.8144488183179,301.21527887185795,300.0371620282292,300.044772939899,298.5777347472052,297.8710779232133,299.35545755841355,297.7396931947899,299.3506972835676,,,,,,
1102,300.3205550943433,298.8085154380185,298.70520641478663,300.22914776309693,301.65130657961896,300.1085596372896,300.18606409500245,298.71633276714994,298.0781846309362,299.4384617657626,297.8537638393805,299.4118175161273,,,,,,
1103,300.4132877842708,298.89951330118873,298.79324781993427,300.56174213007233,302.0890546031092,300.2556152905316,300.23050269065385,298.9232476480186,298.4287884959501,299.54839350401176,298.02040900086865,299.5450712371682,,,,,,
1104,300.49870452773877,298.893046662803,298.8478442926751,300.7003974508228,302.39911622686924,300.4227351087821,300.2604711541376,299.31317141351167,298.7776244989472,299.6328229005679,298.2266681036328,299.7032035402595,,,,,,
1105,300.60885874905154,299.1188983901192,298.89547047749113,300.8641616735564,302.5257065132128,300.7928408224641,300.2922507198911,299.72984296768686,299.33137069175257,299.86146818109256,298.57801970840273,300.0845670382478,,,,,,
1106,300.7078023409409,299.6506715042777,299.2460021454688,301.0955067719385,302.57142595793374,301.262732301973,300.451245561707,300.3137821149937,300.1154194939079,300.3898529877297,299.10699765120944,300.8164608979493,,,,,,
