Experiment,piControl,piControl,piControl,piControl,piControl,piControl,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical
761,,,302.0932185872993,,,,,,,,,,,,,,,,,,,,,,,,,
762,,,300.66623145369977,,,,,,,,,,,,,,,,,,,,,,,,,
763,,,299.1259112755294,,,,,,,,,,,,,,,,,,,,,,,,,
764,,,300.7682007279754,,,,,,,,,,,,,,,,,,,,,,,,,
765,,,302.51682497079497,,,,,,,,,,,,,,,,,,,,,,,,,
766,,,301.01570307415636,,,,,,,,,,,,,,,,,,,,,,,,,
767,,,300.25816897676094,,,,,,,,,,,,,,,,,,,,,,,,,
768,,,301.860335178498,,,,,,,,,,,,,,,,,,,,,,,,,
769,,,302.0081440972793,,,,,,,,,,,,,,,,,,,,,,,,,
770,,,301.91161638381567,,,,,,,,,,,,,,,,,,,,,,,,,
771,,,298.19372896674884,,,,,,,,,,,,,,,,,,,,,,,,,
772,,,299.62232877803837,,,,,,,,,,,,,,,,,,,,,,,,,
773,,,302.22337479265815,,,,,,,,,,,,,,,,,,,,,,,,,
774,,,298.75139596936265,,,,,,,,,,,,,,,,,,,,,,,,,
775,,,299.65530194282684,,,,,,,,,,,,,,,,,,,,,,,,,
776,,,300.4255649645141,,,,,,,,,,,,,,,,,,,,,,,,,
777,,,302.08972139544795,,,,,,,,,,,,,,,,,,,,,,,,,
778,,,299.28759059760137,,,,,,,,,,,,,,,,,,,,,,,,,
779,,,300.3980226183548,,,,,,,,,,,,,,,,,,,,,,,,,
780,,,301.68076252357383,,,,,,,,,,,,,,,,,,,,,,,,,
781,,,299.89443055890973,,,,,,,,,,,,,,,,,,,,,,,,,
782,,,302.0832407920829,,,,,,,,,,,,,,,,,,,,,,,,,
783,,,300.41338629261077,,,,,,,,,,,,,,,,,,,,,,,,,
784,,,301.19709650867134,,,,,,,,,,,,,,,,,,,,,,,,,
785,,,302.49924404010454,,,,,,,,,,,,,,,,,,,,,,,,,
786,,,301.0197922122864,,,,,,,,,,,,,,,,,,,,,,,,,
787,,,299.71105782388605,,,,,,,,,,,,,,,,,,,,,,,,,
788,,,300.10889898177857,,,,,,,,,,,,,,,,,,,,,,,,,
789,,,300.23410443919107,,,,,,,,,,,,,,,,,,,,,,,,,
790,,,300.79864947048935,,,,,,,,,,,,,,,,,,,,,,,,,
791,,,302.45346257320483,,,,,,,,,,,,,,,,,,,,,,,,,
792,,,300.7849504708055,,,,,,,,,,,,,,,,,,,,,,,,,
793,,,299.578150085901,,,,,,,,,,,,,,,,,,,,,,,,,
794,,,299.6595089610424,,,,,,,,,,,,,,,,,,,,,,,,,
795,,,301.4640361856787,,,,,,,,,,,,,,,,,,,,,,,,,
796,,,302.28153804502927,,,,,,,,,,,,,,,,,,,,,,,,,
797,,,298.01853598426857,,,,,,,,,,,,,,,,,,,,,,,,,
798,,,298.9438544982327,,,,,,,,,,,,,,,,,,,,,,,,,
799,,,301.019940489936,,,,,,,,,,,,,,,,,,,,,,,,,
800,,,302.58086990253213,,,,,,,,,,,,,,,,,,,,,,,,,
801,,,299.7457117581152,,,,,,,,,,,,,,,,,,,,,,,,,
802,,,300.75446537064636,,,,,,,,,,,,,,,,,,,,,,,,,
803,,,301.7309630376378,,,,,,,,,,,,,,,,,,,,,,,,,
804,,,301.7654422629121,,,,,,,,,,,,,,,,,,,,,,,,,
805,,,300.15839296015315,,,,,,,,,,,,,,,,,,,,,,,,,
806,,,299.02245452481884,,,,,,,,,,,,,,,,,,,,,,,,,
807,,,300.53526758921225,,,,,,,,,,,,,,,,,,,,,,,,,
808,,,301.2157067399476,,,,,,,,,,,,,,,,,,,,,,,,,
809,,,301.7896799792721,,,,,,,,,,,,,,,,,,,,,,,,,
810,,,301.4240716292913,,,,,,,,,,,,,,,,,,,,,,,,,
811,,,300.55497832477676,,,,,,,,,,,,,,,,,,,,,,,,,
812,,,302.2793619601485,,,,,,,,,,,,,,,,,,,,,,,,,
813,,,301.10763848795926,,,,,,,,,,,,,,,,,,,,,,,,,
814,,,299.29453902138,,,,,,,,,,,,,,,,,,,,,,,,,
815,,,300.76720762553094,,,,,,,,,,,,,,,,,,,,,,,,,
816,,,302.1198085428341,,,,,,,,,,,,,,,,,,,,,,,,,
817,,,301.8947191139305,,,,,,,,,,,,,,,,,,,,,,,,,
818,,,299.06709937414973,,,,,,,,,,,,,,,,,,,,,,,,,
819,,,299.95895798449914,,,,,,,,,,,,,,,,,,,,,,,,,
820,,,302.3322758483789,,,,,,,,,,,,,,,,,,,,,,,,,
821,,,301.7470969419733,,,,,,,,,,,,,,,,,,,,,,,,,
822,,,300.28500624255054,,,,,,,,,,,,,,,,,,,,,,,,,
823,,,299.78241638816917,,,,,,,,,,,,,,,,,,,,,,,,,
824,,,302.234440021548,,,,,,,,,,,,,,,,,,,,,,,,,
825,,,301.97277692808524,,,,,,,,,,,,,,,,,,,,,,,,,
826,,,298.60051389515564,,,,,,,,,,,,,,,,,,,,,,,,,
827,,,299.373170206728,,,,,,,,,,,,,,,,,,,,,,,,,
828,,,299.9453770952087,,,,,,,,,,,,,,,,,,,,,,,,,
829,,,301.38955959675417,,,,,,,,,,,,,,,,,,,,,,,,,
830,,,302.31568389168075,,,,,,,,,,,,,,,,,,,,,,,,,
831,,,302.5099618359109,,,,,,,,,,,,,,,,,,,,,,,,,
832,,,301.51891014086715,,,,,,,,,,,,,,,,,,,,,,,,,
833,,,299.57431275138896,,,,,,,,,,,,,,,,,,,,,,,,,
834,,,299.93048736794884,,,,,,,,,,,,,,,,,,,,,,,,,
835,,,301.14287691729663,,,,,,,,,,,,,,,,,,,,,,,,,
836,,,300.2067211078134,,,,,,,,,,,,,,,,,,,,,,,,,
837,,,300.8090793195272,,,,,,,,,,,,,,,,,,,,,,,,,
838,,,302.39206764981867,,,,,,,,,,,,,,,,,,,,,,,,,
839,,,302.7497485729862,,,,,,,,,,,,,,,,,,,,,,,,,
840,,,298.73649710978725,,,,,,,,,,,,,,,,,,,,,,,,,
841,,,299.28840881438924,,,,,,,,,,,,,,,,,,,,,,,,,
842,,,301.3518315392548,,,,,,,,,,,,,,,,,,,,,,,,,
843,,,302.20532561320516,,,,,,,,,,,,,,,,,,,,,,,,,
844,,,299.4958333268373,,,,,,,,,,,,,,,,,,,,,,,,,
845,,,299.95524284463875,,,,,,,,,,,,,,,,,,,,,,,,,
846,,,301.4167202818636,,,,,,,,,,,,,,,,,,,,,,,,,
847,,,302.56625719938455,,,,,,,,,,,,,,,,,,,,,,,,,
848,,,301.05571084050575,,,,,,,,,,,,,,,,,,,,,,,,,
849,,,299.5972093621261,,,,,,,,,,,,,,,,,,,,,,,,,
850,,,300.74959470828077,,,,,,,,,,,,,,,,,,,,,,,,,
851,,,302.49679934553825,,,,,,,,,,,,,,,,,,,,,,,,,
852,,,299.7475807282837,,,,,,,,,,,,,,,,,,,,,,,,,
853,,,299.0448197871199,,,,,,,,,,,,,,,,,,,,,,,,,
854,,,300.5598695208652,,,,,,,,,,,,,,,,,,,,,,,,,
855,,,302.01582822045754,,,,,,,,,,,,,,,,,,,,,,,,,
856,,,302.4070878382225,,,,,,,,,,,,,,,,,,,,,,,,,
857,,,299.2571666754944,,,,,,,,,,,,,,,,,,,,,,,,,
858,,,300.85008523960636,,,,,,,,,,,,,,,,,,,,,,,,,
859,,,302.2666756606132,,,,,,,,,,,,,,,,,,,,,,,,,
860,,,299.68688116664225,,,,,,,,,,,,,,,,,,,,,,,,,
861,,,299.10916890966195,,,,,,,,,,,,,,,,,,,,,,,,,
862,,,301.0819765839696,,,,,,,,,,,,,,,,,,,,,,,,,
863,,,302.3112449802811,,,,,,,,,,,,,,,,,,,,,,,,,
864,,,301.1691166633339,,,,,,,,,,,,,,,,,,,,,,,,,
865,,,299.6683896162281,,,,,,,,,,,,,,,,,,,,,,,,,
866,,,301.5079344061082,,,,,,,,,,,,,,,,,,,,,,,,,
867,,,302.5509804116291,,,,,,,,,,,,,,,,,,,,,,,,,
868,,,299.38685005523575,,,,,,,,,,,,,,,,,,,,,,,,,
869,,,299.7286138380851,,,,,,,,,,,,,,,,,,,,,,,,,
870,,,301.9788502161042,,,,,,,,,,,,,,,,,,,,,,,,,
871,,,301.1826587872122,,,,,,,,,,,,,,,,,,,,,,,,,
872,,,299.41400163649956,,,,,,,,,,,,,,,,,,,,,,,,,
873,,,300.6718634107998,,,,,,,,,,,,,,,,,,,,,,,,,
874,,,302.60670732323183,,,,,,,,,,,,,,,,,,,,,,,,,
875,,,299.9487115507968,,,,,,,,,,,,,,,,,,,,,,,,,
876,,,299.46850122218945,,,,,,,,,,,,,,,,,,,,,,,,,
877,,,301.44893040592143,,,,,,,,,,,,,,,,,,,,,,,,,
878,,,302.43092078857416,,,,,,,,,,,,,,,,,,,,,,,,,
879,,,300.06827987838386,,,,,,,,,,,,,,,,,,,,,,,,,
880,,,299.66749339388997,,,,,,,,,,,,,,,,,,,,,,,,,
881,,,300.5546195568936,,,,,,,,,,,,,,,,,,,,,,,,,
882,,,301.82021733806965,,,,,,,,,,,,,,,,,,,,,,,,,
883,,,302.56011974704467,,,,,,,,,,,,,,,,,,,,,,,,,
884,,,299.33672077056144,,,,,,,,,,,,,,,,,,,,,,,,,
885,,,299.7143826807565,,,,,,,,,,,,,,,,,,,,,,,,,
886,,,302.2260033466577,,,,,,,,,,,,,,,,,,,,,,,,,
887,,,300.12738386111545,,,,,,,,,,,,,,,,,,,,,,,,,
888,,,300.079080400179,,,,,,,,,,,,,,,,,,,,,,,,,
889,,,300.2450847030864,,,,,,,,,,,,,,,,,,,,,,,,,
890,,,302.26415612765135,,,,,,,,,,,,,,,,,,,,,,,,,
891,,,300.6621306929055,,,,,,,,,,,,,,,,,,,,,,,,,
892,,,298.09008008552956,,,,,,,,,,,,,,,,,,,,,,,,,
893,,,299.3837059900232,,,,,,,,,,,,,,,,,,,,,,,,,
894,,,301.9842500571742,,,,,,,,,,,,,,,,,,,,,,,,,
895,,,301.01927146398907,,,,,,,,,,,,,,,,,,,,,,,,,
896,,,300.0646277015924,,,,,,,,,,,,,,,,,,,,,,,,,
897,,,302.4673863236662,,,,,,,,,,,,,,,,,,,,,,,,,
898,,,302.441622139336,,,,,,,,,,,,,,,,,,,,,,,,,
899,,,299.24863139168957,,,,,,,,,,,,,,,,,,,,,,,,,
900,,,299.0326422262662,,,,,,,,,,,,,,,,,,,,,,,,,
901,,,300.5401425671021,,,,,,,,,,,,,,,,,,,,,,,,,
902,,,301.67011517666964,,,,,,,,,,,,,,,,,,,,,,,,,
903,,,302.4085098428581,,,,,,,,,,,,,,,,,,,,,,,,,
904,,,300.8409869788388,,,,,,,,,,,,,,,,,,,,,,,,,
905,,,300.1285717658498,,,,,,,,,,,,,,,,,,,,,,,,,
906,,,300.7810142953859,,,,,,,,,,,,,,,,,,,,,,,,,
907,,,300.75775958407,,,,,,,,,,,,,,,,,,,,,,,,,
908,,,300.4038219998171,,,,,,,,,,,,,,,,,,,,,,,,,
909,,,300.51916987553756,,,,,,,,,,,,,,,,,,,,,,,,,
910,,,302.18265947924147,,,,,,,,,,,,,,,,,,,,,,,,,
911,,,301.69522988528365,,,,,,,,,,,,,,,,,,,,,,,,,
912,,,298.52372037253537,,,,,,,,,,,,,,,,,,,,,,,,,
913,,,299.7292728222622,,,,,,,,,,,,,,,,,,,,,,,,,
914,,,301.50918595056186,,,,,,,,,,,,,,,,,,,,,,,,,
915,,,302.6559557512848,,,,,,,,,,,,,,,,,,,,,,,,,
916,,,298.1436076504798,,,,,,,,,,,,,,,,,,,,,,,,,
917,,,300.1495036869488,,,,,,,,,,,,,,,,,,,,,,,,,
918,,,300.1533911611985,,,,,,,,,,,,,,,,,,,,,,,,,
919,,,302.256875113788,,,,,,,,,,,,,,,,,,,,,,,,,
920,,,301.57933493097113,,,,,,,,,,,,,,,,,,,,,,,,,
921,,,299.78077706712935,,,,,,,,,,,,,,,,,,,,,,,,,
922,,,300.79411990648856,,,,,,,,,,,,,,,,,,,,,,,,,
923,,,302.3227888864,,,,,,,,,,,,,,,,,,,,,,,,,
924,,,300.1392631092972,,,,,,,,,,,,,,,,,,,,,,,,,
925,,,299.9318768654236,,,,,,,,,,,,,,,,,,,,,,,,,
926,,,299.8137917959564,,,,,,,,,,,,,,,,,,,,,,,,,
927,,,301.2249501495628,,,,,,,,,,,,,,,,,,,,,,,,,
928,,,302.05676352353845,,,,,,,,,,,,,,,,,,,,,,,,,
929,,,300.5430157039129,,,,,,,,,,,,,,,,,,,,,,,,,
930,,,300.6643801029743,,,,,,,,,,,,,,,,,,,,,,,,,
931,,,300.42326790021326,,,,,,,,,,,,,,,,,,,,,,,,,
932,,,302.32332381712007,,,,,,,,,,,,,,,,,,,,,,,,,
933,,,299.6137738081766,,,,,,,,,,,,,,,,,,,,,,,,,
934,,,299.54012014648674,,,,,,,,,,,,,,,,,,,,,,,,,
935,,,300.46181583540766,,,,,,,,,,,,,,,,,,,,,,,,,
936,,,301.89197891754566,,,,,,,,,,,,,,,,,,,,,,,,,
937,,,302.5819275103632,,,,,,,,,,,,,,,,,,,,,,,,,
938,,,298.44529556806657,,,,,,,,,,,,,,,,,,,,,,,,,
939,,,300.3695901411491,,,,,,,,,,,,,,,,,,,,,,,,,
940,,,301.78564394654336,,,,,,,,,,,,,,,,,,,,,,,,,
941,,,301.2589509764852,,,,,,,,,,,,,,,,,,,,,,,,,
942,,,300.3061671501614,,,,,,,,,,,,,,,,,,,,,,,,,
943,,,301.10021529462824,,,,,,,,,,,,,,,,,,,,,,,,,
944,,,302.1980868742487,,,,,,,,,,,,,,,,,,,,,,,,,
945,,,299.567483801337,,,,,,,,,,,,,,,,,,,,,,,,,
946,,,299.63810793787223,,,,,,,,,,,,,,,,,,,,,,,,,
947,,,299.85756773770055,,,,,,,,,,,,,,,,,,,,,,,,,
948,,,300.6360187190228,,,,,,,,,,,,,,,,,,,,,,,,,
949,,,300.7902513761719,,,,,,,,,,,,,,,,,,,,,,,,,
950,,,301.9320335645334,,,,,,,,,,,,,,,,,,,,,,,,,
951,,,301.7994854347039,,,,,,,,,,,,,,,,,,,,,,,,,
952,,,300.52487377938047,,,,,,,,,,,,,,,,,,,,,,,,,
953,,,301.1749408621725,,,,,,,,,,,,,,,,,,,,,,,,,
954,,,302.40088614898224,,,,,,,,,,,,,,,,,,,,,,,,,
955,,,300.3171410429756,,,,,,,,,,,,,,,,,,,,,,,,,
956,,,298.74018753586125,,,,,,,,,,,,,,,,,,,,,,,,,
957,,,299.91724102548284,,,,,,,,,,,,,,,,,,,,,,,,,
958,,,302.2433271893949,,,,,,,,,,,,,,,,,,,,,,,,,
959,,,299.5775312568594,,,,,,,,,,,,,,,,,,,,,,,,,
960,,,299.9959751576775,,,,,,,,,,,,,,,,,,,,,,,,,
961,,,302.32002223085516,,,,,,,,,,,,,,,,,,,,,,,,,
962,,,301.7386880950451,,,,,,,,,,,,,,,,,,,,,,,,,
963,,,300.22998299746433,,,,,,,,,,,,,,,,,,,,,,,,,
964,,,300.4511218453374,,,,,,,,,,,,,,,,,,,,,,,,,
965,,,301.73740497111544,,,,,,,,,,,,,,,,,,,,,,,,,
966,,,301.7468162124116,,,,,,,,,,,,,,,,,,,,,,,,,
967,,,302.64131017136043,,,,,,,,,,,,,,,,,,,,,,,,,
968,,,300.2848402970949,,,,,,,,,,,,,,,,,,,,,,,,,
969,,,298.8335028301984,,,,,,,,,,,,,,,,,,,,,,,,,
970,,,298.8533142065522,,,,,,,,,,,,,,,,,,,,,,,,,
971,,,300.79746197036707,,,,,,,,,,,,,,,,,,,,,,,,,
972,,,302.4072750652753,,,,,,,,,,,,,,,,,,,,,,,,,
973,,,298.70275242721453,,,,,,,,,,,,,,,,,,,,,,,,,
974,,,299.417491651719,,,,,,,,,,,,,,,,,,,,,,,,,
975,,,300.47514510614195,,,,,,,,,,,,,,,,,,,,,,,,,
976,,,302.38862112687394,,,,,,,,,,,,,,,,,,,,,,,,,
977,,,299.5382270555652,,,,,,,,,,,,,,,,,,,,,,,,,
978,,,299.9377911939282,,,,,,,,,,,,,,,,,,,,,,,,,
979,,,301.9825711740025,,,,,,,,,,,,,,,,,,,,,,,,,
980,,,301.5930700278689,,,,,,,,,,,,,,,,,,,,,,,,,
981,,,301.6288757289385,,,,,,,,,,,,,,,,,,,,,,,,,
982,,,299.75209721271386,,,,,,,,,,,,,,,,,,,,,,,,,
983,,,300.49401717763607,,,,,,,,,,,,,,,,,,,,,,,,,
984,,,301.6522356638338,,,,,,,,,,,,,,,,,,,,,,,,,
985,,,302.2500770769199,,,,,,,,,,,,,,,,,,,,,,,,,
986,,,300.29640655393786,,,,,,,,,,,,,,,,,,,,,,,,,
987,,,299.4190659045177,,,,,,,,,,,,,,,,,,,,,,,,,
988,,,301.4644773549414,,,,,,,,,,,,,,,,,,,,,,,,,
989,,,301.77593437203194,,,,,,,,,,,,,,,,,,,,,,,,,
990,,,302.43171698947947,,,,,,,,,,,,,,,,,,,,,,,,,
991,,,299.1041011254092,,,,,,,,,,,,,,,,,,,,,,,,,
992,,,299.82026241437467,,,,,,,,,,,,,,,,,,,,,,,,,
993,,,301.18864850843124,,,,,,,,,,,,,,,,,,,,,,,,,
994,,,301.813982166736,,,,,,,,,,,,,,,,,,,,,,,,,
995,,,301.3367961010231,,,,,,,,,,,,,,,,,,,,,,,,,
996,,,299.35129311343866,,,,,,,,,,,,,,,,,,,,,,,,,
997,,,300.90642181837524,,,,,,,,,,,,,,,,,,,,,,,,,
998,,,302.30646494206263,,,,,,,,,,,,,,,,,,,,,,,,,
999,,,299.87277680889594,,,,,,,,,,,,,,,,,,,,,,,,,
1000,,,300.78954824638294,,,,,,,,,,,,,,,,,,,,,,,,,
1001,,,302.08079977758257,,,,,,,,,,,,,,,,,,,,,,,,,
1002,,,300.89219270266136,,,,,,,,,,,,,,,,,,,,,,,,,
1003,,,300.2924582517839,,,,,,,,,,,,,,,,,,,,,,,,,
1004,,,301.1894118463235,,,,,,,,,,,,,,,,,,,,,,,,,
1005,,,302.4372088185757,,,,,,,,,,,,,,,,,,,,,,,,,
1006,,,299.752235349916,,,,,,,,,,,,,,,,,,,,,,,,,
1007,,,298.1120444345841,,,,,,,,,,,,,,,,,,,,,,,,,
1008,,,300.0090772110794,,,,,,,,,,,,,,,,,,,,,,,,,
1009,,,302.3651488768233,,,,,,,,,,,,,,,,,,,,,,,,,
1010,,,301.18575712530964,,,,,,,,,,,,,,,,,,,,,,,,,
1011,,,301.06164368081073,,,,,,,,,,,,,,,,,,,,,,,,,
1012,,,299.8314820812272,,,,,,,,,,,,,,,,,,,,,,,,,
1013,,,300.2924377178673,,,,,,,,,,,,,,,,,,,,,,,,,
1014,,,302.37077122836905,,,,,,,,,,,,,,,,,,,,,,,,,
1015,,,301.57411422472575,,,,,,,,,,,,,,,,,,,,,,,,,
1016,,,300.24078514404846,,,,,,,,,,,,,,,,,,,,,,,,,
1017,,,300.66743928514603,,,,,,,,,,,,,,,,,,,,,,,,,
1018,,,300.3032520078782,,,,,,,,,,,,,,,,,,,,,,,,,
1019,,,302.078139313091,,,,,,,,,,,,,,,,,,,,,,,,,
1020,,,301.55585123526623,,,,,,,,,,,,,,,,,,,,,,,,,
1021,,,298.6906548165454,,,,,,,,,,,,,,,,,,,,,,,,,
1022,,,300.15666507092334,,,,,,,,,,,,,,,,,,,,,,,,,
1023,,,301.30197435608994,,,,,,,,,,,,,,,,,,,,,,,,,
1024,,,302.27389109432704,,,,,,,,,,,,,,,,,,,,,,,,,
1025,,,298.40213560837725,,,,,,,,,,,,,,,,,,,,,,,,,
1026,,,299.3159553407698,,,,,,,,,,,,,,,,,,,,,,,,,
1027,,,302.3230676152703,,,,,,,,,,,,,,,,,,,,,,,,,
1028,,,300.5340049562746,,,,,,,,,,,,,,,,,,,,,,,,,
1029,,,300.3170701053827,,,,,,,,,,,,,,,,,,,,,,,,,
1030,,,300.73363632852084,,,,,,,,,,,,,,,,,,,,,,,,,
1031,,,302.23597380828204,,,,,,,,,,,,,,,,,,,,,,,,,
1032,,,299.47576253788793,,,,,,,,,,,,,,,,,,,,,,,,,
1033,,,299.93433971524746,,,,,,,,,,,,,,,,,,,,,,,,,
1034,,,301.7265539778729,,,,,,,,,,,,,,,,,,,,,,,,,
1035,,,302.3121933572066,,,,,,,,,,,,,,,,,,,,,,,,,
1036,,,302.05227880518146,,,,,,,,,,,,,,,,,,,,,,,,,
1037,,,300.10020498361337,,,,,,,,,,,,,,,,,,,,,,,,,
1038,,,300.02595043938976,,,,,,,,,,,,,,,,,,,,,,,,,
1039,,,301.2983803446052,,,,,,,,,,,,,,,,,,,,,,,,,
1040,,,302.48948908568826,,,,,,,,,,,,,,,,,,,,,,,,,
1041,,,299.725651500178,,,,,,,,,,,,,,,,,,,,,,,,,
1042,,,299.67963827857494,,,,,,,,,,,,,,,,,,,,,,,,,
1043,,,299.38539309702514,,,,,,,,,,,,,,,,,,,,,,,,,
1044,,,300.34309820316065,,,,,,,,,,,,,,,,,,,,,,,,,
1045,,,302.27767871477744,,,,,,,,,,,,,,,,,,,,,,,,,
1046,,,299.3773831418076,,,,,,,,,,,,,,,,,,,,,,,,,
1047,,,299.58202241389245,,,,,,,,,,,,,,,,,,,,,,,,,
1048,,,301.4999016243671,,,,,,,,,,,,,,,,,,,,,,,,,
1049,,,302.56757673883004,,,,,,,,,,,,,,,,,,,,,,,,,
1050,,,301.91220809678464,,,,,,,,,,,,,,,,,,,,,,,,,
1051,,,299.7052320810465,,,,,,,,,,,,,,,,,,,,,,,,,
1052,,,300.31905076623366,,,,,,,,,,,,,,,,,,,,,,,,,
1053,,,301.2515024297839,,,,,,,,,,,,,,,,,,,,,,,,,
1054,,,300.87492824442865,,,,,,,,,,,,,,,,,,,,,,,,,
1055,,,301.7134310269557,,,,,,,,,,,,,,,,,,,,,,,,,
1056,,,301.7147617083975,,,,,,,,,,,,,,,,,,,,,,,,,
1057,,,300.58395393350224,,,,,,,,,,,,,,,,,,,,,,,,,
1058,,,299.79915335956576,,,,,,,,,,,,,,,,,,,,,,,,,
1059,,,300.6868166142642,,,,,,,,,,,,,,,,,,,,,,,,,
1060,,,300.9272620386144,,,,,,,,,,,,,,,,,,,,,,,,,
1061,,,302.36111856258736,,,,,,,,,,,,,,,,,,,,,,,,,
1062,,,302.5536559860995,,,,,,,,,,,,,,,,,,,,,,,,,
1063,,,299.7714107982426,,,,,,,,,,,,,,,,,,,,,,,,,
1064,,,299.3603964492332,,,,,,,,,,,,,,,,,,,,,,,,,
1065,,,300.0254608260656,,,,,,,,,,,,,,,,,,,,,,,,,
1066,,,302.3331486733435,,,,,,,,,,,,,,,,,,,,,,,,,
1067,,,301.3507486885387,,,,,,,,,,,,,,,,,,,,,,,,,
1068,,,298.70953012935485,,,,,,,,,,,,,,,,,,,,,,,,,
1069,,,300.1349058247217,,,,,,,,,,,,,,,,,,,,,,,,,
1070,,,301.14943854235054,,,,,,,,,,,,,,,,,,,,,,,,,
1071,,,302.37014131990696,,,,,,,,,,,,,,,,,,,,,,,,,
1072,,,298.93197028899704,,,,,,,,,,,,,,,,,,,,,,,,,
1073,,,299.2269626353334,,,,,,,,,,,,,,,,,,,,,,,,,
1074,,,301.1416517108458,,,,,,,,,,,,,,,,,,,,,,,,,
1075,,,302.3065833885651,,,,,,,,,,,,,,,,,,,,,,,,,
1076,,,300.14715027168387,,,,,,,,,,,,,,,,,,,,,,,,,
1077,,,300.475265065234,,,,,,,,,,,,,,,,,,,,,,,,,
1078,,,301.6130117121443,,,,,,,,,,,,,,,,,,,,,,,,,
1079,,,300.4646342811821,,,,,,,,,,,,,,,,,,,,,,,,,
1080,,,301.23963997942207,,,,,,,,,,,,,,,,,,,,,,,,,
1081,,,301.3400691238724,,,,,,,,,,,,,,,,,,,,,,,,,
1082,,,301.435145304361,,,,,,,,,,,,,,,,,,,,,,,,,
1083,,,300.20160971331455,,,,,,,,,,,,,,,,,,,,,,,,,
1084,,,300.537860160976,,,,,,,,,,,,,,,,,,,,,,,,,
1085,,,301.593553320818,,,,,,,,,,,,,,,,,,,,,,,,,
1086,,,301.61741272727477,,,,,,,,,,,,,,,,,,,,,,,,,
1087,,,298.46202853667364,,,,,,,,,,,,,,,,,,,,,,,,,
1088,,,299.8991428350217,,,,,,,,,,,,,,,,,,,,,,,,,
1089,,,302.37674640898246,,,,,,,,,,,,,,,,,,,,,,,,,
1090,,,300.83225266399444,,,,,,,,,,,,,,,,,,,,,,,,,
1091,,,299.7524321160726,,,,,,,,,,,,,,,,,,,,,,,,,
1092,,,300.40972381223906,,,,,,,,,,,,,,,,,,,,,,,,,
1093,,,302.25543514896066,,,,,,,,,,,,,,,,,,,,,,,,,
1094,,,302.4793328447455,,,,,,,,,,,,,,,,,,,,,,,,,
1095,,,299.9314703841374,,,,,,,,,,,,,,,,,,,,,,,,,
1096,,,299.3731582056275,,,,,,,,,,,,,,,,,,,,,,,,,
1097,,,301.48065777242,,,,,,,,,,,,,,,,,,,,,,,,,
1098,,,302.48813061436306,,,,,,,,,,,,,,,,,,,,,,,,,
1099,,,299.0078225372742,,,,,,,,,,,,,,,,,,,,,,,,,
1100,,,299.95084903494194,,,,,,,,,,,,,,,,,,,,,,,,,
1101,,,302.09799057534315,,,,,,,,,,,,,,,,,,,,,,,,,
1102,,,301.08249682471626,,,,,,,,,,,,,,,,,,,,,,,,,
1103,,,298.7872424521012,,,,,,,,,,,,,,,,,,,,,,,,,
1104,,,300.09158667893496,,,,,,,,,,,,,,,,,,,,,,,,,
1105,,,302.27306688378195,,,,,,,,,,,,,,,,,,,,,,,,,
1106,,,299.0365883449078,,,,,,,,,,,,,,,,,,,,,,,,,
1107,,,299.7761497233689,,,,,,,,,,,,,,,,,,,,,,,,,
1108,,,301.38955870441595,,,,,,,,,,,,,,,,,,,,,,,,,
1109,,,302.3094587719659,,,,,,,,,,,,,,,,,,,,,,,,,
1110,,,299.79221911923605,,,,,,,,,,,,,,,,,,,,,,,,,
1111,,,300.0565427604724,,,,,,,,,,,,,,,,,,,,,,,,,
1112,,,300.21663969352215,,,,,,,,,,,,,,,,,,,,,,,,,
1113,,,302.34812051651295,,,,,,,,,,,,,,,,,,,,,,,,,
1114,,,301.6716098312431,,,,,,,,,,,,,,,,,,,,,,,,,
1115,,,299.34365746245976,,,,,,,,,,,,,,,,,,,,,,,,,
1116,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117,,,,300.28762792933014,,,,,,,,,,,,,,,,,,,,,,,,
1118,,,,300.8780591033694,,,,,,,,,,,,,,,,,,,,,,,,
1119,,,,300.6548614768501,,,,,,,,,,,,,,,,,,,,,,,,
1120,,,,301.7232795316691,,,,,,,,,,,,,,,,,,,,,,,,
1121,,,,299.909316420401,,,,,,,,,,,,,,,,,,,,,,,,
1122,,,,300.0118423339233,,,,,,,,,,,,,,,,,,,,,,,,
1123,,,,300.20999626365153,,,,,,,,,,,,,,,,,,,,,,,,
1124,,,,301.5441879599483,,,,,,,,,,,,,,,,,,,,,,,,
1125,,,,300.64526178681353,,,,,,,,,,,,,,,,,,,,,,,,
1126,,,,299.9208970058589,,,,,,,,,,,,,,,,,,,,,,,,
1127,,,,300.01396730733694,,,,,,,,,,,,,,,,,,,,,,,,
1128,,,,301.73897618930556,,,,,,,,,,,,,,,,,,,,,,,,
1129,,,,300.56118827392356,,,,,,,,,,,,,,,,,,,,,,,,
1130,,,,299.385241278655,,,,,,,,,,,,,,,,,,,,,,,,
1131,,,,301.5919622456775,,,,,,,,,,,,,,,,,,,,,,,,
1132,,,,302.05199269876664,,,,,,,,,,,,,,,,,,,,,,,,
1133,,,,300.4503117459146,,,,,,,,,,,,,,,,,,,,,,,,
