Experiment,piControl,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,ssp126,ssp126,ssp126,ssp245,ssp245,ssp245,ssp370,ssp370,ssp370,ssp585,ssp585,ssp585
231,297.9312175752803,,,,,,,,,,,,,,,,,,,,,,,
232,298.97392381060445,,,,,,,,,,,,,,,,,,,,,,,
233,299.2855845582735,,,,,,,,,,,,,,,,,,,,,,,
234,299.52818857249014,,,,,,,,,,,,,,,,,,,,,,,
235,300.8347441575319,,,,,,,,,,,,,,,,,,,,,,,
236,298.96059394946707,,,,,,,,,,,,,,,,,,,,,,,
237,300.1027952171536,,,,,,,,,,,,,,,,,,,,,,,
238,298.7055614531451,,,,,,,,,,,,,,,,,,,,,,,
239,297.7486155485653,,,,,,,,,,,,,,,,,,,,,,,
240,299.73660309437923,,,,,,,,,,,,,,,,,,,,,,,
241,302.0512116528592,,,,,,,,,,,,,,,,,,,,,,,
242,298.8392086193048,,,,,,,,,,,,,,,,,,,,,,,
243,300.8458392744155,,,,,,,,,,,,,,,,,,,,,,,
244,297.3984666991194,,,,,,,,,,,,,,,,,,,,,,,
245,297.80495476792413,,,,,,,,,,,,,,,,,,,,,,,
246,301.1566228126224,,,,,,,,,,,,,,,,,,,,,,,
247,300.6588849618386,,,,,,,,,,,,,,,,,,,,,,,
248,298.1081880552166,,,,,,,,,,,,,,,,,,,,,,,
249,301.31508350172385,,,,,,,,,,,,,,,,,,,,,,,
250,298.1761431271688,,,,,,,,,,,,,,,,,,,,,,,
251,299.9114516876314,,,,,,,,,,,,,,,,,,,,,,,
252,300.7648181315909,,,,,,,,,,,,,,,,,,,,,,,
253,301.7242071259578,,,,,,,,,,,,,,,,,,,,,,,
254,297.7659511425664,,,,,,,,,,,,,,,,,,,,,,,
255,300.50761736097667,,,,,,,,,,,,,,,,,,,,,,,
256,301.61348158948067,,,,,,,,,,,,,,,,,,,,,,,
257,297.2641444303084,,,,,,,,,,,,,,,,,,,,,,,
258,299.5110967525923,,,,,,,,,,,,,,,,,,,,,,,
259,301.1637833726873,,,,,,,,,,,,,,,,,,,,,,,
260,300.0524144438687,,,,,,,,,,,,,,,,,,,,,,,
261,297.7586972691244,,,,,,,,,,,,,,,,,,,,,,,
262,298.461467250636,,,,,,,,,,,,,,,,,,,,,,,
263,299.01864979506564,,,,,,,,,,,,,,,,,,,,,,,
264,299.16734205420886,,,,,,,,,,,,,,,,,,,,,,,
265,298.1008823639235,,,,,,,,,,,,,,,,,,,,,,,
266,300.65613814242005,,,,,,,,,,,,,,,,,,,,,,,
267,300.3976716622111,,,,,,,,,,,,,,,,,,,,,,,
268,298.3931295073084,,,,,,,,,,,,,,,,,,,,,,,
269,299.5377646600448,,,,,,,,,,,,,,,,,,,,,,,
270,298.39817807900545,,,,,,,,,,,,,,,,,,,,,,,
271,299.78790220968716,,,,,,,,,,,,,,,,,,,,,,,
272,300.93639915800765,,,,,,,,,,,,,,,,,,,,,,,
273,299.5303929011296,,,,,,,,,,,,,,,,,,,,,,,
274,299.8225275512537,,,,,,,,,,,,,,,,,,,,,,,
275,298.1428758322588,,,,,,,,,,,,,,,,,,,,,,,
276,299.4428648326009,,,,,,,,,,,,,,,,,,,,,,,
277,298.6658540937065,,,,,,,,,,,,,,,,,,,,,,,
278,298.71889353730796,,,,,,,,,,,,,,,,,,,,,,,
279,299.81181400029055,,,,,,,,,,,,,,,,,,,,,,,
280,299.5185438870044,,,,,,,,,,,,,,,,,,,,,,,
281,299.6492701600528,,,,,,,,,,,,,,,,,,,,,,,
282,299.71326014656273,,,,,,,,,,,,,,,,,,,,,,,
283,300.2410069837229,,,,,,,,,,,,,,,,,,,,,,,
284,301.25056461016226,,,,,,,,,,,,,,,,,,,,,,,
285,300.44667413009233,,,,,,,,,,,,,,,,,,,,,,,
286,300.3443264635685,,,,,,,,,,,,,,,,,,,,,,,
287,299.86732112880253,,,,,,,,,,,,,,,,,,,,,,,
288,302.0964668995099,,,,,,,,,,,,,,,,,,,,,,,
289,297.137806450716,,,,,,,,,,,,,,,,,,,,,,,
290,300.0067983608715,,,,,,,,,,,,,,,,,,,,,,,
291,299.6732340656904,,,,,,,,,,,,,,,,,,,,,,,
292,298.69539502976164,,,,,,,,,,,,,,,,,,,,,,,
293,300.5699576503513,,,,,,,,,,,,,,,,,,,,,,,
294,301.15912753709875,,,,,,,,,,,,,,,,,,,,,,,
295,301.75926410932897,,,,,,,,,,,,,,,,,,,,,,,
296,296.0831040877061,,,,,,,,,,,,,,,,,,,,,,,
297,298.4215628660416,,,,,,,,,,,,,,,,,,,,,,,
298,298.4421421435811,,,,,,,,,,,,,,,,,,,,,,,
299,300.0516394358737,,,,,,,,,,,,,,,,,,,,,,,
300,300.5720577715852,,,,,,,,,,,,,,,,,,,,,,,
301,299.3550298224293,,,,,,,,,,,,,,,,,,,,,,,
302,300.649659256912,,,,,,,,,,,,,,,,,,,,,,,
303,301.2356126879718,,,,,,,,,,,,,,,,,,,,,,,
304,299.7621680460767,,,,,,,,,,,,,,,,,,,,,,,
305,297.8600575170654,,,,,,,,,,,,,,,,,,,,,,,
306,299.6606097310027,,,,,,,,,,,,,,,,,,,,,,,
307,297.6861515536901,,,,,,,,,,,,,,,,,,,,,,,
308,300.2161877268588,,,,,,,,,,,,,,,,,,,,,,,
309,300.8066519194624,,,,,,,,,,,,,,,,,,,,,,,
310,297.5924906004224,,,,,,,,,,,,,,,,,,,,,,,
311,297.62933463319246,,,,,,,,,,,,,,,,,,,,,,,
312,298.1244677648753,,,,,,,,,,,,,,,,,,,,,,,
313,299.73248392840986,,,,,,,,,,,,,,,,,,,,,,,
314,301.862768303985,,,,,,,,,,,,,,,,,,,,,,,
315,299.36957904461843,,,,,,,,,,,,,,,,,,,,,,,
316,299.29432765211317,,,,,,,,,,,,,,,,,,,,,,,
317,299.1715997321819,,,,,,,,,,,,,,,,,,,,,,,
318,298.1627801559617,,,,,,,,,,,,,,,,,,,,,,,
319,301.5940199054567,,,,,,,,,,,,,,,,,,,,,,,
320,299.1636944393311,,,,,,,,,,,,,,,,,,,,,,,
321,298.94359026888236,,,,,,,,,,,,,,,,,,,,,,,
322,297.8422538278771,,,,,,,,,,,,,,,,,,,,,,,
323,299.8160518299283,,,,,,,,,,,,,,,,,,,,,,,
324,299.7696720025237,,,,,,,,,,,,,,,,,,,,,,,
325,299.8701712559546,,,,,,,,,,,,,,,,,,,,,,,
326,297.4146239150143,,,,,,,,,,,,,,,,,,,,,,,
327,298.28296528506,,,,,,,,,,,,,,,,,,,,,,,
328,300.0736173890751,,,,,,,,,,,,,,,,,,,,,,,
329,300.81315859884285,,,,,,,,,,,,,,,,,,,,,,,
330,297.04011632600174,,,,,,,,,,,,,,,,,,,,,,,
331,300.28630100429086,,,,,,,,,,,,,,,,,,,,,,,
332,299.4412135752109,,,,,,,,,,,,,,,,,,,,,,,
333,301.1333296457738,,,,,,,,,,,,,,,,,,,,,,,
334,300.18859583583367,,,,,,,,,,,,,,,,,,,,,,,
335,299.756194313926,,,,,,,,,,,,,,,,,,,,,,,
336,300.02837839291516,,,,,,,,,,,,,,,,,,,,,,,
337,300.5019878904595,,,,,,,,,,,,,,,,,,,,,,,
338,302.7581219652284,,,,,,,,,,,,,,,,,,,,,,,
339,299.5405247530427,,,,,,,,,,,,,,,,,,,,,,,
340,297.6225028714826,,,,,,,,,,,,,,,,,,,,,,,
341,298.714166346833,,,,,,,,,,,,,,,,,,,,,,,
342,298.26969331469087,,,,,,,,,,,,,,,,,,,,,,,
343,299.65160691319346,,,,,,,,,,,,,,,,,,,,,,,
344,300.5456286807675,,,,,,,,,,,,,,,,,,,,,,,
345,302.31222105318903,,,,,,,,,,,,,,,,,,,,,,,
346,297.9135516503736,,,,,,,,,,,,,,,,,,,,,,,
347,299.70601511616445,,,,,,,,,,,,,,,,,,,,,,,
348,300.8545579052143,,,,,,,,,,,,,,,,,,,,,,,
349,300.6860477186299,,,,,,,,,,,,,,,,,,,,,,,
350,299.04182387730117,,,,,,,,,,,,,,,,,,,,,,,
351,300.97906700232375,,,,,,,,,,,,,,,,,,,,,,,
352,299.91280737907624,,,,,,,,,,,,,,,,,,,,,,,
353,299.3682054399887,,,,,,,,,,,,,,,,,,,,,,,
354,298.26930345876855,,,,,,,,,,,,,,,,,,,,,,,
355,299.61802537244404,,,,,,,,,,,,,,,,,,,,,,,
356,299.2329377448314,,,,,,,,,,,,,,,,,,,,,,,
357,301.20571556704743,,,,,,,,,,,,,,,,,,,,,,,
358,296.83217783572485,,,,,,,,,,,,,,,,,,,,,,,
359,297.95801753776414,,,,,,,,,,,,,,,,,,,,,,,
360,299.1650729904409,,,,,,,,,,,,,,,,,,,,,,,
361,300.122804553031,,,,,,,,,,,,,,,,,,,,,,,
362,298.0272425050218,,,,,,,,,,,,,,,,,,,,,,,
363,298.5486967515778,,,,,,,,,,,,,,,,,,,,,,,
364,298.28962961341534,,,,,,,,,,,,,,,,,,,,,,,
365,298.9847192785592,,,,,,,,,,,,,,,,,,,,,,,
366,300.94940818958196,,,,,,,,,,,,,,,,,,,,,,,
367,297.8484754663595,,,,,,,,,,,,,,,,,,,,,,,
368,299.1645377190635,,,,,,,,,,,,,,,,,,,,,,,
369,300.61009010871135,,,,,,,,,,,,,,,,,,,,,,,
370,300.9754502270298,,,,,,,,,,,,,,,,,,,,,,,
371,297.0351810004611,,,,,,,,,,,,,,,,,,,,,,,
372,298.57685845680913,,,,,,,,,,,,,,,,,,,,,,,
373,299.75044853758385,,,,,,,,,,,,,,,,,,,,,,,
374,300.11070257671,,,,,,,,,,,,,,,,,,,,,,,
375,300.5997425619194,,,,,,,,,,,,,,,,,,,,,,,
376,299.4487968219194,,,,,,,,,,,,,,,,,,,,,,,
377,298.70159993690453,,,,,,,,,,,,,,,,,,,,,,,
378,300.3302383883234,,,,,,,,,,,,,,,,,,,,,,,
379,299.09177977921973,,,,,,,,,,,,,,,,,,,,,,,
380,297.06702407356414,,,,,,,,,,,,,,,,,,,,,,,
381,299.06589796238785,,,,,,,,,,,,,,,,,,,,,,,
382,298.7840692069205,,,,,,,,,,,,,,,,,,,,,,,
383,300.7541806995851,,,,,,,,,,,,,,,,,,,,,,,
384,302.49350292066464,,,,,,,,,,,,,,,,,,,,,,,
385,297.08989135854216,,,,,,,,,,,,,,,,,,,,,,,
386,299.4596713102912,,,,,,,,,,,,,,,,,,,,,,,
387,300.45381072091607,,,,,,,,,,,,,,,,,,,,,,,
388,299.2909677014511,,,,,,,,,,,,,,,,,,,,,,,
389,300.55996401560014,,,,,,,,,,,,,,,,,,,,,,,
390,297.88329361036125,,,,,,,,,,,,,,,,,,,,,,,
391,299.59683747211994,,,,,,,,,,,,,,,,,,,,,,,
392,300.17030364555995,,,,,,,,,,,,,,,,,,,,,,,
393,298.4861981030895,,,,,,,,,,,,,,,,,,,,,,,
394,300.6049970455775,,,,,,,,,,,,,,,,,,,,,,,
395,300.1323444411146,,,,,,,,,,,,,,,,,,,,,,,
396,298.58191134594443,,,,,,,,,,,,,,,,,,,,,,,
397,301.6836541639389,,,,,,,,,,,,,,,,,,,,,,,
398,301.1699401641758,,,,,,,,,,,,,,,,,,,,,,,
399,299.3639375085082,,,,,,,,,,,,,,,,,,,,,,,
400,297.6251672652387,,,,,,,,,,,,,,,,,,,,,,,
401,298.9996986456602,,,,,,,,,,,,,,,,,,,,,,,
402,301.71773162192005,,,,,,,,,,,,,,,,,,,,,,,
403,296.92890732812947,,,,,,,,,,,,,,,,,,,,,,,
404,299.1692417930542,,,,,,,,,,,,,,,,,,,,,,,
405,301.15592628763284,,,,,,,,,,,,,,,,,,,,,,,
406,298.8544234928666,,,,,,,,,,,,,,,,,,,,,,,
407,298.74322422224674,,,,,,,,,,,,,,,,,,,,,,,
408,298.9416721789676,,,,,,,,,,,,,,,,,,,,,,,
409,298.8142362180749,,,,,,,,,,,,,,,,,,,,,,,
410,301.1888360130925,,,,,,,,,,,,,,,,,,,,,,,
411,298.26222639101076,,,,,,,,,,,,,,,,,,,,,,,
412,298.9256856366292,,,,,,,,,,,,,,,,,,,,,,,
413,299.9129111265961,,,,,,,,,,,,,,,,,,,,,,,
414,299.97512636782665,,,,,,,,,,,,,,,,,,,,,,,
415,297.63035342850753,,,,,,,,,,,,,,,,,,,,,,,
416,298.2720030436346,,,,,,,,,,,,,,,,,,,,,,,
417,299.79705922431964,,,,,,,,,,,,,,,,,,,,,,,
418,301.1049221612523,,,,,,,,,,,,,,,,,,,,,,,
419,297.62797301942516,,,,,,,,,,,,,,,,,,,,,,,
420,298.57825708554486,,,,,,,,,,,,,,,,,,,,,,,
421,302.9266879812112,,,,,,,,,,,,,,,,,,,,,,,
422,299.094906709171,,,,,,,,,,,,,,,,,,,,,,,
423,298.9012037623719,,,,,,,,,,,,,,,,,,,,,,,
424,300.88085283172296,,,,,,,,,,,,,,,,,,,,,,,
425,300.32123891370213,,,,,,,,,,,,,,,,,,,,,,,
426,300.58928112817375,,,,,,,,,,,,,,,,,,,,,,,
427,297.5877177202985,,,,,,,,,,,,,,,,,,,,,,,
428,298.08637833817056,,,,,,,,,,,,,,,,,,,,,,,
429,299.5801413637882,,,,,,,,,,,,,,,,,,,,,,,
430,300.23972773987657,,,,,,,,,,,,,,,,,,,,,,,
431,297.11972467714503,,,,,,,,,,,,,,,,,,,,,,,
432,300.31405950645376,,,,,,,,,,,,,,,,,,,,,,,
433,298.1883223052064,,,,,,,,,,,,,,,,,,,,,,,
434,299.4224159606386,,,,,,,,,,,,,,,,,,,,,,,
435,298.40964415955494,,,,,,,,,,,,,,,,,,,,,,,
436,297.7705956574825,,,,,,,,,,,,,,,,,,,,,,,
437,299.62601433900494,,,,,,,,,,,,,,,,,,,,,,,
438,301.9779461777294,,,,,,,,,,,,,,,,,,,,,,,
439,298.1542594383929,,,,,,,,,,,,,,,,,,,,,,,
440,298.80595201015336,,,,,,,,,,,,,,,,,,,,,,,
441,299.8783658667924,,,,,,,,,,,,,,,,,,,,,,,
442,300.5424591614558,,,,,,,,,,,,,,,,,,,,,,,
443,298.4542549268278,,,,,,,,,,,,,,,,,,,,,,,
444,299.1947611689222,,,,,,,,,,,,,,,,,,,,,,,
445,298.4214671322148,,,,,,,,,,,,,,,,,,,,,,,
446,300.04710388227323,,,,,,,,,,,,,,,,,,,,,,,
447,298.8885968577475,,,,,,,,,,,,,,,,,,,,,,,
448,300.1222866418022,,,,,,,,,,,,,,,,,,,,,,,
449,299.1218687963636,,,,,,,,,,,,,,,,,,,,,,,
450,299.0279927384006,,,,,,,,,,,,,,,,,,,,,,,
451,299.3095950470959,,,,,,,,,,,,,,,,,,,,,,,
452,300.48018209558154,,,,,,,,,,,,,,,,,,,,,,,
453,301.30736210632557,,,,,,,,,,,,,,,,,,,,,,,
454,299.48916281732545,,,,,,,,,,,,,,,,,,,,,,,
455,300.78694082370447,,,,,,,,,,,,,,,,,,,,,,,
456,300.230438294963,,,,,,,,,,,,,,,,,,,,,,,
457,301.87529907682494,,,,,,,,,,,,,,,,,,,,,,,
458,297.1786537142411,,,,,,,,,,,,,,,,,,,,,,,
459,297.29413964251637,,,,,,,,,,,,,,,,,,,,,,,
460,298.8855035737668,,,,,,,,,,,,,,,,,,,,,,,
461,299.7464018131706,,,,,,,,,,,,,,,,,,,,,,,
462,299.11760164244464,,,,,,,,,,,,,,,,,,,,,,,
463,300.2439359079026,,,,,,,,,,,,,,,,,,,,,,,
464,301.8825118462306,,,,,,,,,,,,,,,,,,,,,,,
465,297.3339405559445,,,,,,,,,,,,,,,,,,,,,,,
466,300.4523859580317,,,,,,,,,,,,,,,,,,,,,,,
467,300.02366410708345,,,,,,,,,,,,,,,,,,,,,,,
468,302.14050666171494,,,,,,,,,,,,,,,,,,,,,,,
469,300.5009154568701,,,,,,,,,,,,,,,,,,,,,,,
470,300.3069682834405,,,,,,,,,,,,,,,,,,,,,,,
471,297.207283402523,,,,,,,,,,,,,,,,,,,,,,,
472,298.35772212105013,,,,,,,,,,,,,,,,,,,,,,,
473,299.0264361358073,,,,,,,,,,,,,,,,,,,,,,,
474,300.922958322529,,,,,,,,,,,,,,,,,,,,,,,
475,300.2087151264674,,,,,,,,,,,,,,,,,,,,,,,
476,299.7942104327639,,,,,,,,,,,,,,,,,,,,,,,
477,300.276715067819,,,,,,,,,,,,,,,,,,,,,,,
478,299.0887733332427,,,,,,,,,,,,,,,,,,,,,,,
479,300.2504856979621,,,,,,,,,,,,,,,,,,,,,,,
480,299.267581817264,,,,,,,,,,,,,,,,,,,,,,,
481,299.9849039299367,,,,,,,,,,,,,,,,,,,,,,,
482,298.9255254098771,,,,,,,,,,,,,,,,,,,,,,,
483,299.31714286133075,,,,,,,,,,,,,,,,,,,,,,,
484,299.16681800840894,,,,,,,,,,,,,,,,,,,,,,,
485,299.2328032180232,,,,,,,,,,,,,,,,,,,,,,,
486,300.59205742008714,,,,,,,,,,,,,,,,,,,,,,,
487,302.3337466289201,,,,,,,,,,,,,,,,,,,,,,,
488,298.5353337278653,,,,,,,,,,,,,,,,,,,,,,,
489,297.51440983114986,,,,,,,,,,,,,,,,,,,,,,,
490,300.9869441149055,,,,,,,,,,,,,,,,,,,,,,,
491,299.4643142843899,,,,,,,,,,,,,,,,,,,,,,,
492,297.8578724220148,,,,,,,,,,,,,,,,,,,,,,,
493,299.03049678602133,,,,,,,,,,,,,,,,,,,,,,,
494,301.86333184405896,,,,,,,,,,,,,,,,,,,,,,,
495,299.4518028102195,,,,,,,,,,,,,,,,,,,,,,,
496,297.74967388279265,,,,,,,,,,,,,,,,,,,,,,,
497,300.16510368639626,,,,,,,,,,,,,,,,,,,,,,,
498,302.20331924495525,,,,,,,,,,,,,,,,,,,,,,,
499,298.11920473781714,,,,,,,,,,,,,,,,,,,,,,,
500,298.50750557669875,,,,,,,,,,,,,,,,,,,,,,,
501,300.0674738239633,,,,,,,,,,,,,,,,,,,,,,,
502,298.45021028070545,,,,,,,,,,,,,,,,,,,,,,,
503,298.2336822431658,,,,,,,,,,,,,,,,,,,,,,,
504,299.81753514007954,,,,,,,,,,,,,,,,,,,,,,,
505,301.33526726818695,,,,,,,,,,,,,,,,,,,,,,,
506,301.449435083586,,,,,,,,,,,,,,,,,,,,,,,
507,297.2426802420152,,,,,,,,,,,,,,,,,,,,,,,
508,298.8124993557576,,,,,,,,,,,,,,,,,,,,,,,
509,298.9853300727411,,,,,,,,,,,,,,,,,,,,,,,
510,302.4561497907661,,,,,,,,,,,,,,,,,,,,,,,
511,300.87409128279324,,,,,,,,,,,,,,,,,,,,,,,
512,296.91045199866454,,,,,,,,,,,,,,,,,,,,,,,
513,300.7347270391357,,,,,,,,,,,,,,,,,,,,,,,
514,299.30416120804915,,,,,,,,,,,,,,,,,,,,,,,
515,300.7576638172867,,,,,,,,,,,,,,,,,,,,,,,
516,298.63822067187425,,,,,,,,,,,,,,,,,,,,,,,
517,299.2292226701704,,,,,,,,,,,,,,,,,,,,,,,
518,300.8282575761092,,,,,,,,,,,,,,,,,,,,,,,
519,299.74104390389994,,,,,,,,,,,,,,,,,,,,,,,
520,302.56129397083953,,,,,,,,,,,,,,,,,,,,,,,
521,297.0519433626254,,,,,,,,,,,,,,,,,,,,,,,
522,296.8211216720311,,,,,,,,,,,,,,,,,,,,,,,
523,299.68185649121455,,,,,,,,,,,,,,,,,,,,,,,
524,300.01295977891067,,,,,,,,,,,,,,,,,,,,,,,
525,298.28500705011317,,,,,,,,,,,,,,,,,,,,,,,
526,300.9499232270724,,,,,,,,,,,,,,,,,,,,,,,
527,299.2717797366428,,,,,,,,,,,,,,,,,,,,,,,
528,299.36742488283085,,,,,,,,,,,,,,,,,,,,,,,
529,302.58349977262145,,,,,,,,,,,,,,,,,,,,,,,
530,299.2342512512732,,,,,,,,,,,,,,,,,,,,,,,
531,300.03073337439315,,,,,,,,,,,,,,,,,,,,,,,
532,299.6831494264028,,,,,,,,,,,,,,,,,,,,,,,
533,299.52470215082207,,,,,,,,,,,,,,,,,,,,,,,
534,300.76961746699817,,,,,,,,,,,,,,,,,,,,,,,
535,303.2573596891619,,,,,,,,,,,,,,,,,,,,,,,
536,297.0633374919655,,,,,,,,,,,,,,,,,,,,,,,
537,298.11510548750636,,,,,,,,,,,,,,,,,,,,,,,
538,299.8318841719393,,,,,,,,,,,,,,,,,,,,,,,
539,303.09953879360256,,,,,,,,,,,,,,,,,,,,,,,
540,298.29100617462535,,,,,,,,,,,,,,,,,,,,,,,
541,300.54426424922235,,,,,,,,,,,,,,,,,,,,,,,
542,299.4345584174491,,,,,,,,,,,,,,,,,,,,,,,
543,301.2448683750737,,,,,,,,,,,,,,,,,,,,,,,
544,297.7310644001561,,,,,,,,,,,,,,,,,,,,,,,
545,298.8418309558694,,,,,,,,,,,,,,,,,,,,,,,
546,301.0804798406776,,,,,,,,,,,,,,,,,,,,,,,
547,298.8199997812716,,,,,,,,,,,,,,,,,,,,,,,
548,297.80036535727953,,,,,,,,,,,,,,,,,,,,,,,
549,300.2307302356257,,,,,,,,,,,,,,,,,,,,,,,
550,301.291641159926,,,,,,,,,,,,,,,,,,,,,,,
551,298.1236067537356,,,,,,,,,,,,,,,,,,,,,,,
552,300.76706251813624,,,,,,,,,,,,,,,,,,,,,,,
553,298.3807056796796,,,,,,,,,,,,,,,,,,,,,,,
554,300.40519394050267,,,,,,,,,,,,,,,,,,,,,,,
555,300.44374849141354,,,,,,,,,,,,,,,,,,,,,,,
556,299.77071806507314,,,,,,,,,,,,,,,,,,,,,,,
557,299.5892368119223,,,,,,,,,,,,,,,,,,,,,,,
558,301.97041407381863,,,,,,,,,,,,,,,,,,,,,,,
559,299.98899767963877,,,,,,,,,,,,,,,,,,,,,,,
560,299.5739586080966,,,,,,,,,,,,,,,,,,,,,,,
561,301.7696598626116,,,,,,,,,,,,,,,,,,,,,,,
562,302.0868944854833,,,,,,,,,,,,,,,,,,,,,,,
563,297.6726068705692,,,,,,,,,,,,,,,,,,,,,,,
564,298.149631393065,,,,,,,,,,,,,,,,,,,,,,,
565,299.3850558739931,,,,,,,,,,,,,,,,,,,,,,,
566,299.9300066783588,,,,,,,,,,,,,,,,,,,,,,,
567,300.53835839049754,,,,,,,,,,,,,,,,,,,,,,,
568,303.6990861582704,,,,,,,,,,,,,,,,,,,,,,,
569,299.831503538926,,,,,,,,,,,,,,,,,,,,,,,
570,299.1564764644103,,,,,,,,,,,,,,,,,,,,,,,
571,301.1188898892455,,,,,,,,,,,,,,,,,,,,,,,
572,300.16927781164327,,,,,,,,,,,,,,,,,,,,,,,
573,298.6312000783014,,,,,,,,,,,,,,,,,,,,,,,
574,300.3416011191257,,,,,,,,,,,,,,,,,,,,,,,
575,298.8475889430695,,,,,,,,,,,,,,,,,,,,,,,
576,301.0501873082744,,,,,,,,,,,,,,,,,,,,,,,
577,298.3651868001955,,,,,,,,,,,,,,,,,,,,,,,
578,297.1402212166351,,,,,,,,,,,,,,,,,,,,,,,
579,298.9943715337642,,,,,,,,,,,,,,,,,,,,,,,
580,300.4152038360972,,,,,,,,,,,,,,,,,,,,,,,
581,299.54571295224315,,,,,,,,,,,,,,,,,,,,,,,
582,301.0527195485436,,,,,,,,,,,,,,,,,,,,,,,
583,299.31268650361096,,,,,,,,,,,,,,,,,,,,,,,
584,299.6029745288059,,,,,,,,,,,,,,,,,,,,,,,
585,299.4991520930982,,,,,,,,,,,,,,,,,,,,,,,
586,298.82807281803804,,,,,,,,,,,,,,,,,,,,,,,
587,300.6530026987677,,,,,,,,,,,,,,,,,,,,,,,
588,301.29724954426064,,,,,,,,,,,,,,,,,,,,,,,
589,298.7051708783108,,,,,,,,,,,,,,,,,,,,,,,
590,299.6906010496276,,,,,,,,,,,,,,,,,,,,,,,
591,302.15926208760834,,,,,,,,,,,,,,,,,,,,,,,
592,296.8490255287747,,,,,,,,,,,,,,,,,,,,,,,
593,299.55910011628043,,,,,,,,,,,,,,,,,,,,,,,
594,300.03332161607733,,,,,,,,,,,,,,,,,,,,,,,
595,301.07484057284796,,,,,,,,,,,,,,,,,,,,,,,
596,301.2986394882941,,,,,,,,,,,,,,,,,,,,,,,
597,299.23273250912854,,,,,,,,,,,,,,,,,,,,,,,
598,299.39163282786143,,,,,,,,,,,,,,,,,,,,,,,
599,299.87011319630716,,,,,,,,,,,,,,,,,,,,,,,
600,300.9419880245834,,,,,,,,,,,,,,,,,,,,,,,
601,300.0922195786936,,,,,,,,,,,,,,,,,,,,,,,
602,298.8028874091532,,,,,,,,,,,,,,,,,,,,,,,
603,300.88793527337003,,,,,,,,,,,,,,,,,,,,,,,
604,296.56960327827915,,,,,,,,,,,,,,,,,,,,,,,
605,300.4096124432652,,,,,,,,,,,,,,,,,,,,,,,
606,299.2970538134286,,,,,,,,,,,,,,,,,,,,,,,
607,298.66609900008314,,,,,,,,,,,,,,,,,,,,,,,
608,298.55698800845556,,,,,,,,,,,,,,,,,,,,,,,
609,299.97763864417936,,,,,,,,,,,,,,,,,,,,,,,
610,301.64269627166453,,,,,,,,,,,,,,,,,,,,,,,
611,298.9556308030307,,,,,,,,,,,,,,,,,,,,,,,
612,300.77723606501326,,,,,,,,,,,,,,,,,,,,,,,
613,298.9001065265195,,,,,,,,,,,,,,,,,,,,,,,
614,298.53794387322085,,,,,,,,,,,,,,,,,,,,,,,
615,298.7620805090511,,,,,,,,,,,,,,,,,,,,,,,
616,300.59077661711126,,,,,,,,,,,,,,,,,,,,,,,
617,300.5837033805822,,,,,,,,,,,,,,,,,,,,,,,
618,302.6734913332934,,,,,,,,,,,,,,,,,,,,,,,
619,299.2681671343571,,,,,,,,,,,,,,,,,,,,,,,
620,301.344580861726,,,,,,,,,,,,,,,,,,,,,,,
621,297.856752810115,,,,,,,,,,,,,,,,,,,,,,,
622,299.39561667411164,,,,,,,,,,,,,,,,,,,,,,,
623,300.16995353367867,,,,,,,,,,,,,,,,,,,,,,,
624,299.16960794231727,,,,,,,,,,,,,,,,,,,,,,,
625,300.1426486716869,,,,,,,,,,,,,,,,,,,,,,,
626,301.1195517102742,,,,,,,,,,,,,,,,,,,,,,,
627,298.70565766771136,,,,,,,,,,,,,,,,,,,,,,,
628,299.41248431068755,,,,,,,,,,,,,,,,,,,,,,,
629,300.3111024194775,,,,,,,,,,,,,,,,,,,,,,,
630,300.48622575190683,,,,,,,,,,,,,,,,,,,,,,,
631,298.4018216164149,,,,,,,,,,,,,,,,,,,,,,,
632,299.94125127112574,,,,,,,,,,,,,,,,,,,,,,,
633,301.1147994996806,,,,,,,,,,,,,,,,,,,,,,,
634,298.1054629691023,,,,,,,,,,,,,,,,,,,,,,,
635,299.03774689376024,,,,,,,,,,,,,,,,,,,,,,,
636,302.09048321145696,,,,,,,,,,,,,,,,,,,,,,,
637,297.781749453944,,,,,,,,,,,,,,,,,,,,,,,
638,298.39874144488977,,,,,,,,,,,,,,,,,,,,,,,
639,299.41173357272163,,,,,,,,,,,,,,,,,,,,,,,
640,300.46610455271315,,,,,,,,,,,,,,,,,,,,,,,
641,298.05439627754646,,,,,,,,,,,,,,,,,,,,,,,
642,300.31157153858436,,,,,,,,,,,,,,,,,,,,,,,
643,301.0149328823906,,,,,,,,,,,,,,,,,,,,,,,
644,301.81677392159605,,,,,,,,,,,,,,,,,,,,,,,
645,301.2937855833597,,,,,,,,,,,,,,,,,,,,,,,
646,298.33887640487274,,,,,,,,,,,,,,,,,,,,,,,
647,299.0638041433486,,,,,,,,,,,,,,,,,,,,,,,
648,300.85363242516615,,,,,,,,,,,,,,,,,,,,,,,
649,302.0695440020638,,,,,,,,,,,,,,,,,,,,,,,
650,297.97361928605056,,,,,,,,,,,,,,,,,,,,,,,
651,299.59782129908973,,,,,,,,,,,,,,,,,,,,,,,
